NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GSE4984_UNTREATED_VS_VEHICLE_CTRL_TREATED_DC_UP	GSE4984_UNTREATED_VS_VEHICLE_CTRL_TREATED_DC_UP		129	-0.3460483	-1.5311834	0.029227557	0.13728173	0.99	2515	tags=30%, list=16%, signal=36%	
GSE14308_TH2_VS_TH1_UP	GSE14308_TH2_VS_TH1_UP		170	-0.31509373	-1.5310645	0.01632653	0.13704863	0.99	2449	tags=26%, list=16%, signal=30%	
GSE39022_LN_VS_SPLEEN_DC_DN	GSE39022_LN_VS_SPLEEN_DC_DN		179	-0.31336462	-1.5310007	0.00814664	0.13676594	0.99	2340	tags=23%, list=15%, signal=27%	
GSE5589_IL6_KO_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_UP	GSE5589_IL6_KO_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_UP		172	-0.3215448	-1.5297089	0.013358778	0.13752118	0.99	2245	tags=24%, list=15%, signal=28%	
GSE17721_PAM3CSK4_VS_GADIQUIMOD_6H_BMDC_UP	GSE17721_PAM3CSK4_VS_GADIQUIMOD_6H_BMDC_UP		170	-0.3048808	-1.5291581	0.009615385	0.13764007	0.99	3168	tags=31%, list=21%, signal=39%	
GSE6674_UNSTIM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_UP	GSE6674_UNSTIM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_UP		175	-0.34094778	-1.5284266	0.04109589	0.1379268	0.99	2144	tags=23%, list=14%, signal=26%	
GSE32986_GMCSF_AND_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_UP	GSE32986_GMCSF_AND_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_UP		177	-0.31627753	-1.5283122	0.013409962	0.13770477	0.99	2117	tags=23%, list=14%, signal=26%	
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_3H_DN	GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_3H_DN		166	-0.38171843	-1.5282772	0.048582997	0.13739085	0.99	2676	tags=27%, list=17%, signal=32%	
GSE27786_LSK_VS_NEUTROPHIL_DN	GSE27786_LSK_VS_NEUTROPHIL_DN		160	-0.32197583	-1.5277995	0.01934236	0.13750699	0.99	1917	tags=20%, list=12%, signal=23%	
GSE46606_IRF4_KO_VS_WT_CD40L_IL2_IL5_3DAY_STIMULATED_BCELL_DN	GSE46606_IRF4_KO_VS_WT_CD40L_IL2_IL5_3DAY_STIMULATED_BCELL_DN		153	-0.3844037	-1.5251682	0.05154639	0.13967924	0.99	2829	tags=34%, list=18%, signal=41%	
GSE22935_UNSTIM_VS_48H_MBOVIS_BCG_STIM_MACROPHAGE_DN	GSE22935_UNSTIM_VS_48H_MBOVIS_BCG_STIM_MACROPHAGE_DN		168	-0.3123137	-1.5246532	0.00814664	0.13980968	0.99	2103	tags=21%, list=14%, signal=25%	
GSE25088_CTRL_VS_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DN	GSE25088_CTRL_VS_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DN		176	-0.3172475	-1.5232527	0.01814516	0.1408237	0.99	2660	tags=26%, list=17%, signal=31%	
GSE27786_LSK_VS_CD4_TCELL_DN	GSE27786_LSK_VS_CD4_TCELL_DN		168	-0.31324756	-1.5230026	0.00984252	0.14072007	0.99	2331	tags=23%, list=15%, signal=26%	
GSE42021_CD24INT_TREG_VS_CD24INT_TCONV_THYMUS_UP	GSE42021_CD24INT_TREG_VS_CD24INT_TCONV_THYMUS_UP		173	-0.37737286	-1.52251	0.06382979	0.14087546	0.99	2716	tags=27%, list=18%, signal=32%	
GSE3982_CTRL_VS_PMA_STIM_EOSINOPHIL_UP	GSE3982_CTRL_VS_PMA_STIM_EOSINOPHIL_UP		168	-0.33060664	-1.5224481	0.017475728	0.14058158	0.99	2441	tags=23%, list=16%, signal=27%	
GSE360_L_DONOVANI_VS_L_MAJOR_MAC_UP	GSE360_L_DONOVANI_VS_L_MAJOR_MAC_UP		159	-0.3149853	-1.5222087	0.016949153	0.14048722	0.991	2744	tags=26%, list=18%, signal=31%	
GSE2770_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_48H_DN	GSE2770_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_48H_DN		168	-0.3339196	-1.5195525	0.05	0.14265242	0.993	2561	tags=30%, list=17%, signal=36%	
GSE21546_WT_VS_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN	GSE21546_WT_VS_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN		164	-0.32931453	-1.5191414	0.016393442	0.14273365	0.993	2735	tags=28%, list=18%, signal=34%	
GSE22443_IL2_VS_IL12_TREATED_ACT_CD8_TCELL_DN	GSE22443_IL2_VS_IL12_TREATED_ACT_CD8_TCELL_DN		170	-0.3182213	-1.5187687	0.01734104	0.14268637	0.993	2580	tags=23%, list=17%, signal=27%	
GSE15330_WT_VS_IKAROS_KO_HSC_DN	GSE15330_WT_VS_IKAROS_KO_HSC_DN		175	-0.32847893	-1.5166512	0.04780115	0.14440958	0.993	2970	tags=29%, list=19%, signal=35%	
GSE14308_TH17_VS_NATURAL_TREG_DN	GSE14308_TH17_VS_NATURAL_TREG_DN		170	-0.31834364	-1.5161296	0.018442623	0.1445306	0.993	2790	tags=29%, list=18%, signal=35%	
GSE17721_0.5H_VS_4H_CPG_BMDC_UP	GSE17721_0.5H_VS_4H_CPG_BMDC_UP		181	-0.35614735	-1.5153273	0.06225681	0.14498295	0.993	3906	tags=36%, list=25%, signal=48%	
GSE27786_LSK_VS_MONO_MAC_UP	GSE27786_LSK_VS_MONO_MAC_UP		174	-0.31195834	-1.5150633	0.015717093	0.14487566	0.994	2942	tags=33%, list=19%, signal=40%	
GSE17721_CTRL_VS_CPG_12H_BMDC_UP	GSE17721_CTRL_VS_CPG_12H_BMDC_UP		177	-0.3140762	-1.5145075	0.033771105	0.14504205	0.994	2023	tags=18%, list=13%, signal=20%	
GSE17721_LPS_VS_CPG_1H_BMDC_UP	GSE17721_LPS_VS_CPG_1H_BMDC_UP		163	-0.36005193	-1.5138776	0.06508876	0.14532582	0.994	2236	tags=25%, list=15%, signal=28%	
GSE18281_PERIMEDULLARY_CORTICAL_REGION_VS_WHOLE_MEDULLA_THYMUS_UP	GSE18281_PERIMEDULLARY_CORTICAL_REGION_VS_WHOLE_MEDULLA_THYMUS_UP		164	-0.33538404	-1.513447	0.023060797	0.14538363	0.994	2759	tags=26%, list=18%, signal=32%	
GSE17721_PAM3CSK4_VS_GADIQUIMOD_2H_BMDC_DN	GSE17721_PAM3CSK4_VS_GADIQUIMOD_2H_BMDC_DN		165	-0.3269001	-1.5133919	0.02131783	0.14509842	0.994	2720	tags=27%, list=18%, signal=33%	
GSE10147_IL3_VS_IL3_AND_HIVP17_STIM_PDC_UP	GSE10147_IL3_VS_IL3_AND_HIVP17_STIM_PDC_UP		154	-0.33852077	-1.5132705	0.043568466	0.1448775	0.994	3663	tags=36%, list=24%, signal=46%	
GSE27786_CD4_TCELL_VS_ERYTHTROBLAST_DN	GSE27786_CD4_TCELL_VS_ERYTHTROBLAST_DN		153	-0.33964837	-1.5121578	0.008385744	0.14555974	0.994	2825	tags=25%, list=18%, signal=30%	
GSE37533_UNTREATED_VS_PIOGLIZATONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_DN	GSE37533_UNTREATED_VS_PIOGLIZATONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_DN		177	-0.3752515	-1.5113312	0.057654075	0.14598645	0.994	2922	tags=31%, list=19%, signal=38%	
GSE40274_CTRL_VS_FOXP3_AND_HELIOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	GSE40274_CTRL_VS_FOXP3_AND_HELIOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP		178	-0.3251355	-1.5093572	0.027559055	0.14757887	0.995	1891	tags=24%, list=12%, signal=27%	
GSE4984_GALECTIN1_VS_LPS_STIM_DC_UP	GSE4984_GALECTIN1_VS_LPS_STIM_DC_UP		138	-0.334637	-1.5090631	0.043912176	0.14752933	0.995	2121	tags=23%, list=14%, signal=27%	
GSE34156_NOD2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_UP	GSE34156_NOD2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_UP		155	-0.37449476	-1.5089055	0.06187625	0.14732274	0.995	2721	tags=30%, list=18%, signal=36%	
GSE3920_UNTREATED_VS_IFNB_TREATED_ENDOTHELIAL_CELL_UP	GSE3920_UNTREATED_VS_IFNB_TREATED_ENDOTHELIAL_CELL_UP		169	-0.31472558	-1.5086231	0.02258727	0.14725548	0.995	3221	tags=33%, list=21%, signal=41%	
GSE17721_CTRL_VS_PAM3CSK4_12H_BMDC_UP	GSE17721_CTRL_VS_PAM3CSK4_12H_BMDC_UP		168	-0.30121952	-1.5080659	0.013513514	0.14746545	0.995	3007	tags=26%, list=20%, signal=32%	
GSE7568_CTRL_VS_3H_TGFB_TREATED_MACROPHAGES_WITH_IL4_AND_DEXAMETHASONE_DN	GSE7568_CTRL_VS_3H_TGFB_TREATED_MACROPHAGES_WITH_IL4_AND_DEXAMETHASONE_DN		150	-0.3343219	-1.5078489	0.045643155	0.14738609	0.995	3162	tags=36%, list=21%, signal=45%	
GSE16385_MONOCYTE_VS_12H_IFNG_TNF_TREATED_MACROPHAGE_UP	GSE16385_MONOCYTE_VS_12H_IFNG_TNF_TREATED_MACROPHAGE_UP		168	-0.30922276	-1.5076945	0.013671875	0.14717285	0.995	3274	tags=27%, list=21%, signal=34%	
GSE33162_UNTREATED_VS_4H_LPS_STIM_HDAC3_HET_MACROPHAGE_UP	GSE33162_UNTREATED_VS_4H_LPS_STIM_HDAC3_HET_MACROPHAGE_UP		165	-0.31171593	-1.5071969	0.010080645	0.14732051	0.995	2718	tags=25%, list=18%, signal=31%	
GSE17721_LPS_VS_POLYIC_4H_BMDC_DN	GSE17721_LPS_VS_POLYIC_4H_BMDC_DN		161	-0.32993641	-1.5071348	0.015717093	0.14703861	0.995	3163	tags=31%, list=21%, signal=39%	
GSE360_CTRL_VS_L_DONOVANI_DC_UP	GSE360_CTRL_VS_L_DONOVANI_DC_UP		170	-0.33107886	-1.5066115	0.023762377	0.14721295	0.995	3340	tags=30%, list=22%, signal=38%	
GSE25088_WT_VS_STAT6_KO_MACROPHAGE_ROSIGLITAZONE_STIM_UP	GSE25088_WT_VS_STAT6_KO_MACROPHAGE_ROSIGLITAZONE_STIM_UP		157	-0.35851923	-1.5065782	0.06042885	0.1469022	0.995	3440	tags=34%, list=22%, signal=44%	
GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_6H_DN	GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_6H_DN		167	-0.35331613	-1.5065429	0.049701788	0.14659555	0.995	3276	tags=34%, list=21%, signal=42%	
GSE10239_NAIVE_VS_KLRG1HIGH_EFF_CD8_TCELL_UP	GSE10239_NAIVE_VS_KLRG1HIGH_EFF_CD8_TCELL_UP		174	-0.32566673	-1.5061809	0.036072146	0.1466086	0.995	2191	tags=21%, list=14%, signal=25%	
GSE35825_IFNA_VS_IFNG_STIM_MACROPHAGE_DN	GSE35825_IFNA_VS_IFNG_STIM_MACROPHAGE_DN		174	-0.31399447	-1.505272	0.02357564	0.14711516	0.995	2241	tags=23%, list=15%, signal=27%	
GSE42021_CD24HI_TREG_VS_CD24HI_TCONV_THYMUS_UP	GSE42021_CD24HI_TREG_VS_CD24HI_TCONV_THYMUS_UP		173	-0.37893328	-1.5049497	0.06346154	0.14711246	0.995	2352	tags=24%, list=15%, signal=28%	
GSE360_T_GONDII_VS_M_TUBERCULOSIS_DC_UP	GSE360_T_GONDII_VS_M_TUBERCULOSIS_DC_UP		163	-0.29375476	-1.5048063	0.0040241447	0.14691219	0.995	2794	tags=25%, list=18%, signal=30%	
GSE3982_EOSINOPHIL_VS_MAC_UP	GSE3982_EOSINOPHIL_VS_MAC_UP		161	-0.3315435	-1.5047097	0.014	0.14668387	0.995	2418	tags=24%, list=16%, signal=28%	
GSE3920_UNTREATED_VS_IFNA_TREATED_FIBROBLAST_DN	GSE3920_UNTREATED_VS_IFNA_TREATED_FIBROBLAST_DN		179	-0.30473432	-1.5036103	0.022222223	0.14740793	0.995	3354	tags=34%, list=22%, signal=43%	
GSE5589_LPS_VS_LPS_AND_IL6_STIM_IL10_KO_MACROPHAGE_45MIN_DN	GSE5589_LPS_VS_LPS_AND_IL6_STIM_IL10_KO_MACROPHAGE_45MIN_DN		168	-0.32919905	-1.5010487	0.029661017	0.14961202	0.995	2395	tags=23%, list=16%, signal=27%	
GSE360_CTRL_VS_M_TUBERCULOSIS_MAC_UP	GSE360_CTRL_VS_M_TUBERCULOSIS_MAC_UP		164	-0.31275392	-1.4992678	0.019880716	0.15103215	0.995	3394	tags=29%, list=22%, signal=36%	
GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_IL7_DN	GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_IL7_DN		173	-0.29716346	-1.499145	0.011764706	0.15080945	0.995	2837	tags=24%, list=18%, signal=29%	
GSE22033_WT_VS_PPARG_KO_MEF_DN	GSE22033_WT_VS_PPARG_KO_MEF_DN		164	-0.33528683	-1.4988334	0.026974952	0.15079077	0.995	2275	tags=21%, list=15%, signal=25%	
GSE17721_POLYIC_VS_GARDIQUIMOD_4H_BMDC_DN	GSE17721_POLYIC_VS_GARDIQUIMOD_4H_BMDC_DN		175	-0.3192334	-1.4986802	0.027888447	0.15058757	0.995	2077	tags=23%, list=14%, signal=26%	
GSE17721_LPS_VS_CPG_4H_BMDC_DN	GSE17721_LPS_VS_CPG_4H_BMDC_DN		162	-0.31630445	-1.49793	0.023076924	0.15102436	0.995	2762	tags=26%, list=18%, signal=31%	
GSE10273_LOW_IL7_VS_HIGH_IL7_AND_IRF4_IN_IRF4_8_NULL_PRE_BCELL_DN	GSE10273_LOW_IL7_VS_HIGH_IL7_AND_IRF4_IN_IRF4_8_NULL_PRE_BCELL_DN		176	-0.3172929	-1.49771	0.034274194	0.15091541	0.995	2510	tags=26%, list=16%, signal=31%	
GSE17721_0.5H_VS_24H_GARDIQUIMOD_BMDC_UP	GSE17721_0.5H_VS_24H_GARDIQUIMOD_BMDC_UP		184	-0.3134407	-1.4976337	0.017509727	0.15064323	0.995	1933	tags=16%, list=13%, signal=18%	
GSE339_EX_VIVO_VS_IN_CULTURE_CD8POS_DC_UP	GSE339_EX_VIVO_VS_IN_CULTURE_CD8POS_DC_UP		166	-0.33177185	-1.4962851	0.030947777	0.15162833	0.995	2642	tags=22%, list=17%, signal=26%	
GSE2585_AIRE_KO_VS_WT_CD80_HIGH_MTEC_UP	GSE2585_AIRE_KO_VS_WT_CD80_HIGH_MTEC_UP		175	-0.30375972	-1.4953424	0.030241935	0.15229899	0.995	3492	tags=29%, list=23%, signal=37%	
GSE20500_CTRL_VS_RARA_ANTAGONIST_TREATED_CD4_TCELL_DN	GSE20500_CTRL_VS_RARA_ANTAGONIST_TREATED_CD4_TCELL_DN		167	-0.37560675	-1.4947364	0.071570575	0.15256493	0.995	3203	tags=29%, list=21%, signal=37%	
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_0.5H_ACT_CD4_TCELL_UP	GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_0.5H_ACT_CD4_TCELL_UP		136	-0.3225304	-1.494404	0.023483366	0.15257229	0.995	2722	tags=26%, list=18%, signal=31%	
GSE5589_WT_VS_IL6_KO_LPS_STIM_MACROPHAGE_45MIN_UP	GSE5589_WT_VS_IL6_KO_LPS_STIM_MACROPHAGE_45MIN_UP		174	-0.30240205	-1.4942378	0.015748031	0.1524033	0.995	3650	tags=33%, list=24%, signal=42%	
GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_PPARG_KO_TREG_CD4_TCELL_DN	GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_PPARG_KO_TREG_CD4_TCELL_DN		116	-0.38299346	-1.4939213	0.08811475	0.15237355	0.995	3136	tags=36%, list=20%, signal=45%	
GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_2H_UP	GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_2H_UP		170	-0.32179028	-1.4933672	0.030947777	0.15261398	0.995	3015	tags=25%, list=20%, signal=30%	
GSE12003_MIR223_KO_VS_WT_BM_PROGENITOR_8D_CULTURE_UP	GSE12003_MIR223_KO_VS_WT_BM_PROGENITOR_8D_CULTURE_UP		93	-0.31613886	-1.4907521	0.014112903	0.1548645	0.995	1325	tags=15%, list=9%, signal=16%	
GSE37301_RAG2_KO_VS_RAG2_AND_ETS1_KO_NK_CELL_DN	GSE37301_RAG2_KO_VS_RAG2_AND_ETS1_KO_NK_CELL_DN		168	-0.3008837	-1.490602	0.020754717	0.1546893	0.995	2816	tags=26%, list=18%, signal=32%	
GSE20715_WT_VS_TLR4_KO_LUNG_DN	GSE20715_WT_VS_TLR4_KO_LUNG_DN		162	-0.3250491	-1.4901884	0.047916666	0.15477027	0.995	2994	tags=30%, list=19%, signal=37%	
GSE8685_IL2_STARVED_VS_IL21_ACT_IL2_STARVED_CD4_TCELL_DN	GSE8685_IL2_STARVED_VS_IL21_ACT_IL2_STARVED_CD4_TCELL_DN		173	-0.30626836	-1.4893774	0.026476579	0.15532985	0.995	3608	tags=35%, list=23%, signal=46%	
GSE6092_IFNG_VS_IFNG_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_UP	GSE6092_IFNG_VS_IFNG_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_UP		164	-0.33501697	-1.4886762	0.053359684	0.15576565	0.996	3650	tags=34%, list=24%, signal=44%	
GSE17186_MEMORY_VS_NAIVE_BCELL_UP	GSE17186_MEMORY_VS_NAIVE_BCELL_UP		169	-0.29727307	-1.4886717	0.008048289	0.15543412	0.996	2828	tags=27%, list=18%, signal=32%	
GSE11961_PLASMA_CELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_DN	GSE11961_PLASMA_CELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_DN		167	-0.29709592	-1.4886194	0.0059405942	0.15515403	0.996	2957	tags=26%, list=19%, signal=32%	
GSE4748_CTRL_VS_CYANOBACTERIUM_LPSLIKE_STIM_DC_1H_UP	GSE4748_CTRL_VS_CYANOBACTERIUM_LPSLIKE_STIM_DC_1H_UP		164	-0.29372203	-1.4883984	0.015122874	0.1550361	0.996	2275	tags=25%, list=15%, signal=29%	
GSE17580_UNINFECTED_VS_S_MANSONI_INF_TEFF_UP	GSE17580_UNINFECTED_VS_S_MANSONI_INF_TEFF_UP		189	-0.32709357	-1.4870114	0.04563492	0.15605067	0.996	1021	tags=16%, list=7%, signal=17%	
GSE23308_CTRL_VS_CORTICOSTERONE_TREATED_MACROPHAGE_MINERALCORTICOID_REC_KO_UP	GSE23308_CTRL_VS_CORTICOSTERONE_TREATED_MACROPHAGE_MINERALCORTICOID_REC_KO_UP		170	-0.33227655	-1.4862307	0.04696673	0.15648714	0.997	2730	tags=27%, list=18%, signal=33%	
GSE4142_GC_BCELL_VS_MEMORY_BCELL_UP	GSE4142_GC_BCELL_VS_MEMORY_BCELL_UP		165	-0.30368033	-1.4861313	0.034274194	0.15626341	0.997	3142	tags=28%, list=20%, signal=35%	
GSE14769_UNSTIM_VS_240MIN_LPS_BMDM_UP	GSE14769_UNSTIM_VS_240MIN_LPS_BMDM_UP		178	-0.36169633	-1.4860243	0.048169557	0.15603667	0.997	2428	tags=26%, list=16%, signal=31%	
GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_UP	GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_UP		168	-0.3539494	-1.4857603	0.07509881	0.15597835	0.997	2213	tags=29%, list=14%, signal=34%	
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_2H_CD4_TCELL_DN	GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_2H_CD4_TCELL_DN		166	-0.35307705	-1.4854866	0.06720977	0.15592706	0.997	2421	tags=30%, list=16%, signal=35%	
GSE37301_HEMATOPOIETIC_STEM_CELL_VS_LYMPHOID_PRIMED_MPP_UP	GSE37301_HEMATOPOIETIC_STEM_CELL_VS_LYMPHOID_PRIMED_MPP_UP		160	-0.30895507	-1.4847178	0.029106028	0.15638764	0.997	2803	tags=28%, list=18%, signal=34%	
GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_4H_UP	GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_4H_UP		173	-0.31377956	-1.4842796	0.034351144	0.15649009	0.997	3005	tags=29%, list=20%, signal=36%	
GSE15930_STIM_VS_STIM_AND_IL12_72H_CD8_T_CELL_UP	GSE15930_STIM_VS_STIM_AND_IL12_72H_CD8_T_CELL_UP		167	-0.30910945	-1.483613	0.024	0.15684089	0.997	2081	tags=21%, list=14%, signal=24%	
GSE27786_LSK_VS_CD4_TCELL_UP	GSE27786_LSK_VS_CD4_TCELL_UP		171	-0.31257546	-1.4832635	0.03409091	0.15689176	0.997	2871	tags=23%, list=19%, signal=28%	
GSE29164_UNTREATED_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_UP	GSE29164_UNTREATED_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_UP		172	-0.30259594	-1.482968	0.022357723	0.15684411	0.997	2352	tags=24%, list=15%, signal=29%	
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_24H_UP	GSE42088_UNINF_VS_LEISHMANIA_INF_DC_24H_UP		183	-0.386866	-1.4817466	0.087548636	0.15772842	0.997	2824	tags=27%, list=18%, signal=32%	
GSE17186_NAIVE_VS_CD21HIGH_TRANSITIONAL_BCELL_CORD_BLOOD_UP	GSE17186_NAIVE_VS_CD21HIGH_TRANSITIONAL_BCELL_CORD_BLOOD_UP		174	-0.3110863	-1.4792738	0.04	0.15988587	0.998	3086	tags=29%, list=20%, signal=36%	
GSE2770_IL12_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_UP	GSE2770_IL12_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_UP		144	-0.32804054	-1.478466	0.026209677	0.16036077	0.998	2533	tags=26%, list=16%, signal=31%	
GSE11924_TFH_VS_TH1_CD4_TCELL_UP	GSE11924_TFH_VS_TH1_CD4_TCELL_UP		177	-0.33893228	-1.4780362	0.078156315	0.16046542	0.998	2735	tags=30%, list=18%, signal=36%	
GSE17721_0.5H_VS_24H_CPG_BMDC_UP	GSE17721_0.5H_VS_24H_CPG_BMDC_UP		170	-0.34647343	-1.4777931	0.070881225	0.16039686	0.998	2613	tags=26%, list=17%, signal=31%	
GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_IFNG_TNF_TREATED_MACROPHAGE_DN	GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_IFNG_TNF_TREATED_MACROPHAGE_DN		153	-0.31455463	-1.4772241	0.0060728746	0.16068862	0.998	3274	tags=29%, list=21%, signal=37%	
GSE40666_UNTREATED_VS_IFNA_STIM_EFFECTOR_CD8_TCELL_90MIN_DN	GSE40666_UNTREATED_VS_IFNA_STIM_EFFECTOR_CD8_TCELL_90MIN_DN		168	-0.34626886	-1.4770669	0.055555556	0.16051334	0.998	3571	tags=35%, list=23%, signal=45%	
GSE2706_UNSTIM_VS_8H_LPS_AND_R848_DC_UP	GSE2706_UNSTIM_VS_8H_LPS_AND_R848_DC_UP		177	-0.37162837	-1.4769589	0.08167331	0.16030318	0.998	3243	tags=28%, list=21%, signal=35%	
GSE26928_NAIVE_VS_CENT_MEMORY_CD4_TCELL_DN	GSE26928_NAIVE_VS_CENT_MEMORY_CD4_TCELL_DN		160	-0.29778716	-1.4767936	0.015625	0.16015738	0.998	2446	tags=23%, list=16%, signal=26%	
GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP	GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP		148	-0.3271041	-1.476227	0.042769857	0.1604091	0.998	3188	tags=36%, list=21%, signal=46%	
GSE27786_LSK_VS_ERYTHROBLAST_UP	GSE27786_LSK_VS_ERYTHROBLAST_UP		172	-0.2982424	-1.4759	0.012	0.16043055	0.998	2287	tags=23%, list=15%, signal=26%	
GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_MONOCYTE_DN	GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_MONOCYTE_DN		173	-0.29372364	-1.4757812	0.023715414	0.16021866	0.998	2794	tags=27%, list=18%, signal=33%	
GSE24634_NAIVE_CD4_TCELL_VS_DAY7_IL4_CONV_TREG_UP	GSE24634_NAIVE_CD4_TCELL_VS_DAY7_IL4_CONV_TREG_UP		171	-0.3283352	-1.4755553	0.04024145	0.160083	0.998	2754	tags=32%, list=18%, signal=38%	
GSE28237_FOLLICULAR_VS_EARLY_GC_BCELL_UP	GSE28237_FOLLICULAR_VS_EARLY_GC_BCELL_UP		165	-0.30005005	-1.4721278	0.0121951215	0.16333325	0.998	3835	tags=37%, list=25%, signal=49%	
GSE28737_BCL6_HET_VS_BCL6_KO_FOLLICULAR_BCELL_UP	GSE28737_BCL6_HET_VS_BCL6_KO_FOLLICULAR_BCELL_UP		172	-0.2832391	-1.471858	0.0058139535	0.16324842	0.998	2669	tags=26%, list=17%, signal=31%	
GSE36891_UNSTIM_VS_PAM_TLR2_STIM_PERITONEAL_MACROPHAGE_DN	GSE36891_UNSTIM_VS_PAM_TLR2_STIM_PERITONEAL_MACROPHAGE_DN		134	-0.3553808	-1.4705999	0.0704501	0.16426235	0.998	2867	tags=26%, list=19%, signal=32%	
GSE32128_INOS_DEPENDENT_VS_INOS_INDEPENDENT_ACTIVATED_TCELL_DN	GSE32128_INOS_DEPENDENT_VS_INOS_INDEPENDENT_ACTIVATED_TCELL_DN		165	-0.28360143	-1.4695735	0.007905139	0.16500013	0.998	3188	tags=31%, list=21%, signal=39%	
GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_UNTREATED_DN	GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_UNTREATED_DN		171	-0.3460936	-1.4693086	0.062626265	0.16494434	0.998	3404	tags=33%, list=22%, signal=42%	
GSE37301_HEMATOPOIETIC_STEM_CELL_VS_PRO_BCELL_DN	GSE37301_HEMATOPOIETIC_STEM_CELL_VS_PRO_BCELL_DN		142	-0.3441558	-1.4691311	0.06566604	0.16479692	0.998	4089	tags=39%, list=27%, signal=52%	
GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_DN	GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_DN		158	-0.30386662	-1.4679631	0.024742268	0.16577072	0.998	2171	tags=22%, list=14%, signal=26%	
