NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_6H_UP	198	178		
GSE17974_0.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_DN	196	172		
GSE17974_0.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_UP	196	170		
GSE17974_0.5H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN	199	175		
GSE17974_0.5H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_UP	194	167		
GSE17974_0H_VS_0.5H_IN_VITRO_ACT_CD4_TCELL_DN	192	136		
GSE17974_0H_VS_0.5H_IN_VITRO_ACT_CD4_TCELL_UP	194	147		
GSE17974_0H_VS_12H_IN_VITRO_ACT_CD4_TCELL_DN	199	177		
GSE17974_0H_VS_12H_IN_VITRO_ACT_CD4_TCELL_UP	197	161		
GSE17974_0H_VS_1H_IN_VITRO_ACT_CD4_TCELL_DN	197	171		
GSE17974_0H_VS_1H_IN_VITRO_ACT_CD4_TCELL_UP	192	145		
GSE17974_0H_VS_24H_IN_VITRO_ACT_CD4_TCELL_DN	198	169		
GSE17974_0H_VS_24H_IN_VITRO_ACT_CD4_TCELL_UP	191	162		
GSE17974_0H_VS_2H_IN_VITRO_ACT_CD4_TCELL_DN	199	172		
GSE17974_0H_VS_2H_IN_VITRO_ACT_CD4_TCELL_UP	199	161		
GSE17974_0H_VS_48H_IN_VITRO_ACT_CD4_TCELL_DN	198	165		
GSE17974_0H_VS_48H_IN_VITRO_ACT_CD4_TCELL_UP	192	156		
GSE17974_0H_VS_4H_IN_VITRO_ACT_CD4_TCELL_DN	199	164		
GSE17974_0H_VS_4H_IN_VITRO_ACT_CD4_TCELL_UP	192	160		
GSE17974_0H_VS_6H_IN_VITRO_ACT_CD4_TCELL_DN	199	175		
GSE17974_0H_VS_6H_IN_VITRO_ACT_CD4_TCELL_UP	191	159		
GSE17974_0H_VS_72H_IN_VITRO_ACT_CD4_TCELL_DN	200	174		
GSE17974_0H_VS_72H_IN_VITRO_ACT_CD4_TCELL_UP	193	159		
GSE17974_1.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_DN	199	176		
GSE17974_1.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_UP	198	173		
GSE17974_1H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN	200	181		
GSE17974_1H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_UP	197	171		
GSE17974_2.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_DN	196	176		
GSE17974_2.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_UP	198	177		
GSE17974_2H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN	199	170		
GSE17974_2H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_UP	198	174		
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_0.5H_CD4_TCELL_DN	191	149		
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_0.5H_CD4_TCELL_UP	192	117		
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_12H_CD4_TCELL_DN	199	166		
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_12H_CD4_TCELL_UP	194	156		
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_1H_CD4_TCELL_DN	196	162		
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_1H_CD4_TCELL_UP	194	153		
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_24H_CD4_TCELL_DN	200	172		
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_24H_CD4_TCELL_UP	195	167		
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_2H_CD4_TCELL_DN	198	166		
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_2H_CD4_TCELL_UP	193	155		
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_48H_CD4_TCELL_DN	199	170		
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_48H_CD4_TCELL_UP	189	161		
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_4H_CD4_TCELL_DN	199	176		
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_4H_CD4_TCELL_UP	194	167		
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_6H_CD4_TCELL_DN	196	159		
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_6H_CD4_TCELL_UP	194	159		
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_72H_CD4_TCELL_DN	198	171		
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_72H_CD4_TCELL_UP	195	169		
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_0.5H_ACT_CD4_TCELL_DN	186	123		
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_0.5H_ACT_CD4_TCELL_UP	191	136		
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_12H_ACT_CD4_TCELL_DN	191	136		
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_12H_ACT_CD4_TCELL_UP	194	159		
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_1H_ACT_CD4_TCELL_DN	189	115		
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_1H_ACT_CD4_TCELL_UP	186	119		
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_24H_ACT_CD4_TCELL_DN	194	136		
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_24H_ACT_CD4_TCELL_UP	187	125		
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_2H_ACT_CD4_TCELL_DN	190	136		
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_2H_ACT_CD4_TCELL_UP	197	135		
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_48H_ACT_CD4_TCELL_DN	196	150		
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_48H_ACT_CD4_TCELL_UP	195	145		
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_4H_ACT_CD4_TCELL_DN	186	130		
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_4H_ACT_CD4_TCELL_UP	194	154		
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_6H_ACT_CD4_TCELL_DN	196	163		
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_6H_ACT_CD4_TCELL_UP	190	133		
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_72H_ACT_CD4_TCELL_DN	195	169		
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_72H_ACT_CD4_TCELL_UP	185	127		
GSE18148_CBFB_KO_VS_WT_TREG_DN	200	145		
GSE18148_CBFB_KO_VS_WT_TREG_UP	200	133		
GSE18203_CTRL_VS_INTRATUMORAL_CPG_INJ_MC38_TUMOR_DN	200	168		
GSE18203_CTRL_VS_INTRATUMORAL_CPG_INJ_MC38_TUMOR_UP	200	162		
GSE18281_CORTEX_VS_MEDULLA_THYMUS_DN	196	156		
GSE18281_CORTEX_VS_MEDULLA_THYMUS_UP	193	157		
GSE18281_CORTICAL_THYMOCYTE_VS_WHOLE_CORTEX_THYMUS_DN	200	166		
GSE18281_CORTICAL_THYMOCYTE_VS_WHOLE_CORTEX_THYMUS_UP	196	122		
GSE18281_CORTICAL_VS_MEDULLARY_THYMOCYTE_DN	197	128		
GSE18281_CORTICAL_VS_MEDULLARY_THYMOCYTE_UP	199	173		
GSE18281_MEDULLARY_THYMOCYTE_VS_WHOLE_MEDULLA_THYMUS_DN	198	155		
GSE18281_MEDULLARY_THYMOCYTE_VS_WHOLE_MEDULLA_THYMUS_UP	196	145		
GSE18281_PERIMEDULLARY_CORTICAL_REGION_VS_WHOLE_CORTEX_THYMUS_DN	195	135		
GSE18281_PERIMEDULLARY_CORTICAL_REGION_VS_WHOLE_CORTEX_THYMUS_UP	200	166		
GSE18281_PERIMEDULLARY_CORTICAL_REGION_VS_WHOLE_MEDULLA_THYMUS_DN	197	127		
GSE18281_PERIMEDULLARY_CORTICAL_REGION_VS_WHOLE_MEDULLA_THYMUS_UP	199	164		
GSE18281_SUBCAPSULAR_CORTICAL_REGION_VS_WHOLE_CORTEX_THYMUS_DN	198	141		
GSE18281_SUBCAPSULAR_CORTICAL_REGION_VS_WHOLE_CORTEX_THYMUS_UP	200	170		
GSE18281_SUBCAPSULAR_CORTICAL_REGION_VS_WHOLE_MEDULLA_THYMUS_DN	197	128		
GSE18281_SUBCAPSULAR_CORTICAL_REGION_VS_WHOLE_MEDULLA_THYMUS_UP	199	165		
GSE18281_SUBCAPSULAR_VS_CENTRAL_CORTICAL_REGION_OF_THYMUS_DN	200	165		
GSE18281_SUBCAPSULAR_VS_CENTRAL_CORTICAL_REGION_OF_THYMUS_UP	193	164		
GSE18281_SUBCAPSULAR_VS_PERIMEDULLARY_CORTICAL_REGION_OF_THYMUS_DN	199	153		
GSE18281_SUBCAPSULAR_VS_PERIMEDULLARY_CORTICAL_REGION_OF_THYMUS_UP	200	172		
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_10H_DN	200	162		
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_10H_UP	199	171		
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_12H_DN	198	159		
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_12H_UP	199	177		
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_14H_DN	192	147		
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_14H_UP	199	178		
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_DN	195	155		
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_UP	199	174		
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_18H_DN	193	156		
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_18H_UP	198	177		
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_1H_DN	185	134		
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_1H_UP	182	112		
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_2H_DN	179	132		
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_2H_UP	197	144		
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_4H_DN	189	149		
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_4H_UP	199	166		
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_6H_DN	198	163		
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_6H_UP	200	161		
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_8H_DN	196	159		
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_8H_UP	199	165		
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_10H_DN	197	166		
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_10H_UP	198	180		
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_18H_DN	192	131		
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_18H_UP	198	173		
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_DN	193	152		
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_UP	188	105		
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_2H_DN	183	130		
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_2H_UP	187	106		
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_6H_DN	195	156		
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_6H_UP	198	169		
GSE18804_BRAIN_VS_COLON_TUMORAL_MACROPHAGE_DN	194	155		
GSE18804_BRAIN_VS_COLON_TUMORAL_MACROPHAGE_UP	194	148		
GSE18804_SPLEEN_MACROPHAGE_VS_BRAIN_TUMORAL_MACROPHAGE_DN	197	161		
GSE18804_SPLEEN_MACROPHAGE_VS_BRAIN_TUMORAL_MACROPHAGE_UP	196	160		
GSE18804_SPLEEN_MACROPHAGE_VS_COLON_TUMORAL_MACROPHAGE_DN	200	169		
GSE18804_SPLEEN_MACROPHAGE_VS_COLON_TUMORAL_MACROPHAGE_UP	200	169		
GSE18804_SPLEEN_MACROPHAGE_VS_TUMORAL_MACROPHAGE_DN	198	160		
GSE18804_SPLEEN_MACROPHAGE_VS_TUMORAL_MACROPHAGE_UP	199	156		
GSE18893_CTRL_VS_TNF_TREATED_TCONV_24H_DN	200	159		
GSE18893_CTRL_VS_TNF_TREATED_TCONV_24H_UP	200	163		
GSE18893_CTRL_VS_TNF_TREATED_TCONV_2H_DN	200	172		
GSE18893_CTRL_VS_TNF_TREATED_TCONV_2H_UP	200	172		
GSE18893_CTRL_VS_TNF_TREATED_TREG_24H_DN	200	167		
GSE18893_CTRL_VS_TNF_TREATED_TREG_24H_UP	200	165		
GSE18893_CTRL_VS_TNF_TREATED_TREG_2H_DN	200	161		
GSE18893_CTRL_VS_TNF_TREATED_TREG_2H_UP	200	171		
GSE18893_TCONV_VS_TREG_24H_CULTURE_DN	200	179		
GSE18893_TCONV_VS_TREG_24H_CULTURE_UP	200	178		
GSE18893_TCONV_VS_TREG_24H_TNF_STIM_DN	199	164		
GSE18893_TCONV_VS_TREG_24H_TNF_STIM_UP	200	176		
GSE18893_TCONV_VS_TREG_2H_CULTURE_DN	200	178		
GSE18893_TCONV_VS_TREG_2H_CULTURE_UP	200	162		
GSE18893_TCONV_VS_TREG_2H_TNF_STIM_DN	194	173		
GSE18893_TCONV_VS_TREG_2H_TNF_STIM_UP	200	157		
GSE19198_1H_VS_24H_IL21_TREATED_TCELL_DN	200	174		
GSE19198_1H_VS_24H_IL21_TREATED_TCELL_UP	200	168		
GSE19198_1H_VS_6H_IL21_TREATED_TCELL_DN	200	166		
GSE19198_1H_VS_6H_IL21_TREATED_TCELL_UP	188	125		
GSE19198_6H_VS_24H_IL21_TREATED_TCELL_DN	198	176		
GSE19198_6H_VS_24H_IL21_TREATED_TCELL_UP	199	167		
GSE19198_CTRL_VS_IL21_TREATED_TCELL_1H_DN	199	173		
GSE19198_CTRL_VS_IL21_TREATED_TCELL_1H_UP	195	131		
GSE19198_CTRL_VS_IL21_TREATED_TCELL_24H_DN	200	172		
GSE19198_CTRL_VS_IL21_TREATED_TCELL_24H_UP	200	160		
GSE19198_CTRL_VS_IL21_TREATED_TCELL_6H_DN	198	172		
GSE19198_CTRL_VS_IL21_TREATED_TCELL_6H_UP	200	178		
GSE1925_3H_VS_24H_IFNG_STIM_IFNG_PRIMED_MACROPHAGE_DN	200	174		
GSE1925_3H_VS_24H_IFNG_STIM_IFNG_PRIMED_MACROPHAGE_UP	200	173		
GSE1925_3H_VS_24H_IFNG_STIM_MACROPHAGE_DN	197	164		
GSE1925_3H_VS_24H_IFNG_STIM_MACROPHAGE_UP	198	141		
GSE1925_CTRL_VS_24H_IFNG_STIM_IFNG_PRIMED_MACROPHAGE_DN	200	181		
GSE1925_CTRL_VS_24H_IFNG_STIM_IFNG_PRIMED_MACROPHAGE_UP	199	166		
GSE1925_CTRL_VS_24H_IFNG_STIM_MACROPHAGE_DN	195	165		
GSE1925_CTRL_VS_24H_IFNG_STIM_MACROPHAGE_UP	196	166		
GSE1925_CTRL_VS_3H_IFNG_STIM_IFNG_PRIMED_MACROPHAGE_DN	200	166		
GSE1925_CTRL_VS_3H_IFNG_STIM_IFNG_PRIMED_MACROPHAGE_UP	192	151		
GSE1925_CTRL_VS_3H_IFNG_STIM_MACROPHAGE_DN	199	144		
GSE1925_CTRL_VS_3H_IFNG_STIM_MACROPHAGE_UP	200	169		
GSE1925_CTRL_VS_IFNG_PRIMED_MACROPHAGE_24H_IFNG_STIM_DN	200	172		
GSE1925_CTRL_VS_IFNG_PRIMED_MACROPHAGE_24H_IFNG_STIM_UP	200	168		
GSE1925_CTRL_VS_IFNG_PRIMED_MACROPHAGE_3H_IFNG_STIM_DN	128	89		
GSE1925_CTRL_VS_IFNG_PRIMED_MACROPHAGE_3H_IFNG_STIM_UP	174	157		
GSE1925_CTRL_VS_IFNG_PRIMED_MACROPHAGE_DN	200	168		
GSE1925_CTRL_VS_IFNG_PRIMED_MACROPHAGE_UP	200	164		
GSE19374_UNINF_VS_LISTERIA_INFECTED_MACROPHAGE_DN	198	158		
GSE19374_UNINF_VS_LISTERIA_INFECTED_MACROPHAGE_UP	197	132		
GSE19401_NAIVE_VS_IMMUNIZED_MOUSE_PLN_FOLLICULAR_DC_DN	200	178		
GSE19401_NAIVE_VS_IMMUNIZED_MOUSE_PLN_FOLLICULAR_DC_UP	199	184		
GSE19401_PAM2CSK4_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_DN	200	173		
GSE19401_PAM2CSK4_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_UP	198	156		
GSE19401_PAM2CSK4_VS_RETINOIC_ACID_STIM_FOLLICULAR_DC_DN	196	156		
GSE19401_PAM2CSK4_VS_RETINOIC_ACID_STIM_FOLLICULAR_DC_UP	200	168		
GSE19401_PLN_VS_PEYERS_PATCH_FOLLICULAR_DC_DN	199	167		
GSE19401_PLN_VS_PEYERS_PATCH_FOLLICULAR_DC_UP	196	159		
GSE19401_RETINOIC_ACID_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_DN	199	174		
GSE19401_RETINOIC_ACID_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_UP	195	161		
GSE19401_UNSTIM_VS_PAM2CSK4_STIM_FOLLICULAR_DC_DN	200	182		
GSE19401_UNSTIM_VS_PAM2CSK4_STIM_FOLLICULAR_DC_UP	197	166		
GSE19401_UNSTIM_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_DN	199	175		
GSE19401_UNSTIM_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_UP	200	165		
GSE19401_UNSTIM_VS_RETINOIC_ACID_STIM_FOLLICULAR_DC_DN	196	160		
GSE19401_UNSTIM_VS_RETINOIC_ACID_STIM_FOLLICULAR_DC_UP	200	162		
GSE19512_NAUTRAL_VS_INDUCED_TREG_DN	200	155		
GSE19512_NAUTRAL_VS_INDUCED_TREG_UP	197	138		
GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN	200	157		
GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP	194	148		
GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_DN	195	137		
GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_UP	200	175		
GSE19772_HCMV_INFL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN	200	173		
GSE19772_HCMV_INFL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP	200	156		
GSE19825_IL2RALOW_VS_IL2RAHIGH_DAY3_EFF_CD8_TCELL_DN	200	182		
GSE19825_IL2RALOW_VS_IL2RAHIGH_DAY3_EFF_CD8_TCELL_UP	200	178		
GSE19825_NAIVE_VS_DAY3_EFF_CD8_TCELL_DN	199	176		
GSE19825_NAIVE_VS_DAY3_EFF_CD8_TCELL_UP	200	146		
GSE19825_NAIVE_VS_IL2RAHIGH_DAY3_EFF_CD8_TCELL_DN	200	175		
GSE19825_NAIVE_VS_IL2RAHIGH_DAY3_EFF_CD8_TCELL_UP	200	138		
GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_DN	200	184		
GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_UP	200	141		
GSE19888_ADENOSINE_A3R_ACT_VS_A3R_ACT_WITH_A3R_INH_PRETREATMENT_IN_MAST_CELL_DN	199	157		
GSE19888_ADENOSINE_A3R_ACT_VS_A3R_ACT_WITH_A3R_INH_PRETREATMENT_IN_MAST_CELL_UP	196	161		
GSE19888_ADENOSINE_A3R_ACT_VS_TCELL_MEMBRANES_ACT_AND_A3R_INH_PRETREAT_IN_MAST_CELL_DN	199	168		
GSE19888_ADENOSINE_A3R_ACT_VS_TCELL_MEMBRANES_ACT_AND_A3R_INH_PRETREAT_IN_MAST_CELL_UP	194	152		
GSE19888_ADENOSINE_A3R_ACT_VS_TCELL_MEMBRANES_ACT_IN_MAST_CELL_DN	190	159		
GSE19888_ADENOSINE_A3R_ACT_VS_TCELL_MEMBRANES_ACT_IN_MAST_CELL_UP	200	166		
GSE19888_ADENOSINE_A3R_INH_PRETREAT_AND_ACT_BY_A3R_VS_A3R_INH_AND_TCELL_MEMBRANES_ACT_MAST_CELL_DN	200	178		
GSE19888_ADENOSINE_A3R_INH_PRETREAT_AND_ACT_BY_A3R_VS_A3R_INH_AND_TCELL_MEMBRANES_ACT_MAST_CELL_UP	194	175		
GSE19888_ADENOSINE_A3R_INH_PRETREAT_AND_ACT_BY_A3R_VS_TCELL_MEMBRANES_ACT_MAST_CELL_DN	199	165		
GSE19888_ADENOSINE_A3R_INH_PRETREAT_AND_ACT_BY_A3R_VS_TCELL_MEMBRANES_ACT_MAST_CELL_UP	200	158		
GSE19888_ADENOSINE_A3R_INH_VS_ACT_IN_MAST_CELL_DN	199	149		
GSE19888_ADENOSINE_A3R_INH_VS_ACT_IN_MAST_CELL_UP	200	169		
GSE19888_ADENOSINE_A3R_INH_VS_ACT_WITH_INHIBITOR_PRETREATMENT_IN_MAST_CELL_DN	200	149		
GSE19888_ADENOSINE_A3R_INH_VS_ACT_WITH_INHIBITOR_PRETREATMENT_IN_MAST_CELL_UP	200	148		
GSE19888_ADENOSINE_A3R_INH_VS_INH_PRETREAT_AND_ACT_WITH_TCELL_MEMBRANES_MAST_CELL_DN	197	138		
GSE19888_ADENOSINE_A3R_INH_VS_INH_PRETREAT_AND_ACT_WITH_TCELL_MEMBRANES_MAST_CELL_UP	200	161		
GSE19888_ADENOSINE_A3R_INH_VS_TCELL_MEMBRANES_ACT_MAST_CELL_DN	200	153		
GSE19888_ADENOSINE_A3R_INH_VS_TCELL_MEMBRANES_ACT_MAST_CELL_UP	200	160		
GSE19888_CTRL_VS_A3R_ACTIVATION_MAST_CELL_DN	199	126		
GSE19888_CTRL_VS_A3R_ACTIVATION_MAST_CELL_UP	199	169		
GSE19888_CTRL_VS_A3R_ACT_TREATED_MAST_CELL_PRETREATED_WITH_A3R_INH_DN	199	165		
GSE19888_CTRL_VS_A3R_ACT_TREATED_MAST_CELL_PRETREATED_WITH_A3R_INH_UP	199	159		
GSE19888_CTRL_VS_A3R_INHIBITOR_TREATED_MAST_CELL_DN	195	168		
GSE19888_CTRL_VS_A3R_INHIBITOR_TREATED_MAST_CELL_UP	200	165		
GSE19888_CTRL_VS_TCELL_MEMBRANES_ACT_MAST_CELL_PRETREAT_A3R_INH_DN	200	166		
GSE19888_CTRL_VS_TCELL_MEMBRANES_ACT_MAST_CELL_PRETREAT_A3R_INH_UP	200	158		
GSE19888_CTRL_VS_T_CELL_MEMBRANES_ACT_MAST_CELL_DN	200	154		
GSE19888_CTRL_VS_T_CELL_MEMBRANES_ACT_MAST_CELL_UP	200	183		
GSE19888_NO_PRETREAT_VS_ADENOSINE_A3R_INHIBITOR_PRETREATED_MAST_CELL_TCELL_MEMBRANES_ACT_DN	200	171		
GSE19888_NO_PRETREAT_VS_ADENOSINE_A3R_INHIBITOR_PRETREATED_MAST_CELL_TCELL_MEMBRANES_ACT_UP	200	167		
GSE19923_E2A_KO_VS_E2A_AND_HEB_KO_DP_THYMOCYTE_DN	200	176		
GSE19923_E2A_KO_VS_E2A_AND_HEB_KO_DP_THYMOCYTE_UP	200	175		
GSE19923_E2A_KO_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_DN	189	121		
GSE19923_E2A_KO_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_UP	199	172		
GSE19923_HEB_KO_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_DN	200	174		
GSE19923_HEB_KO_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_UP	200	178		
GSE19923_WT_VS_E2A_KO_DP_THYMOCYTE_DN	198	174		
GSE19923_WT_VS_E2A_KO_DP_THYMOCYTE_UP	200	144		
GSE19923_WT_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_DN	200	160		
GSE19923_WT_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_UP	200	174		
GSE19923_WT_VS_HEB_KO_DP_THYMOCYTE_DN	199	171		
GSE19923_WT_VS_HEB_KO_DP_THYMOCYTE_UP	200	160		
GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_LPS_AND_IL10_STIM_MACROPHAGE_DN	165	149		
GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_LPS_AND_IL10_STIM_MACROPHAGE_UP	199	166		
GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_LPS_STIM_MACROPHAGE_DN	200	163		
GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_LPS_STIM_MACROPHAGE_UP	200	148		
GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_UNSTIM_MACROPHAGE_DN	200	168		
GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_UNSTIM_MACROPHAGE_UP	200	142		
GSE19941_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_DN	159	126		
GSE19941_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_UP	182	160		
GSE19941_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_DN	199	168		
GSE19941_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_UP	199	160		
GSE19941_UNSTIM_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_DN	199	165		
GSE19941_UNSTIM_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_UP	199	163		
GSE19941_UNSTIM_VS_LPS_AND_IL10_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_DN	199	156		
GSE19941_UNSTIM_VS_LPS_AND_IL10_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_UP	174	136		
GSE19941_UNSTIM_VS_LPS_STIM_IL10_KO_MACROPHAGE_DN	200	170		
GSE19941_UNSTIM_VS_LPS_STIM_IL10_KO_MACROPHAGE_UP	199	150		
GSE19941_UNSTIM_VS_LPS_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_DN	199	152		
GSE19941_UNSTIM_VS_LPS_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_UP	199	174		
GSE20151_CTRL_VS_FUSOBACT_NUCLEATUM_NEUTROPHIL_DN	199	162		
GSE20151_CTRL_VS_FUSOBACT_NUCLEATUM_NEUTROPHIL_UP	198	153		
GSE20152_HTNFA_OVERXPRESS_ANKLE_VS_CTRL_SPHK1_KO_ANKLE_DN	198	150		
GSE20152_HTNFA_OVERXPRESS_ANKLE_VS_CTRL_SPHK1_KO_ANKLE_UP	196	163		
GSE20152_SPHK1_KO_VS_HTNFA_OVEREXPRESS_ANKLE_DN	197	168		
GSE20152_SPHK1_KO_VS_HTNFA_OVEREXPRESS_ANKLE_UP	197	166		
GSE20152_SPHK1_KO_VS_WT_HTNFA_OVERXPRESS_ANKLE_DN	200	178		
