	baseMean	log2FoldChange	lfcSE	pvalue	padj
RRP8	162.350699781095	-0.513090148247168	0.07460693786513	8.14903326283419e-13	2.21498690113707e-11
SMARCD1	431.878189299322	-0.513257657426631	0.0646357198026243	2.70991675776016e-16	1.152050562142e-14
FRMD8	747.832362896981	-0.513516638012015	0.0703957287965412	4.00477571036409e-14	1.2835243772033e-12
MBP	6177.74688944876	-0.513581193241525	0.0924008712369081	3.48711534411722e-09	5.28746391455829e-08
AC079922.2	22.4290068525788	-0.513676219458524	0.14515786003513	3.79163290795725e-05	0.000272499611296292
CYTH4	3057.76158408826	-0.514039857521265	0.0843243741969015	1.41670431150359e-10	2.75520868747616e-09
USP37	256.54550688303	-0.514262365663107	0.114588664859731	8.30365095853779e-07	8.32225631382726e-06
LACC1	296.183595957543	-0.514544088835116	0.140553027132602	2.4412440354099e-05	0.000182326814056603
ZNF276	135.457093778578	-0.514791195468278	0.0950902852405732	7.76410196437235e-09	1.1124941644772e-07
DOK1	265.431184748469	-0.514804313375165	0.094720459590977	6.90017945578505e-09	9.99845721705868e-08
C7orf26	310.430970803208	-0.515292549383528	0.0699156953067977	2.24744584929513e-14	7.4586202895317e-13
MTERF4	84.3444542303681	-0.515434025639188	0.0958977477031895	9.57314762201562e-09	1.3491581196616e-07
ZNF846	62.7955063650668	-0.515434295389361	0.0958425405152753	9.41161227866976e-09	1.327301811144e-07
CLK2	209.701703775513	-0.515451280531027	0.0770879907313466	2.98345863305852e-12	7.50460205792325e-11
AL033528.2	34.0066644691305	-0.515631610933935	0.210663144129772	0.000977250797629902	0.00495635011388535
TAF5	43.2227666451177	-0.515645130341915	0.107815743941538	2.05448852287899e-07	2.29745412210642e-06
RXRA	5009.20102279651	-0.516098759068462	0.063086832239519	3.71663841999646e-17	1.76613284364543e-15
FLNB	1000.13841770502	-0.517200390555402	0.131562955323806	8.64912480347608e-06	7.08739115716144e-05
RNF111	1227.53807637884	-0.517579321887945	0.056118891818834	3.77517060108528e-21	2.94234508666404e-19
OTUD3	49.8618105474191	-0.517879790755179	0.108638928362467	2.18376630750802e-07	2.42815434452573e-06
DUOX1	8.00005188142641	-0.517885262296225	0.236584097211601	0.001834751818859	0.00859135525772748
PHAX	116.009988967139	-0.51789623105816	0.118453191152455	1.36367947112997e-06	1.30994718944772e-05
BCL9L	562.128202562824	-0.517946869579501	0.14359046569979	2.91078242406154e-05	0.000213824559648305
C5orf66	82.5154671926553	-0.51816316162116	0.148135135659368	4.27172949427811e-05	0.00030472068337428
ZNF543	73.143392715954	-0.519440132638267	0.114989357945055	7.02267162824755e-07	7.13220589451242e-06
FAM222B	162.762705253105	-0.520126304937433	0.128455812133468	5.30603364888258e-06	4.5680731531133e-05
MED11	90.5173418305272	-0.520167048006435	0.0916279581909831	1.67772846749242e-09	2.71604570787757e-08
GTF2E1	216.142065557052	-0.520337838076188	0.0708745107740658	2.66464508112377e-14	8.74445569205783e-13
SDHAF1	42.2946401685691	-0.520826901025509	0.150773119730347	4.89591031061252e-05	0.00034499400873686
AP5S1	87.8522374973013	-0.521082089264334	0.0813169802364269	1.82840686599784e-11	4.00652818687664e-10
AC008758.1	13.6984217650605	-0.52116247042788	0.17137837958904	0.000184634269138905	0.00113437883601138
MSANTD4	120.944775114379	-0.521434579370128	0.0808892953550949	1.41882134832371e-11	3.16977937710191e-10
GALNT10	166.053662456138	-0.521469891545337	0.113532981318837	4.87921926453928e-07	5.09949932669599e-06
ELOVL1	1165.62322536601	-0.522037699376275	0.0624850242534847	8.21723638795263e-18	4.23754024858429e-16
TNFRSF1A	3558.1380329639	-0.52243768965883	0.0716440179126697	3.78396512075697e-14	1.22035840634319e-12
TCP11L2	732.469959826203	-0.522824650461914	0.0936431783982593	2.82066302476945e-09	4.36375657125234e-08
KIAA1614	18.4580954150685	-0.52364316350637	0.221027565007128	0.00115406323816998	0.00575521211550788
ZNF251	50.7138742693796	-0.524120196969035	0.0999991427998109	1.85357294635151e-08	2.49765009457293e-07
LINC00659	59.1119536298811	-0.524681467682138	0.238458573169461	0.00173981266686823	0.00820123377628424
ZNF45	23.2694601634598	-0.52475765246139	0.163208948205932	0.000105792029396259	0.000688417709316071
MYO15A	27.096643331649	-0.526354054577383	0.131024524740903	5.82178788645356e-06	4.97256569330297e-05
ZSCAN9	68.7011978672531	-0.526572110844404	0.122127172983218	1.6849822869776e-06	1.59403197870579e-05
ARL11	393.533798699462	-0.526679955480834	0.0961828369979654	5.02710256199114e-09	7.46303479910027e-08
ETV6	6356.08842520011	-0.526934906874527	0.0972112925463966	6.82958434838667e-09	9.91012183021186e-08
SLC23A2	707.512223855485	-0.526993134595199	0.0990723816637327	1.19066654402e-08	1.65088644270589e-07
KIAA0355	81.2032234349356	-0.527386119897421	0.105939929078121	7.15620869925074e-08	8.76465179736805e-07
ACVR1B	932.474676215745	-0.527412194027706	0.078959304741946	2.83358596699007e-12	7.17144709185581e-11
MAP7D1	3122.01489320027	-0.527544286332336	0.118218840429402	8.55795643554709e-07	8.5479860008649e-06
DCUN1D4	235.596774877093	-0.527555935204767	0.0969103008662745	5.97382856058135e-09	8.73614047352678e-08
HIST1H2AK	24.3564646239058	-0.527995867872944	0.212080912230892	0.000834867862125555	0.00431289006555245
AC093627.5	19.2063690392102	-0.528434337925986	0.140538077371683	1.56928508857128e-05	0.000122216540433167
TEF	33.9438185705212	-0.5285828630387	0.237796577585481	0.00162341830480738	0.00773228125919368
ZDHHC7	1425.58723158015	-0.529881028166739	0.0601456258083622	1.46213155228129e-19	9.581152490363e-18
ZNF628	95.4185862771219	-0.530326202649193	0.11548172095886	4.61938027559195e-07	4.86678794421813e-06
DOK4	8.77453620253523	-0.530492623322762	0.241650637642685	0.00172271899188291	0.00813370031596668
CP	13.9601542429957	-0.530924369344807	0.234506772892851	0.00145553376067119	0.00704683827284011
USP3	1079.98016903534	-0.531741542862791	0.0823044854339157	1.18576631681604e-11	2.69893005916006e-10
HIST2H2AB	118.087125575786	-0.532739821809305	0.17861031572771	0.000208675853138628	0.00126397243278787
TOP3B	27.8811107799999	-0.533039165124609	0.155605597727666	5.07979219744944e-05	0.00035660799813961
SH3GL1	1221.04043159089	-0.534197795579449	0.0698335869292041	2.2628851707574e-15	8.63842769452769e-14
TEFM	42.5220631671495	-0.534390268763763	0.0986334765805206	6.55001501879279e-09	9.53808273366457e-08
JDP2	1400.83027677694	-0.536077414513648	0.0859078453355395	4.7851824895058e-11	9.91539928540497e-10
ULBP1	74.3993524636345	-0.536474102848995	0.183110825573969	0.000239998395502385	0.0014346911638167
FRAT2	544.629978272579	-0.536520021309263	0.11505914203077	3.17415097294208e-07	3.43743844311875e-06
ERVK13-1	110.917418108077	-0.536609159758225	0.0949271393087796	1.69947476752348e-09	2.74692795102616e-08
OXLD1	76.2870333949562	-0.536973259939612	0.101004004835627	1.12326833083596e-08	1.56587867041197e-07
ZFYVE21	54.1147827781113	-0.537503983235192	0.105222563064907	3.40090220939708e-08	4.36810011613947e-07
MED9	134.340333659497	-0.537945237050502	0.0904412791129809	2.91291728841691e-10	5.36101843707212e-09
NAB2	1377.69120289191	-0.538056725415151	0.16446458022388	8.28130221491851e-05	0.000551622124875892
XRCC4	383.501923477733	-0.538227300384316	0.0901822496537164	2.56930643343649e-10	4.79293283539341e-09
EPOR	50.257859151305	-0.538912311310945	0.109173487691824	8.15739358821726e-08	9.87332532183284e-07
TIMM29	53.6093413066013	-0.53939804855861	0.0938176935525081	9.46074114413426e-10	1.59691722544468e-08
KIFC3	201.917385486823	-0.539546404609141	0.182940787954655	0.000223567152717846	0.00134703301151461
ZNF624	49.7564263745935	-0.540263372794866	0.12159068806566	8.59880354075909e-07	8.58045497840248e-06
AC010168.2	16.3511725737448	-0.540316043837099	0.191930634715235	0.00032862566954973	0.00189141308437909
NUDT18	115.038765972724	-0.540571103365262	0.118140919073187	4.66596389674454e-07	4.9133507236139e-06
SYN2	90.9771064898223	-0.54098886767269	0.156139882180071	4.26635646673681e-05	0.00030459594260783
TOR4A	2020.60727940407	-0.542438166479428	0.0892549737117247	1.26720738923714e-10	2.48088099342944e-09
RETREG3	1006.51390812646	-0.542579737714976	0.0791791048369757	7.55889442277752e-13	2.06275612258714e-11
CRTC3	229.69146495358	-0.542870562889557	0.0891756464882264	1.18469924864796e-10	2.32598966986454e-09
SH2B2	895.867276236998	-0.542945884283076	0.124719923896548	1.26547311031165e-06	1.22591218068609e-05
BET1L	176.546190654309	-0.545318173252642	0.090651797708148	1.81633102039903e-10	3.48627118243755e-09
AC117394.2	29.7492774826602	-0.545565923732948	0.16588131011938	7.54930995967744e-05	0.00050851892118555
YTHDF1	921.862426102388	-0.546077682252108	0.0553070264175047	5.45424213228421e-24	5.9379093181947e-22
SMAD3	3375.16516298223	-0.546081147305663	0.116588294467127	2.69386548424533e-07	2.9499189038761e-06
TSSK3	23.2528536252044	-0.546426640262132	0.191844104964679	0.000291326426772615	0.00170535776878331
ZNF557	211.961520017179	-0.54696610240554	0.107258692395342	3.3251158148916e-08	4.27342804542221e-07
IRF2BPL	1931.78580026368	-0.547483012478388	0.113118958094876	1.24553188843205e-07	1.44627901446827e-06
ZBTB7B	1943.04471360043	-0.547980960547193	0.0924470143487587	3.04688209076936e-10	5.57763753555787e-09
AATK	797.206181366636	-0.54821313258544	0.171043363743148	9.78506373062478e-05	0.000640997998476076
KIAA1586	27.5775907062841	-0.548980714766728	0.127047587416079	1.40533581033372e-06	1.34577086449564e-05
AC073288.2	9.70637122571389	-0.548985991941777	0.235098815359405	0.00114041728857896	0.00569267979859307
DSTYK	209.531014323323	-0.549540707428613	0.0858608800099493	1.52191658113149e-11	3.37082406602385e-10
SIGLEC9	2865.58642740377	-0.54998246548528	0.0798071862462908	5.4083244025838e-13	1.49572154445651e-11
ELOF1	430.312726189014	-0.550088826801898	0.0608570071584173	1.53659968332279e-20	1.10937105558069e-18
ZNF14	23.6843688357455	-0.550553411052483	0.14165580198462	8.53286400826039e-06	7.01166972180375e-05
VAPB	593.876207091471	-0.550903845610608	0.0718422326901204	1.69065103817777e-15	6.5022122918777e-14
TIGD1	31.2368151669185	-0.552216520439805	0.126098731296603	1.06333429051262e-06	1.04385335694598e-05
ZNF746	711.522412106088	-0.552920330063191	0.0992526168740566	2.40379159694315e-09	3.7756042670765e-08
ZBTB6	109.078070850891	-0.553213691423698	0.100623604293383	3.6318797251481e-09	5.49078304369194e-08
DEPDC5	8.85957670994793	-0.553582217951457	0.232044813020347	0.000986957589623892	0.00500064992959892
AC123777.1	43.7081719907987	-0.554092123470876	0.177351000348461	0.000123074597038733	0.000790628444792063
SOCS6	417.07721331832	-0.555019497161509	0.118595642447897	2.58506675219492e-07	2.84288260252072e-06
CADM1	14.718162506343	-0.555201827980801	0.211545460009839	0.000524613734082465	0.00287086494480872
AC010997.3	12.2568674725754	-0.555537055834438	0.204495764772629	0.000407027161588063	0.00228762383961649
CDC42EP4	441.523338374219	-0.557112546535454	0.10504646952246	1.03784649943536e-08	1.45369159784765e-07
RGS12	384.357665741897	-0.557334449151514	0.127619813134869	1.08695546000189e-06	1.06450240575911e-05
B3GALT4	174.349711341363	-0.559106917923753	0.0898881949434297	4.51374893341273e-11	9.40029332529356e-10
TMEM223	32.9728494990408	-0.559464607676426	0.115012531537369	1.01488321755118e-07	1.19997909110328e-06
TRMT12	99.5118546732505	-0.559917316125974	0.164244316376496	4.70798966982724e-05	0.000333006515800499
LINC01134	33.1570585618294	-0.561014507478178	0.139166164507956	4.49377257408666e-06	3.91298622447766e-05
PPL	57.4982209085968	-0.561096472758136	0.100842469509957	2.34815621075715e-09	3.69951471612091e-08
ZNF805	263.612093002896	-0.561349420420789	0.0720761685523499	6.00902808563837e-16	2.43389295059242e-14
ENG	1368.51717985308	-0.561411541833612	0.10436450545716	6.62754420267101e-09	9.63733918827977e-08
NXT1	163.044116721256	-0.56182960678264	0.109088373540314	2.28716949185801e-08	3.03031548386802e-07
TMEM70	246.238516678647	-0.562736986334481	0.113359724097676	5.98879146597546e-08	7.4142823829068e-07
ZSCAN20	20.0541461949239	-0.562767806887201	0.16586997364983	4.90910493965684e-05	0.00034568700629151
TXNDC12	80.3086771595357	-0.563639019494961	0.0945946322930772	2.23011588047567e-10	4.20655199648971e-09
HINFP	94.663668486757	-0.564096714320461	0.0969715260907172	5.22318972865178e-10	9.25687785157097e-09
NUP50	764.499973357063	-0.564195148933552	0.0590800893228123	1.11013145652097e-22	1.03357759499437e-20
NALT1	19.4201992345277	-0.56423701355701	0.228087077996553	0.000756318995082124	0.00395577520152765
SLC29A3	123.621591403607	-0.564448523632357	0.11489036898662	7.68060968488708e-08	9.34020241585323e-07
AL049869.1	11.0878110004941	-0.564779923296678	0.143838455937212	6.72723026345402e-06	5.66596356532255e-05
CTU1	98.6740193919294	-0.565166576572184	0.102959547116485	3.48636853035749e-09	5.28746391455829e-08
AC006547.1	10.220735260051	-0.565674725540069	0.204715162343686	0.000343060557043072	0.00196788793468588
TBCCD1	81.4710624428294	-0.565730859446301	0.113035735511788	4.75863194581236e-08	5.96670389500518e-07
EID2	48.4577149440799	-0.565809140120488	0.0972375461194512	5.10269992843851e-10	9.06676629771597e-09
MAST3	665.950049458574	-0.566188364648646	0.0996040348021316	1.12664466416596e-09	1.87101215576099e-08
HIST4H4	356.239987288638	-0.566435245214218	0.14090897001606	4.56544671388849e-06	3.97035636453802e-05
CENPB	975.337969654355	-0.566715178965184	0.0711174600449948	1.35181220904539e-16	5.95607880370835e-15
RNF25	126.530407461838	-0.5667174680321	0.0816261842899633	3.26785472475746e-13	9.44373297986088e-12
SLC37A2	1414.34014839415	-0.566795466041657	0.0981879113897022	6.67166793742311e-10	1.15358184437326e-08
MEF2D	2919.74545297522	-0.56712810802434	0.0824608766473325	5.16320423885162e-13	1.42985316848736e-11
BRD1	856.8449780536	-0.567780960831942	0.0742625073897955	1.74227398417648e-15	6.68825177209239e-14
ZBTB18	394.10461644399	-0.568978129525116	0.0819116573084996	3.13057404307371e-13	9.05973157669263e-12
C1orf131	94.5428438766718	-0.569042723240606	0.0797757592590251	8.17501131354202e-14	2.50684102514815e-12
PMEPA1	322.062030557195	-0.569145607250823	0.188850659209916	0.000162189298595762	0.00100882920432479
AL390036.1	275.084613698699	-0.569519309276741	0.0961896767661047	2.6809204385055e-10	4.99209221200807e-09
AC008763.3	14.0369874157834	-0.570368164386214	0.200812086740205	0.000270103244589883	0.00159427549072904
KLHL11	94.7029237357439	-0.570371395737111	0.0978011044307819	4.55492144377232e-10	8.16394282465673e-09
PHOSPHO1	66.9810227866145	-0.570778180295364	0.160592533303008	2.68100178764475e-05	0.000198691167819301
AC063977.2	18.8935202145665	-0.572135981936951	0.155797344153366	1.72733626349808e-05	0.000133214658762131
DEDD2	1278.96120692444	-0.573733487337164	0.0768017181634761	6.38144268413475e-15	2.28355764641316e-13
IL16	931.698111316927	-0.573885831210479	0.114944888024892	4.78926383065234e-08	5.99780234811336e-07
VEGFA	1555.56006558804	-0.573974950031713	0.143405026753448	4.69935169281042e-06	4.07306546712341e-05
THOC7	27.4102736625994	-0.574949947803948	0.17234190744526	5.62138812390755e-05	0.000390762439315952
ZBTB1	245.951352417653	-0.576735644713526	0.111516696962693	1.83522898095206e-08	2.47455252372671e-07
TWF2	848.460560925497	-0.577146448711004	0.0849199150037936	8.3868743348913e-13	2.27362748767751e-11
RBM4B	71.141249172964	-0.577733692556519	0.070133696022498	1.3432156427525e-17	6.74097684518916e-16
FAM104A	184.661907139389	-0.578151222074062	0.0589581628270329	7.95816944468241e-24	8.39729715352745e-22
DUSP14	42.11022212612	-0.578239808823659	0.271846653191168	0.00171567524879477	0.00810602386204391
ZNF432	73.1703817795718	-0.578627099174614	0.0992103605638983	4.26882088526229e-10	7.67790721461162e-09
SURF6	61.1427176812637	-0.580840249141615	0.143234069313575	3.63817587731549e-06	3.21836228940858e-05
SC5D	292.373341933857	-0.58140494924645	0.113033459280612	2.06347092580788e-08	2.76419126103014e-07
ZSWIM3	108.993837283838	-0.581901080170321	0.0893893714540373	5.68736659635854e-12	1.36231961684137e-10
EXOC3-AS1	23.1953346061549	-0.58228387595256	0.146951303683892	5.28681844780938e-06	4.5534355957357e-05
AC020904.2	46.6568527733818	-0.582312508423397	0.132983282028739	8.84655556213012e-07	8.79356170272412e-06
HBEGF	1099.3079538171	-0.582374839054971	0.203348752390528	0.000240448595071138	0.00143696494109316
XPNPEP2	25.2500426809232	-0.582600750952297	0.165000896388532	2.7526002295465e-05	0.000203456896656238
MTERF3	34.5533127818609	-0.583213668932629	0.116503093863075	4.19696876951351e-08	5.31753875625061e-07
USP22	1516.53506377789	-0.583281219871455	0.0576160064174646	3.10771726741661e-25	4.09899939066437e-23
GATAD2B	1055.43638743576	-0.583472661002808	0.0924159373333218	2.04092581271666e-11	4.44852643246377e-10
C5AR2	423.019290045564	-0.584538711480952	0.136931732693415	1.42630476412838e-06	1.36437223741076e-05
AC007298.2	14.5684110493696	-0.585292819940748	0.195162181664261	0.000158695632648674	0.000991293666478178
MED21	213.962473025371	-0.586549265097938	0.0665075333351836	8.11149401379205e-20	5.40136248633609e-18
PCGF2	12.9638834032409	-0.586857840473437	0.210517820506739	0.000294759431105825	0.00172349248491999
HOXA2	11.9810118799884	-0.588533998537783	0.228796720306688	0.000533286561462864	0.00291290265162195
DCAF12	265.197841007367	-0.588723030196669	0.0939227043194336	2.62810307911514e-11	5.66832798279593e-10
KDM3A	644.548660003156	-0.589383929838736	0.0649473568504551	7.80533925527443e-21	5.90450957781348e-19
