	baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol
TMIGD3	79.1743175820442	-0.254593273911427	0.189626533499502	0.0265900962641793	0.128347603869918	TMIGD3
RAP1A	587.085051506893	-0.363967430961325	0.133410167678432	0.000568393272541008	0.0122611871250906	RAP1A
FOXO6	22.7418049117134	0.199717793268254	0.200481778001177	0.0671478243496715	0.222565799177027	FOXO6
ATP1B1	161.23422677476	0.237843555017286	0.197830192281464	0.0355607226252538	0.151848759828053	ATP1B1
SELENOF	1703.48522271571	0.118022849429782	0.103444887681626	0.189580574059285	0.410025261824825	SELENOF
HS2ST1	73.564869642003	-0.238359310855721	0.175193278810214	0.0359696694864554	0.152796110438775	HS2ST1
HOOK1	1.29580267921095	0.0423032112386776	0.229876554264033	0.529652949607815	NA	HOOK1
HIST3H2A	51.5651127008082	0.225029172749793	0.174007431891321	0.0464184463877371	0.178703062395838	HIST3H2A
HIST3H2BB	11.8155625853618	0.156631141271003	0.201279986279945	0.132270891866346	0.331930269566077	HIST3H2BB
RNF187	684.927105398469	0.221673719085472	0.116532442577139	0.0227007849704997	0.115910523104961	RNF187
AGTRAP	3524.67632373958	0.164972506824258	0.114748810480658	0.086784597052237	0.260353791156711	AGTRAP
MTHFR	760.449043599588	0.156088384460462	0.118060323145531	0.11118237840528	0.300716888294453	MTHFR
C1orf167	9.35118223995348	0.0708213686599328	0.189690721717006	0.483106290495749	NA	C1orf167
FAM177B	8.53309380635483	0.00247601388920995	0.197417147365011	0.978939455341929	NA	FAM177B
SLC44A5	1.88436910990149	-0.0188766949052824	0.211115551315707	0.818765869338285	NA	SLC44A5
THAP3	69.6627445296547	0.0504736808294133	0.131442428591722	0.625262628378719	0.800623258423959	THAP3
S100A5	18.1633961228003	0.00827950787889064	0.176708065758487	0.937014294262999	0.969590181836986	S100A5
FCGR2B	117.376931653808	0.0382313625712797	0.184166689949987	0.708561092371326	0.850453832779023	FCGR2B
PPM1J	5.75430596717085	-0.0761337581638952	0.217966666893855	0.363185763684206	NA	PPM1J
TCHH	3.25850505232875	-1.34143852297834	0.975864502769033	3.75876483878188e-05	NA	TCHH
NFYC	1468.77420519247	-0.18344380353244	0.0748938967510954	0.00853162480103748	0.0639509736784049	NFYC
SPOCD1	2.55528724161939	-0.3440919996233	0.497413861550326	0.00351274972689811	NA	SPOCD1
SRSF11	942.027345305643	-0.226765606224083	0.090725965433238	0.00540728792540274	0.0484570558673608	SRSF11
RBM15-AS1	69.8788246913424	0.203721380452865	0.124472620269109	0.0438598497961942	0.172739729571987	RBM15-AS1
AL391832.3	869.11553265195	-0.0609424020850135	0.154313241993843	0.572712114105364	0.763126721423188	AL391832.3
AC096536.3	43.7445902235532	0.0758256069283061	0.200343685800175	0.427146215790014	0.65220722242639	AC096536.3
ERVMER61-1	21.1435304521039	0.0196814998089903	0.183656347974991	0.847227812187437	0.923811012795143	ERVMER61-1
AL139289.2	9.13193299367626	-0.318288974928063	0.234604210515319	0.00831282128913435	NA	AL139289.2
AL391832.2	207.666731958177	0.000491097350233035	0.17204347432178	0.996306198707062	0.998265799370228	AL391832.2
SLC44A3-AS1	589.888442748084	-0.0159023498500117	0.18135067215777	0.877434713260714	0.94013728578078	SLC44A3-AS1
AL121983.1	33.1648313645724	0.0866222677662627	0.173553695137204	0.418785205131963	0.645559029864165	AL121983.1
AL445426.1	1.85308429767647	-0.0202552271385597	0.218621324847363	0.787136215119409	NA	AL445426.1
LINC00862	7.35956352756586	0.0310173633433807	0.217920854210805	0.686045592851762	NA	LINC00862
LINC01356	7.48536876897501	0.0958602609174769	0.198443708641157	0.33033516190223	NA	LINC01356
AL139220.2	11.382081042247	-0.30645578121615	0.270463989745786	0.0097299323276947	0.0690637479530098	AL139220.2
SNHG12	130.402115573971	-0.0224009075705171	0.154578211652918	0.835390558951116	0.918314737229399	SNHG12
MDS2	6.94267696298129	0.0318845787432976	0.199239275651114	0.732077483584132	NA	MDS2
AL122018.1	28.5758048531612	0.166889523102855	0.16888886629093	0.131042560596019	0.330067874076821	AL122018.1
GPR137B	1496.31040260351	-0.105105231334339	0.147811448034781	0.329387189733892	0.566980342200368	GPR137B
ERO1B	232.657783699773	0.0464595920301523	0.119115362225885	0.636739988207635	0.806736286953331	ERO1B
MARC2	26.4045292161845	0.0489463757839392	0.191855421363485	0.620071542679085	0.797209045115946	MARC2
ATPAF1	192.14770244465	0.281936050276051	0.121258819376227	0.00470546570388947	0.0446126651739556	ATPAF1
SCMH1	189.340043136184	-0.0062394272587493	0.119370869429697	0.949482191911146	0.974432398091457	SCMH1
SRGAP2B	318.473824326024	0.244024803374099	0.161541303388043	0.0301216150206652	0.138576169138142	SRGAP2B
RGS16	31.9843773903593	-0.145744974941029	0.199428903334211	0.158654342987569	0.368468660857504	RGS16
LINC01686	23.5025670607446	0.0507522262985758	0.199459256452163	0.589383768316648	0.775212314930884	LINC01686
AL596325.1	4.79432220070873	0.00484076569785941	0.208948001051506	0.954058796852749	NA	AL596325.1
SARS	1107.42110432915	-0.0372225548980987	0.0830622112343658	0.625038200385363	0.800563868494742	SARS
CELSR2	60.7787786970339	-0.017666561925191	0.183257227229585	0.862910421072186	0.932086815128128	CELSR2
PSRC1	29.9392189940294	0.219620426863064	0.162242425849365	0.0497542440051708	0.186631255125598	PSRC1
SORT1	5249.22130059454	0.194713664536438	0.124007080959295	0.0535118459222769	0.194512427305531	SORT1
PSMA5	1134.05094139624	0.304863496422062	0.125491255191802	0.00275526783609756	0.031741257119576	PSMA5
ZBTB37	215.580612153025	-0.193366637647406	0.0992559142538255	0.0267573028512567	0.128779242828814	ZBTB37
UAP1	577.898913879757	-0.217968239697869	0.135580871869178	0.0390091105238389	0.160857929292729	UAP1
PYHIN1	5.33801039950717	-0.0472444437912997	0.227959999077469	0.500157591602481	NA	PYHIN1
IFI16	2772.5702644271	0.0280878518471556	0.13563255096548	0.78832381081427	0.89493395604025	IFI16
AIM2	399.678590255393	0.62067580078322	0.420410146274536	0.000330538030269421	0.00853406668795025	AIM2
BTBD19	666.478988873777	0.020102478369836	0.149623072283489	0.85155026901095	0.925712899415579	BTBD19
AK2	71.1545545464989	0.0722089676092149	0.144777689160729	0.499565080998672	0.708370835195967	AK2
C1QC	556.961785735968	0.165606397671888	0.235353331963456	0.0827754211507257	0.253787141930871	C1QC
C1QB	1068.02952725607	0.241275411425998	0.265403297844762	0.0238882848444719	0.119531670859475	C1QB
CD46	664.967492849208	0.06549953049934	0.0832309518589736	0.390515584146209	0.622349672860839	CD46
C4BPA	13.4912646977364	-0.367074244349703	0.475942640224227	0.00346690621403414	0.0366473845210553	C4BPA
HSD11B1	29.2530796451225	0.127317642457327	0.168463568663907	0.243433601909016	0.476611686220979	HSD11B1
TRAF3IP3	514.961319344069	0.173907608711015	0.141914939789193	0.104761996510762	0.291323250847165	TRAF3IP3
DIEXF	134.057245116166	-0.373783693777511	0.150057309365796	0.000855564956467642	0.0156952324770276	DIEXF
RIMKLA	3.00257794989682	-0.116409272690893	0.255493257426409	0.123785946351995	NA	RIMKLA
ZMYND12	8.27538799288889	-0.0568804776915187	0.206801372063293	0.523716905507695	NA	ZMYND12
YARS	1672.21973166823	-0.467481685355732	0.172856721908246	0.000106567300232701	0.00427722391388522	YARS
C8B	7.00982363144649	-0.0411931641919698	0.257413121397344	0.345649866726553	NA	C8B
DCAF8	81.8656621998565	0.0114685434005721	0.123473024018003	0.908953718691745	0.955635180510571	DCAF8
AL139011.2	13.0621158492671	-0.0823664188729009	0.163071627236555	0.447169378511727	0.666827113081268	AL139011.2
PEX19	3.28681676544306	0.0410520375627811	0.205688660580305	0.643318020876414	NA	PEX19
NHLH1	7.61493049457279	-0.165069677721406	0.227786193029579	0.0901771711501065	NA	NHLH1
SLAMF6	17.1964689438292	0.108064657269896	0.194835448287352	0.286157792878448	0.524255964211143	SLAMF6
AL138930.1	28.0841650231837	-0.015219416508717	0.189689367873961	0.877815643304149	0.94013728578078	AL138930.1
CD84	121.063560771366	0.249833807097908	0.214263556722682	0.0272194118924254	0.130340242413295	CD84
COPA	5250.09530848011	-0.0449284845445678	0.0917715040974487	0.585711417211118	0.772128639267888	COPA
CAMSAP2	233.767296045294	-0.340171622715269	0.180321809569868	0.00416032956797549	0.0413070203357087	CAMSAP2
INAVA	2.78464231386247	-0.0881978331738802	0.241895578896888	0.221329985170981	NA	INAVA
GGPS1	3.49372992913085	-0.12374650399595	0.22910556518774	0.15939513678705	NA	GGPS1
NBPF13P	7.23102866879828	-0.232094832964579	0.258750728497104	0.0279864376195754	NA	NBPF13P
AC241584.1	4.69997553170933	0.00170845710402678	0.203606908817009	0.984656990061794	NA	AC241584.1
AC241584.2	3.36044483872671	-0.107359570862523	0.221780344974259	0.220798012414605	NA	AC241584.2
PRKAB2	73.4668072419491	-0.0793089134287605	0.139761105626811	0.453876613622449	0.672588470287462	PRKAB2
AL450998.3	11.7204634188246	-0.0630204921403277	0.192383116844831	0.525083123000077	0.72961875410575	AL450998.3
SLC25A34	33.5518365595626	-0.309299369297835	0.189542014554788	0.00893390622346231	0.0654116019512208	SLC25A34
FBLIM1	3.5601652593196	-0.090113528738575	0.220740645269283	0.287151440131258	NA	FBLIM1
AL450998.1	15.8100144355579	0.117459224138508	0.175359037204304	0.276445232714778	0.513033082150376	AL450998.1
AL450998.2	106.295953203864	0.16909593775632	0.162949791372103	0.12597621796124	0.322975389250303	AL450998.2
PPP1R11P1	19.4973963879678	0.000894237408431716	0.163297221866727	0.993365089265879	0.996676055399331	PPP1R11P1
NBPF2P	4.79482400673563	-0.0298377348793024	0.198575665628854	0.749717313237596	NA	NBPF2P
HS6ST1P1	4.89215517201369	-0.0405915798374664	0.196638523119117	0.670386490411459	NA	HS6ST1P1
NBPF3	18.1698237032698	0.125160683070677	0.223169292938188	0.167978612849007	0.380515944447597	NBPF3
RAP1GAP	9.65692748059072	-0.236632238599732	0.286868740981583	0.0224201948497734	NA	RAP1GAP
USP48	626.101554355013	0.139908019431948	0.0786590237371306	0.0544529042202816	0.19694940371317	USP48
CCDC30	119.97483672053	0.0727471906223984	0.107502029293651	0.430917755819565	0.653780718880887	CCDC30
MATN1	10.466631657792	0.0624089609925957	0.211267061024136	0.470373369839232	NA	MATN1
SFPQ	8811.82432927859	-0.3877955627038	0.136626495755383	0.000293655641495381	0.00793769177878841	SFPQ
PPIE	170.210061129052	0.207296446345401	0.131411026994013	0.0462062766652247	0.178011092039238	PPIE
BMP8B	5.59060910223633	0.124947073336341	0.199623802999382	0.216037243752529	NA	BMP8B
AL033527.4	7.31677674096879	0.115036499961275	0.213159888873313	0.218466276384691	NA	AL033527.4
TRIT1	122.175412669396	0.138846855859706	0.114327237267148	0.148478939800223	0.354982591634288	TRIT1
MFSD2A	2853.2159819007	-0.159795013237053	0.126854194155563	0.117067578023481	0.309197473725934	MFSD2A
WDR63	8.04941692318186	-0.0294068569283315	0.211284243147226	0.722770223693126	NA	WDR63
SYDE2	2.97410783551007	-0.136123154432333	0.269931213405563	0.0805375453307751	NA	SYDE2
PLPPR5	0.505533119621522	-0.00858310078245775	0.249971648341513	0.829699107386866	NA	PLPPR5
ATP8B2	106.203329209774	0.0956500651779726	0.127697229955634	0.348834785313553	0.585582413568629	ATP8B2
RUSC1	149.401486835892	0.17305257455292	0.120277170038143	0.0807160071107222	0.249378006573715	RUSC1
ARHGEF2	5519.69992053938	-0.353430467913427	0.128390155053684	0.000624304052475038	0.0129449077175732	ARHGEF2
FCRL5	5.56709861611278	-0.0136705896380071	0.227764652214697	0.833004894442854	NA	FCRL5
FCRL4	3.49277156858925	0.0706515598969121	0.22478262070837	0.36381843379359	NA	FCRL4
FCRL3	5.09761202621327	0.00155067640962235	0.224946157031527	0.981632289598123	NA	FCRL3
USP21	67.9131224797736	-0.0299181062417406	0.134276612318447	0.77405413586968	0.887777708312985	USP21
C1orf226	11.9155001695256	0.0833717551914101	0.207269981402709	0.364854400246478	0.60001198550591	C1orf226
SH2D1B	13.9615565411586	0.188344830983687	0.241349557990126	0.0572153906365552	0.202370014885049	SH2D1B
UHMK1	2242.19962979162	0.148084573549844	0.112273322411653	0.119096314997267	0.311806817975648	UHMK1
DDR2	47.070004280477	-0.260591444085135	0.186445047811718	0.0236839002716692	0.118913290029666	DDR2
RASAL2	79.4366218458231	-0.106574165571813	0.165188359564939	0.327171681556974	0.564785963832954	RASAL2
SLC30A10	7.59444395661937	-0.0762494811027379	0.190879240065042	0.449056174847417	NA	SLC30A10
ENAH	5.4406255621309	0.159322931436112	0.208767728900944	0.118708126256132	NA	ENAH
GFI1	9.47268964710297	0.049081820279295	0.197363309742837	0.606703759014317	NA	GFI1
UQCRHL	109.164095611028	0.139332740157656	0.13519149622597	0.184234261995026	0.403136097823248	UQCRHL
COX20	67.7005978769617	-0.204405129903471	0.149195986964359	0.0616886868057492	0.212059864194692	COX20
IL12RB2	29.8475283135203	-0.0896198769997081	0.178172326139738	0.398559443659494	0.629129102814956	IL12RB2
ALPL	720.688178182974	-0.207006530346215	0.345402342932435	0.0194420836014412	0.10592776524109	ALPL
AL591846.2	16.9537254006244	0.0903030749810901	0.215194061723656	0.305334697151452	0.544193666762214	AL591846.2
IL10	296.194103456266	-0.177594469697789	0.188185570896456	0.103811835721009	0.289668962003093	IL10
KIF1B	2396.93865858741	-0.2418597890863	0.12806302568327	0.0186143249077736	0.10302830480713	KIF1B
CTPS1	153.162190397818	-0.133928838027294	0.136671048724168	0.203687830781196	0.42742133818198	CTPS1
EIF3I	1862.38619896348	-0.0514033842485606	0.0924228418516868	0.53508945306844	0.736588992442441	EIF3I
C1orf189	19.1726143062013	-0.314042236524259	0.237314442211478	0.00892979747772206	0.0654116019512208	C1orf189
C1orf43	2963.31880160812	0.0188877494341173	0.109437183843546	0.839820041934437	0.920391672549348	C1orf43
BSDC1	975.554349342051	-0.215383240060188	0.0993152803287898	0.0136266238228916	0.0850648223135038	BSDC1
KIAA0319L	834.672662168967	0.186035202880789	0.0994074521681223	0.0332969542939706	0.146360831445928	KIAA0319L
LAMTOR2	446.066804179295	0.168613290921151	0.108870192931703	0.0702274748640769	0.229047747986875	LAMTOR2
LCK	7.60867430711917	0.0386202472585599	0.206732429569504	0.659332972992239	NA	LCK
TPRG1L	292.349807031521	0.0473389449088462	0.125349851824877	0.639552476951448	0.808009661577918	TPRG1L
WRAP73	121.28193143145	0.224842314511345	0.142937152749248	0.0374457354238174	0.156659723829305	WRAP73
TP73	5.95526847155122	-0.141902747036933	0.233912068088953	0.116647196640218	NA	TP73
TP73-AS1	63.2042220885625	0.17333029442908	0.127982834682923	0.0907443400502815	0.266361097439484	TP73-AS1
MEGF6	61.4822389479047	-0.205877500421657	0.183141434998431	0.065480086079738	0.219398871774887	MEGF6
RSBN1	203.311683263902	-0.125419943837945	0.100814498601159	0.155704905338959	0.364623668885167	RSBN1
AP4B1-AS1	3.83075120866516	0.0238273365709493	0.21659118430446	0.75804036288823	NA	AP4B1-AS1
AP4B1	49.4481500652133	0.122850068964528	0.126452752192127	0.226974249018643	0.45687994160227	AP4B1
HIPK1-AS1	29.3229714128115	0.0292197177605446	0.160014551565227	0.786442179403441	0.894190631487559	HIPK1-AS1
HIPK1	6962.08078611459	-0.317201987324908	0.145394061522447	0.00389621485253693	0.039514062574159	HIPK1
DCLRE1B	173.660727932705	0.125613906527759	0.133212035219891	0.228024121334707	0.458366897416632	DCLRE1B
DHRS3	24.4438886579069	-0.00353440868295097	0.169822737355049	0.973544099076615	0.986654800847025	DHRS3
HNRNPCL1	6.69220184990789	-0.105311986640003	0.175457172966732	0.326868187631431	NA	HNRNPCL1
AL139161.2	5.12911480898374	0.125160769933357	0.212318106335695	0.190237445182714	NA	AL139161.2
AL139161.1	35.5477616217605	-0.0108777025334858	0.179508972040552	0.916539919225083	0.959574043959863	AL139161.1
LYST	4861.21864583956	0.086093370277854	0.0819429601016098	0.252905031355473	0.487381183820009	LYST
TACSTD2	15.8868626797759	-0.0287913580224068	0.244220844985894	0.569879217363467	0.760968871255078	TACSTD2
AL035411.1	35.1448876078387	-0.0151288284278008	0.124657053753134	0.880668009316934	0.941777736346142	AL035411.1
MYSM1	557.973414896092	-0.207188738402108	0.11434516177714	0.0311564301204565	0.140890036512614	MYSM1
FBXO44	19.6918791069876	0.0827329609220766	0.160668170180823	0.44552588743103	0.665760968769051	FBXO44
DRAXIN	35.3696080463862	0.012886599163855	0.159271149063534	0.904848168038565	0.954121008332998	DRAXIN
RPF1	309.017124971433	0.0136065461222198	0.0946878465671487	0.871948859063719	0.936460848008969	RPF1
CTBS	247.513666573641	-0.0239951362953762	0.132352973806429	0.81684638081884	0.910114543186477	CTBS
SSX2IP	41.300260717151	0.0226517131876114	0.147656885223411	0.832622218179253	0.916486435617403	SSX2IP
MAD2L2	306.216956000778	0.0480271185836888	0.113495596585243	0.615473559242921	0.793917733947458	MAD2L2
AC244453.3	11.8475762400772	0.28966581203069	0.28861652249827	0.0117002685663069	0.077785878559303	AC244453.3
FAM72B	6.45763943730809	0.202138041147225	0.219387783346799	0.0564081106885688	NA	FAM72B
SLC2A1	351.327774573963	-0.205443099772023	0.125994768595134	0.0434885686341029	0.171788276635459	SLC2A1
KCNA3	1015.13002204135	-0.216779662922984	0.163839016244754	0.0529719316729566	0.193343918516897	KCNA3
NLRP3	3345.78207203648	0.0893093171109325	0.150202957662341	0.408034967134784	0.636776039391863	NLRP3
ZC3H11B	62.8384812815973	-0.10473749597719	0.148425763063137	0.331510459768746	0.568037307719544	ZC3H11B
LINC00466	3.46083710365727	-0.34238847023545	0.303800025222864	0.00582346198132709	NA	LINC00466
ALG6	71.2881853216378	0.0660120297473786	0.129494255376928	0.520358137255279	0.725717966510074	ALG6
PTPRC	19049.9470071231	-0.01975289607074	0.109545904735212	0.832695086653758	0.916490478870619	PTPRC
MSTO1	68.3392892858869	-0.0473393956227662	0.130704049913714	0.64607273526753	0.812344159732147	MSTO1
AL353807.3	38.5232974147379	-0.016653798340509	0.150142577455954	0.876847095245471	0.94013728578078	AL353807.3
CAPN2	10071.3064369643	-0.123688979595392	0.0893323228919009	0.125245747171965	0.321849370390989	CAPN2
PHBP11	6.3817020649341	-0.000617990679219557	0.180190293724525	0.995236246780506	NA	PHBP11
ACTBP11	168.687651234541	-0.042721554494793	0.105575706003835	0.63965970075831	0.808009661577918	ACTBP11
TP53BP2	5744.46164071936	-0.19320206560076	0.133833503521564	0.0652716429228232	0.218921982910305	TP53BP2
HAX1	623.289538588993	0.214609277894734	0.122103415694468	0.0319077829192179	0.142419081673877	HAX1
GLMP	498.255137072165	0.248321252239092	0.158558874542004	0.0268096478497981	0.128918805661339	GLMP
