NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GSE19401_UNSTIM_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_UP	200	163		
GSE19401_UNSTIM_VS_RETINOIC_ACID_STIM_FOLLICULAR_DC_DN	196	156		
GSE19401_UNSTIM_VS_RETINOIC_ACID_STIM_FOLLICULAR_DC_UP	200	161		
GSE19512_NAUTRAL_VS_INDUCED_TREG_DN	200	149		
GSE19512_NAUTRAL_VS_INDUCED_TREG_UP	197	127		
GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN	200	149		
GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP	194	143		
GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_DN	195	129		
GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_UP	200	172		
GSE19772_HCMV_INFL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN	200	173		
GSE19772_HCMV_INFL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_UP	200	139		
GSE19825_IL2RALOW_VS_IL2RAHIGH_DAY3_EFF_CD8_TCELL_DN	200	181		
GSE19825_IL2RALOW_VS_IL2RAHIGH_DAY3_EFF_CD8_TCELL_UP	200	174		
GSE19825_NAIVE_VS_DAY3_EFF_CD8_TCELL_DN	199	175		
GSE19825_NAIVE_VS_DAY3_EFF_CD8_TCELL_UP	200	127		
GSE19825_NAIVE_VS_IL2RAHIGH_DAY3_EFF_CD8_TCELL_DN	200	173		
GSE19825_NAIVE_VS_IL2RAHIGH_DAY3_EFF_CD8_TCELL_UP	200	126		
GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_DN	200	183		
GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_UP	200	133		
GSE19888_ADENOSINE_A3R_ACT_VS_A3R_ACT_WITH_A3R_INH_PRETREATMENT_IN_MAST_CELL_DN	199	148		
GSE19888_ADENOSINE_A3R_ACT_VS_A3R_ACT_WITH_A3R_INH_PRETREATMENT_IN_MAST_CELL_UP	196	158		
GSE19888_ADENOSINE_A3R_ACT_VS_TCELL_MEMBRANES_ACT_AND_A3R_INH_PRETREAT_IN_MAST_CELL_DN	199	166		
GSE19888_ADENOSINE_A3R_ACT_VS_TCELL_MEMBRANES_ACT_AND_A3R_INH_PRETREAT_IN_MAST_CELL_UP	194	144		
GSE19888_ADENOSINE_A3R_ACT_VS_TCELL_MEMBRANES_ACT_IN_MAST_CELL_DN	190	157		
GSE19888_ADENOSINE_A3R_ACT_VS_TCELL_MEMBRANES_ACT_IN_MAST_CELL_UP	200	158		
GSE19888_ADENOSINE_A3R_INH_PRETREAT_AND_ACT_BY_A3R_VS_A3R_INH_AND_TCELL_MEMBRANES_ACT_MAST_CELL_DN	200	177		
GSE19888_ADENOSINE_A3R_INH_PRETREAT_AND_ACT_BY_A3R_VS_A3R_INH_AND_TCELL_MEMBRANES_ACT_MAST_CELL_UP	194	175		
GSE19888_ADENOSINE_A3R_INH_PRETREAT_AND_ACT_BY_A3R_VS_TCELL_MEMBRANES_ACT_MAST_CELL_DN	199	163		
GSE19888_ADENOSINE_A3R_INH_PRETREAT_AND_ACT_BY_A3R_VS_TCELL_MEMBRANES_ACT_MAST_CELL_UP	200	154		
GSE19888_ADENOSINE_A3R_INH_VS_ACT_IN_MAST_CELL_DN	199	143		
GSE19888_ADENOSINE_A3R_INH_VS_ACT_IN_MAST_CELL_UP	200	164		
GSE19888_ADENOSINE_A3R_INH_VS_ACT_WITH_INHIBITOR_PRETREATMENT_IN_MAST_CELL_DN	200	134		
GSE19888_ADENOSINE_A3R_INH_VS_ACT_WITH_INHIBITOR_PRETREATMENT_IN_MAST_CELL_UP	200	142		
GSE19888_ADENOSINE_A3R_INH_VS_INH_PRETREAT_AND_ACT_WITH_TCELL_MEMBRANES_MAST_CELL_DN	197	126		
GSE19888_ADENOSINE_A3R_INH_VS_INH_PRETREAT_AND_ACT_WITH_TCELL_MEMBRANES_MAST_CELL_UP	200	154		
GSE19888_ADENOSINE_A3R_INH_VS_TCELL_MEMBRANES_ACT_MAST_CELL_DN	200	146		
GSE19888_ADENOSINE_A3R_INH_VS_TCELL_MEMBRANES_ACT_MAST_CELL_UP	200	152		
GSE19888_CTRL_VS_A3R_ACTIVATION_MAST_CELL_DN	199	115		
GSE19888_CTRL_VS_A3R_ACTIVATION_MAST_CELL_UP	199	160		
GSE19888_CTRL_VS_A3R_ACT_TREATED_MAST_CELL_PRETREATED_WITH_A3R_INH_DN	199	156		
GSE19888_CTRL_VS_A3R_ACT_TREATED_MAST_CELL_PRETREATED_WITH_A3R_INH_UP	199	148		
GSE19888_CTRL_VS_A3R_INHIBITOR_TREATED_MAST_CELL_DN	195	168		
GSE19888_CTRL_VS_A3R_INHIBITOR_TREATED_MAST_CELL_UP	200	162		
GSE19888_CTRL_VS_TCELL_MEMBRANES_ACT_MAST_CELL_PRETREAT_A3R_INH_DN	200	161		
GSE19888_CTRL_VS_TCELL_MEMBRANES_ACT_MAST_CELL_PRETREAT_A3R_INH_UP	200	152		
GSE19888_CTRL_VS_T_CELL_MEMBRANES_ACT_MAST_CELL_DN	200	145		
GSE19888_CTRL_VS_T_CELL_MEMBRANES_ACT_MAST_CELL_UP	200	183		
GSE19888_NO_PRETREAT_VS_ADENOSINE_A3R_INHIBITOR_PRETREATED_MAST_CELL_TCELL_MEMBRANES_ACT_DN	200	170		
GSE19888_NO_PRETREAT_VS_ADENOSINE_A3R_INHIBITOR_PRETREATED_MAST_CELL_TCELL_MEMBRANES_ACT_UP	200	162		
GSE19923_E2A_KO_VS_E2A_AND_HEB_KO_DP_THYMOCYTE_DN	200	170		
GSE19923_E2A_KO_VS_E2A_AND_HEB_KO_DP_THYMOCYTE_UP	200	172		
GSE19923_E2A_KO_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_DN	189	112		
GSE19923_E2A_KO_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_UP	199	167		
GSE19923_HEB_KO_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_DN	200	172		
GSE19923_HEB_KO_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_UP	200	174		
GSE19923_WT_VS_E2A_KO_DP_THYMOCYTE_DN	198	165		
GSE19923_WT_VS_E2A_KO_DP_THYMOCYTE_UP	200	137		
GSE19923_WT_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_DN	200	159		
GSE19923_WT_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_UP	200	171		
GSE19923_WT_VS_HEB_KO_DP_THYMOCYTE_DN	199	168		
GSE19923_WT_VS_HEB_KO_DP_THYMOCYTE_UP	200	150		
GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_LPS_AND_IL10_STIM_MACROPHAGE_DN	165	147		
GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_LPS_AND_IL10_STIM_MACROPHAGE_UP	199	164		
GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_LPS_STIM_MACROPHAGE_DN	200	162		
GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_LPS_STIM_MACROPHAGE_UP	200	137		
GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_UNSTIM_MACROPHAGE_DN	200	161		
GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_UNSTIM_MACROPHAGE_UP	200	130		
GSE19941_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_DN	159	120		
GSE19941_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_UP	182	154		
GSE19941_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_DN	199	158		
GSE19941_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_UP	199	155		
GSE19941_UNSTIM_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_DN	199	161		
GSE19941_UNSTIM_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_UP	199	157		
GSE19941_UNSTIM_VS_LPS_AND_IL10_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_DN	199	148		
GSE19941_UNSTIM_VS_LPS_AND_IL10_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_UP	174	127		
GSE19941_UNSTIM_VS_LPS_STIM_IL10_KO_MACROPHAGE_DN	200	168		
GSE19941_UNSTIM_VS_LPS_STIM_IL10_KO_MACROPHAGE_UP	199	142		
GSE19941_UNSTIM_VS_LPS_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_DN	199	142		
GSE19941_UNSTIM_VS_LPS_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_UP	199	169		
GSE20151_CTRL_VS_FUSOBACT_NUCLEATUM_NEUTROPHIL_DN	199	160		
GSE20151_CTRL_VS_FUSOBACT_NUCLEATUM_NEUTROPHIL_UP	198	142		
GSE20152_HTNFA_OVERXPRESS_ANKLE_VS_CTRL_SPHK1_KO_ANKLE_DN	198	143		
GSE20152_HTNFA_OVERXPRESS_ANKLE_VS_CTRL_SPHK1_KO_ANKLE_UP	196	158		
GSE20152_SPHK1_KO_VS_HTNFA_OVEREXPRESS_ANKLE_DN	197	164		
GSE20152_SPHK1_KO_VS_HTNFA_OVEREXPRESS_ANKLE_UP	197	164		
GSE20152_SPHK1_KO_VS_WT_HTNFA_OVERXPRESS_ANKLE_DN	200	174		
GSE20152_SPHK1_KO_VS_WT_HTNFA_OVERXPRESS_ANKLE_UP	198	165		
GSE20198_IL12_IL18_VS_IFNA_TREATED_ACT_CD4_TCELL_DN	200	166		
GSE20198_IL12_IL18_VS_IFNA_TREATED_ACT_CD4_TCELL_UP	200	159		
GSE20198_IL12_VS_IFNA_TREATED_ACT_CD4_TCELL_DN	199	170		
GSE20198_IL12_VS_IFNA_TREATED_ACT_CD4_TCELL_UP	199	163		
GSE20198_IL12_VS_IL12_IL18_TREATED_ACT_CD4_TCELL_DN	200	176		
GSE20198_IL12_VS_IL12_IL18_TREATED_ACT_CD4_TCELL_UP	200	172		
GSE20198_UNTREATED_VS_IFNA_TREATED_ACT_CD4_TCELL_DN	200	161		
GSE20198_UNTREATED_VS_IFNA_TREATED_ACT_CD4_TCELL_UP	200	155		
GSE20198_UNTREATED_VS_IL12_IL18_TREATED_ACT_CD4_TCELL_DN	200	164		
GSE20198_UNTREATED_VS_IL12_IL18_TREATED_ACT_CD4_TCELL_UP	199	161		
GSE20198_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_DN	200	170		
GSE20198_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_UP	200	169		
GSE20366_CD103_KLRG1_DP_VS_DN_TREG_DN	200	160		
GSE20366_CD103_KLRG1_DP_VS_DN_TREG_UP	199	151		
GSE20366_CD103_POS_VS_CD103_KLRG1_DP_TREG_DN	200	146		
GSE20366_CD103_POS_VS_CD103_KLRG1_DP_TREG_UP	200	153		
GSE20366_CD103_POS_VS_NEG_TREG_KLRG1NEG_DN	200	156		
GSE20366_CD103_POS_VS_NEG_TREG_KLRG1NEG_UP	200	120		
GSE20366_EX_VIVO_VS_DEC205_CONVERSION_DN	200	166		
GSE20366_EX_VIVO_VS_DEC205_CONVERSION_NAIVE_CD4_TCELL_DN	199	152		
GSE20366_EX_VIVO_VS_DEC205_CONVERSION_NAIVE_CD4_TCELL_UP	200	151		
GSE20366_EX_VIVO_VS_DEC205_CONVERSION_UP	199	161		
GSE20366_EX_VIVO_VS_HOMEOSTATIC_CONVERSION_NAIVE_CD4_TCELL_DN	200	159		
GSE20366_EX_VIVO_VS_HOMEOSTATIC_CONVERSION_NAIVE_CD4_TCELL_UP	200	166		
GSE20366_EX_VIVO_VS_HOMEOSTATIC_CONVERSION_TREG_DN	200	154		
GSE20366_EX_VIVO_VS_HOMEOSTATIC_CONVERSION_TREG_UP	200	170		
GSE20366_TREG_VS_NAIVE_CD4_TCELL_DEC205_CONVERSION_DN	200	145		
GSE20366_TREG_VS_NAIVE_CD4_TCELL_DEC205_CONVERSION_UP	200	163		
GSE20366_TREG_VS_NAIVE_CD4_TCELL_DN	199	150		
GSE20366_TREG_VS_NAIVE_CD4_TCELL_HOMEOSTATIC_CONVERSION_DN	199	166		
GSE20366_TREG_VS_NAIVE_CD4_TCELL_HOMEOSTATIC_CONVERSION_UP	200	158		
GSE20366_TREG_VS_NAIVE_CD4_TCELL_UP	200	170		
GSE20366_TREG_VS_TCONV_DN	200	163		
GSE20366_TREG_VS_TCONV_UP	200	152		
GSE20484_MCSG_VS_CXCL4_MONOCYTE_DERIVED_MACROPHAGE_DN	195	166		
GSE20484_MCSG_VS_CXCL4_MONOCYTE_DERIVED_MACROPHAGE_UP	199	166		
GSE20500_CTRL_VS_RARA_ANTAGONIST_TREATED_CD4_TCELL_DN	198	163		
GSE20500_CTRL_VS_RARA_ANTAGONIST_TREATED_CD4_TCELL_UP	195	158		
GSE20500_CTRL_VS_RETINOIC_ACID_TREATED_CD4_TCELL_DN	198	157		
GSE20500_CTRL_VS_RETINOIC_ACID_TREATED_CD4_TCELL_UP	200	169		
GSE20500_RETINOIC_ACID_VS_RARA_ANTAGONIST_TREATED_CD4_TCELL_DN	198	167		
GSE20500_RETINOIC_ACID_VS_RARA_ANTAGONIST_TREATED_CD4_TCELL_UP	198	140		
GSE20715_0H_VS_24H_OZONE_LUNG_DN	200	152		
GSE20715_0H_VS_24H_OZONE_LUNG_UP	200	172		
GSE20715_0H_VS_24H_OZONE_TLR4_KO_LUNG_DN	200	158		
GSE20715_0H_VS_24H_OZONE_TLR4_KO_LUNG_UP	199	153		
GSE20715_0H_VS_48H_OZONE_LUNG_DN	200	153		
GSE20715_0H_VS_48H_OZONE_LUNG_UP	200	161		
GSE20715_0H_VS_48H_OZONE_TLR4_KO_LUNG_DN	200	170		
GSE20715_0H_VS_48H_OZONE_TLR4_KO_LUNG_UP	200	160		
GSE20715_0H_VS_6H_OZONE_LUNG_DN	200	158		
GSE20715_0H_VS_6H_OZONE_LUNG_UP	200	158		
GSE20715_0H_VS_6H_OZONE_TLR4_KO_LUNG_DN	200	157		
GSE20715_0H_VS_6H_OZONE_TLR4_KO_LUNG_UP	200	139		
GSE20715_WT_VS_TLR4_KO_24H_OZONE_LUNG_DN	200	163		
GSE20715_WT_VS_TLR4_KO_24H_OZONE_LUNG_UP	200	147		
GSE20715_WT_VS_TLR4_KO_48H_OZONE_LUNG_DN	200	156		
GSE20715_WT_VS_TLR4_KO_48H_OZONE_LUNG_UP	200	159		
GSE20715_WT_VS_TLR4_KO_6H_OZONE_LUNG_DN	200	160		
GSE20715_WT_VS_TLR4_KO_6H_OZONE_LUNG_UP	200	164		
GSE20715_WT_VS_TLR4_KO_LUNG_DN	199	153		
GSE20715_WT_VS_TLR4_KO_LUNG_UP	200	160		
GSE20727_CTRL_VS_DNFB_ALLERGEN_TREATED_DC_DN	194	139		
GSE20727_CTRL_VS_DNFB_ALLERGEN_TREATED_DC_UP	200	165		
GSE20727_CTRL_VS_H2O2_TREATED_DC_DN	196	170		
GSE20727_CTRL_VS_H2O2_TREATED_DC_UP	198	169		
GSE20727_CTRL_VS_ROS_INHIBITOR_TREATED_DC_DN	199	172		
GSE20727_CTRL_VS_ROS_INHIBITOR_TREATED_DC_UP	198	169		
GSE20727_CTRL_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_DN	197	162		
GSE20727_CTRL_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_UP	197	173		
GSE20727_DNFB_ALLERGEN_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_DN	199	165		
GSE20727_DNFB_ALLERGEN_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_UP	196	141		
GSE20727_H2O2_VS_ROS_INHIBITOR_TREATED_DC_DN	199	175		
GSE20727_H2O2_VS_ROS_INHIBITOR_TREATED_DC_UP	199	174		
GSE20727_ROS_INH_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_DN	196	95		
GSE20727_ROS_INH_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_UP	199	180		
GSE20754_WT_VS_TCF1_KO_MEMORY_CD8_TCELL_DN	199	166		
GSE20754_WT_VS_TCF1_KO_MEMORY_CD8_TCELL_UP	200	170		
GSE21033_1H_VS_12H_POLYIC_STIM_DC_DN	141	116		
GSE21033_1H_VS_12H_POLYIC_STIM_DC_UP	176	149		
GSE21033_1H_VS_24H_POLYIC_STIM_DC_DN	171	147		
GSE21033_1H_VS_24H_POLYIC_STIM_DC_UP	161	140		
GSE21033_3H_VS_12H_POLYIC_STIM_DC_DN	145	89		
GSE21033_3H_VS_12H_POLYIC_STIM_DC_UP	166	136		
GSE21033_3H_VS_24H_POLYIC_STIM_DC_DN	131	97		
GSE21033_3H_VS_24H_POLYIC_STIM_DC_UP	166	138		
GSE21033_CTRL_VS_POLYIC_STIM_DC_12H_DN	200	159		
GSE21033_CTRL_VS_POLYIC_STIM_DC_12H_UP	160	138		
GSE21033_CTRL_VS_POLYIC_STIM_DC_1H_DN	198	144		
GSE21033_CTRL_VS_POLYIC_STIM_DC_1H_UP	196	137		
GSE21033_CTRL_VS_POLYIC_STIM_DC_24H_DN	159	126		
GSE21033_CTRL_VS_POLYIC_STIM_DC_24H_UP	157	132		
GSE21033_CTRL_VS_POLYIC_STIM_DC_3H_DN	199	172		
GSE21033_CTRL_VS_POLYIC_STIM_DC_3H_UP	200	171		
GSE21033_CTRL_VS_POLYIC_STIM_DC_6H_DN	157	121		
GSE21033_CTRL_VS_POLYIC_STIM_DC_6H_UP	199	162		
GSE21063_3H_VS_16H_ANTI_IGM_STIM_BCELL_DN	197	171		
GSE21063_3H_VS_16H_ANTI_IGM_STIM_BCELL_UP	200	161		
GSE21063_3H_VS_16H_ANTI_IGM_STIM_NFATC1_KOBCELL_DN	200	165		
GSE21063_3H_VS_16H_ANTI_IGM_STIM_NFATC1_KOBCELL_UP	199	155		
GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_16H_DN	200	152		
GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_16H_UP	199	161		
GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_3H_DN	161	140		
GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_3H_UP	191	146		
GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_8H_DN	199	143		
GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_8H_UP	153	121		
GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_16H_DN	199	167		
GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_16H_UP	200	155		
GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_3H_DN	189	162		
GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_3H_UP	200	161		
GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_8H_DN	198	174		
GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_8H_UP	192	164		
GSE21063_WT_VS_NFATC1_KO_16H_ANTI_IGM_STIM_BCELL_DN	188	125		
GSE21063_WT_VS_NFATC1_KO_16H_ANTI_IGM_STIM_BCELL_UP	198	172		
GSE21063_WT_VS_NFATC1_KO_3H_ANTI_IGM_STIM_BCELL_DN	200	171		
GSE21063_WT_VS_NFATC1_KO_3H_ANTI_IGM_STIM_BCELL_UP	199	150		
GSE21063_WT_VS_NFATC1_KO_8H_ANTI_IGM_STIM_BCELL_DN	200	175		
GSE21063_WT_VS_NFATC1_KO_8H_ANTI_IGM_STIM_BCELL_UP	199	178		
GSE21063_WT_VS_NFATC1_KO_BCELL_DN	200	171		
GSE21063_WT_VS_NFATC1_KO_BCELL_UP	200	141		
GSE2124_CTRL_VS_LYMPHOTOXIN_BETA_TREATED_MLN_DN	198	152		
GSE2124_CTRL_VS_LYMPHOTOXIN_BETA_TREATED_MLN_UP	197	124		
GSE2128_C57BL6_VS_NOD_CD4CD8_DP_THYMOCYTE_DN	200	175		
GSE2128_C57BL6_VS_NOD_CD4CD8_DP_THYMOCYTE_UP	198	177		
GSE2128_C57BL6_VS_NOD_THYMOCYTE_DN	200	150		
GSE2128_C57BL6_VS_NOD_THYMOCYTE_MIMETOPE_NEGATIVE_SELECTION_DN	199	169		
GSE2128_C57BL6_VS_NOD_THYMOCYTE_MIMETOPE_NEGATIVE_SELECTION_UP	198	136		
GSE2128_C57BL6_VS_NOD_THYMOCYTE_UP	199	161		
GSE2128_CTRL_VS_MIMETOPE_NEGATIVE_SELECTION_DP_THYMOCYTE_C57BL6_DN	200	164		
GSE2128_CTRL_VS_MIMETOPE_NEGATIVE_SELECTION_DP_THYMOCYTE_C57BL6_UP	191	148		
GSE2128_CTRL_VS_MIMETOPE_NEGATIVE_SELECTION_DP_THYMOCYTE_NOD_DN	196	154		
GSE2128_CTRL_VS_MIMETOPE_NEGATIVE_SELECTION_DP_THYMOCYTE_NOD_UP	200	171		
GSE21360_NAIVE_VS_PRIMARY_MEMORY_CD8_TCELL_DN	183	155		
GSE21360_NAIVE_VS_PRIMARY_MEMORY_CD8_TCELL_UP	173	133		
GSE21360_NAIVE_VS_QUATERNARY_MEMORY_CD8_TCELL_DN	200	168		
GSE21360_NAIVE_VS_QUATERNARY_MEMORY_CD8_TCELL_UP	200	177		
GSE21360_NAIVE_VS_SECONDARY_MEMORY_CD8_TCELL_DN	177	149		
GSE21360_NAIVE_VS_SECONDARY_MEMORY_CD8_TCELL_UP	183	154		
GSE21360_NAIVE_VS_TERTIARY_MEMORY_CD8_TCELL_DN	200	158		
GSE21360_NAIVE_VS_TERTIARY_MEMORY_CD8_TCELL_UP	196	147		
GSE21360_PRIMARY_VS_QUATERNARY_MEMORY_CD8_TCELL_DN	198	178		
GSE21360_PRIMARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP	175	152		
GSE21360_PRIMARY_VS_SECONDARY_MEMORY_CD8_TCELL_DN	198	148		
GSE21360_PRIMARY_VS_SECONDARY_MEMORY_CD8_TCELL_UP	199	136		
GSE21360_PRIMARY_VS_TERTIARY_MEMORY_CD8_TCELL_DN	200	171		
GSE21360_PRIMARY_VS_TERTIARY_MEMORY_CD8_TCELL_UP	200	178		
GSE21360_SECONDARY_VS_QUATERNARY_MEMORY_CD8_TCELL_DN	164	132		
GSE21360_SECONDARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP	182	156		
GSE21360_SECONDARY_VS_TERTIARY_MEMORY_CD8_TCELL_DN	167	143		
GSE21360_SECONDARY_VS_TERTIARY_MEMORY_CD8_TCELL_UP	200	170		
GSE21360_TERTIARY_VS_QUATERNARY_MEMORY_CD8_TCELL_DN	177	154		
GSE21360_TERTIARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP	183	160		
GSE21379_TFH_VS_NON_TFH_CD4_TCELL_DN	200	136		
GSE21379_TFH_VS_NON_TFH_CD4_TCELL_UP	200	169		
GSE21379_TFH_VS_NON_TFH_SAP_KO_CD4_TCELL_DN	199	164		
GSE21379_TFH_VS_NON_TFH_SAP_KO_CD4_TCELL_UP	200	160		
GSE21379_WT_VS_SAP_KO_CD4_TCELL_DN	199	171		
GSE21379_WT_VS_SAP_KO_CD4_TCELL_UP	200	154		
GSE21379_WT_VS_SAP_KO_TFH_CD4_TCELL_DN	199	158		
GSE21379_WT_VS_SAP_KO_TFH_CD4_TCELL_UP	200	148		
GSE21380_NON_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_DN	200	182		
GSE21380_NON_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_UP	200	138		
GSE21380_NON_TFH_VS_TFH_CD4_TCELL_DN	200	173		
GSE21380_NON_TFH_VS_TFH_CD4_TCELL_UP	200	167		
GSE21380_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_DN	200	153		
GSE21380_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_UP	200	151		
GSE21546_ELK1_KO_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN	200	166		
GSE21546_ELK1_KO_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_UP	199	158		
GSE21546_ELK1_KO_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN	197	165		
GSE21546_ELK1_KO_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_UP	197	153		
GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN	200	164		
GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_UP	200	167		
GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN	199	170		
GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_UP	200	166		
GSE21546_UNSTIM_VS_ANTI_CD3_STIM_DP_THYMOCYTES_DN	199	161		
GSE21546_UNSTIM_VS_ANTI_CD3_STIM_DP_THYMOCYTES_UP	199	141		
GSE21546_UNSTIM_VS_ANTI_CD3_STIM_ELK1_KO_DP_THYMOCYTES_DN	187	124		
GSE21546_UNSTIM_VS_ANTI_CD3_STIM_ELK1_KO_DP_THYMOCYTES_UP	190	120		
GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN	187	88		
GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_UP	189	121		
GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_DP_THYMOCYTES_DN	184	97		
GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_DP_THYMOCYTES_UP	198	146		
GSE21546_WT_VS_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN	196	162		
GSE21546_WT_VS_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_UP	200	144		
GSE21546_WT_VS_ELK1_KO_DP_THYMOCYTES_DN	199	147		
GSE21546_WT_VS_ELK1_KO_DP_THYMOCYTES_UP	199	166		
GSE21546_WT_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN	199	165		
GSE21546_WT_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_UP	199	149		
GSE21546_WT_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN	200	174		
GSE21546_WT_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_UP	200	163		
GSE21546_WT_VS_SAP1A_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN	200	167		
GSE21546_WT_VS_SAP1A_KO_ANTI_CD3_STIM_DP_THYMOCYTES_UP	200	156		
GSE21546_WT_VS_SAP1A_KO_DP_THYMOCYTES_DN	193	130		
GSE21546_WT_VS_SAP1A_KO_DP_THYMOCYTES_UP	197	153		
GSE21670_IL6_VS_TGFB_AND_IL6_TREATED_CD4_TCELL_DN	200	139		
GSE21670_IL6_VS_TGFB_AND_IL6_TREATED_CD4_TCELL_UP	193	157		
GSE21670_IL6_VS_TGFB_AND_IL6_TREATED_STAT3_KO_CD4_TCELL_DN	199	165		
