NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GSE30971_WBP7_HET_VS_KO_MACROPHAGE_2H_LPS_STIM_DN	GSE30971_WBP7_HET_VS_KO_MACROPHAGE_2H_LPS_STIM_DN		173	0.4369182	1.3580315	0.20496894	0.45093867	1.0	2263	tags=37%, list=16%, signal=43%	
GSE4535_BM_DERIVED_DC_VS_FOLLICULAR_DC_DN	GSE4535_BM_DERIVED_DC_VS_FOLLICULAR_DC_DN		159	0.2775408	1.3569826	0.037453182	0.4528469	1.0	2930	tags=27%, list=21%, signal=34%	
GSE9006_TYPE_1_VS_TYPE_2_DIABETES_PBMC_AT_DX_DN	GSE9006_TYPE_1_VS_TYPE_2_DIABETES_PBMC_AT_DX_DN		178	0.29727134	1.3564849	0.11198428	0.45317212	1.0	2601	tags=30%, list=18%, signal=36%	
GSE12845_IGD_POS_BLOOD_VS_NAIVE_TONSIL_BCELL_DN	GSE12845_IGD_POS_BLOOD_VS_NAIVE_TONSIL_BCELL_DN		175	0.34598255	1.3562033	0.167002	0.45300245	1.0	2746	tags=31%, list=19%, signal=38%	
GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_DN	GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_DN		176	0.32224727	1.3557997	0.11741683	0.45322508	1.0	2773	tags=31%, list=20%, signal=38%	
GSE17721_LPS_VS_POLYIC_16H_BMDC_DN	GSE17721_LPS_VS_POLYIC_16H_BMDC_DN		174	0.2818933	1.3556821	0.0872093	0.45258322	1.0	2669	tags=29%, list=19%, signal=36%	
GSE3982_MAC_VS_TH1_UP	GSE3982_MAC_VS_TH1_UP		162	0.28091565	1.3547424	0.087576374	0.45423305	1.0	2680	tags=27%, list=19%, signal=33%	
GSE22886_NAIVE_VS_IGG_IGA_MEMORY_BCELL_UP	GSE22886_NAIVE_VS_IGG_IGA_MEMORY_BCELL_UP		149	0.308018	1.3546733	0.073308274	0.4534436	1.0	2635	tags=29%, list=19%, signal=35%	
GSE5589_WT_VS_IL6_KO_LPS_STIM_MACROPHAGE_45MIN_UP	GSE5589_WT_VS_IL6_KO_LPS_STIM_MACROPHAGE_45MIN_UP		167	0.2828469	1.354399	0.08906882	0.4531984	1.0	3017	tags=31%, list=21%, signal=38%	
GSE11924_TFH_VS_TH2_CD4_TCELL_UP	GSE11924_TFH_VS_TH2_CD4_TCELL_UP		175	0.33326834	1.3542845	0.14426878	0.4525795	1.0	2953	tags=30%, list=21%, signal=38%	
GSE14026_TH1_VS_TH17_UP	GSE14026_TH1_VS_TH17_UP		137	0.34213868	1.3535975	0.09073359	0.4535558	1.0	2269	tags=31%, list=16%, signal=36%	
GSE2770_TGFB_AND_IL4_VS_IL4_TREATED_ACT_CD4_TCELL_2H_DN	GSE2770_TGFB_AND_IL4_VS_IL4_TREATED_ACT_CD4_TCELL_2H_DN		146	0.29630822	1.3534597	0.07308378	0.45298132	1.0	2816	tags=30%, list=20%, signal=37%	
GSE17721_0.5H_VS_12H_LPS_BMDC_DN	GSE17721_0.5H_VS_12H_LPS_BMDC_DN		163	0.30630586	1.352696	0.13709678	0.45407754	1.0	2856	tags=32%, list=20%, signal=39%	
GSE13485_CTRL_VS_DAY3_YF17D_VACCINE_PBMC_UP	GSE13485_CTRL_VS_DAY3_YF17D_VACCINE_PBMC_UP		120	0.34857455	1.3526794	0.07985481	0.45317745	1.0	4822	tags=50%, list=34%, signal=75%	
GSE23505_IL6_IL1_VS_IL6_IL1_IL23_TREATED_CD4_TCELL_DN	GSE23505_IL6_IL1_VS_IL6_IL1_IL23_TREATED_CD4_TCELL_DN		179	0.335536	1.3523587	0.16061185	0.45310712	1.0	1728	tags=25%, list=12%, signal=28%	
GSE37416_0H_VS_12H_F_TULARENSIS_LVS_NEUTROPHIL_DN	GSE37416_0H_VS_12H_F_TULARENSIS_LVS_NEUTROPHIL_DN		174	0.4182538	1.3518947	0.23943663	0.4533824	1.0	3229	tags=38%, list=23%, signal=48%	
GSE35825_UNTREATED_VS_IFNG_STIM_MACROPHAGE_UP	GSE35825_UNTREATED_VS_IFNG_STIM_MACROPHAGE_UP		173	0.3691226	1.3518621	0.15968063	0.45253697	1.0	3086	tags=39%, list=22%, signal=50%	
GSE31082_DP_VS_CD4_SP_THYMOCYTE_UP	GSE31082_DP_VS_CD4_SP_THYMOCYTE_UP		162	0.26458776	1.3514657	0.05162524	0.45268428	1.0	2503	tags=24%, list=18%, signal=29%	
GSE41867_DAY6_VS_DAY8_LCMV_CLONE13_EFFECTOR_CD8_TCELL_DN	GSE41867_DAY6_VS_DAY8_LCMV_CLONE13_EFFECTOR_CD8_TCELL_DN		176	0.29678977	1.3514535	0.114893615	0.45178923	1.0	1847	tags=22%, list=13%, signal=25%	
GSE16385_IFNG_TNF_VS_ROSIGLITAZONE_STIM_MACROPHAGE_UP	GSE16385_IFNG_TNF_VS_ROSIGLITAZONE_STIM_MACROPHAGE_UP		137	0.28500664	1.3508055	0.061797753	0.4525928	1.0	3014	tags=30%, list=21%, signal=38%	
GSE21033_CTRL_VS_POLYIC_STIM_DC_6H_DN	GSE21033_CTRL_VS_POLYIC_STIM_DC_6H_DN		121	0.35318342	1.3505024	0.16205534	0.45244917	1.0	2999	tags=32%, list=21%, signal=41%	
GSE34006_A2AR_KO_VS_A2AR_AGONIST_TREATED_TREG_DN	GSE34006_A2AR_KO_VS_A2AR_AGONIST_TREATED_TREG_DN		179	0.29102504	1.3500713	0.12398374	0.4526962	1.0	2971	tags=31%, list=21%, signal=38%	
GSE4142_NAIVE_BCELL_VS_PLASMA_CELL_DN	GSE4142_NAIVE_BCELL_VS_PLASMA_CELL_DN		175	0.26452968	1.3497579	0.042801555	0.4525802	1.0	2107	tags=23%, list=15%, signal=27%	
GSE17721_POLYIC_VS_PAM3CSK4_1H_BMDC_DN	GSE17721_POLYIC_VS_PAM3CSK4_1H_BMDC_DN		160	0.32462588	1.348824	0.11195446	0.454189	1.0	3774	tags=39%, list=27%, signal=53%	
GSE6674_PL2_3_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN	GSE6674_PL2_3_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN		180	0.3023915	1.3487347	0.13980582	0.453526	1.0	1775	tags=22%, list=12%, signal=25%	
GSE8515_IL1_VS_IL6_4H_STIM_MAC_UP	GSE8515_IL1_VS_IL6_4H_STIM_MAC_UP		159	0.4135816	1.3486735	0.21341464	0.45277587	1.0	2262	tags=34%, list=16%, signal=40%	
GSE3720_LPS_VS_PMA_STIM_VD2_GAMMADELTA_TCELL_UP	GSE3720_LPS_VS_PMA_STIM_VD2_GAMMADELTA_TCELL_UP		98	0.32276314	1.3479593	0.08413002	0.45375794	1.0	2233	tags=29%, list=16%, signal=34%	
GSE7219_UNSTIM_VS_LPS_AND_ANTI_CD40_STIM_DC_DN	GSE7219_UNSTIM_VS_LPS_AND_ANTI_CD40_STIM_DC_DN		142	0.29249635	1.3479435	0.08418891	0.45288438	1.0	3040	tags=32%, list=21%, signal=40%	
GSE40184_HEALTHY_VS_HCV_INFECTED_DONOR_PBMC_UP	GSE40184_HEALTHY_VS_HCV_INFECTED_DONOR_PBMC_UP		149	0.28313544	1.3473926	0.027985075	0.45342848	1.0	1504	tags=19%, list=11%, signal=22%	
GSE411_WT_VS_SOCS3_KO_MACROPHAGE_IL6_STIM_100MIN_DN	GSE411_WT_VS_SOCS3_KO_MACROPHAGE_IL6_STIM_100MIN_DN		163	0.2761243	1.3467809	0.08523908	0.4541645	1.0	1922	tags=23%, list=14%, signal=26%	
GSE11057_EFF_MEM_VS_CENT_MEM_CD4_TCELL_DN	GSE11057_EFF_MEM_VS_CENT_MEM_CD4_TCELL_DN		149	0.33470976	1.3465663	0.1194605	0.45380172	1.0	3020	tags=36%, list=21%, signal=46%	
GSE11864_CSF1_VS_CSF1_IFNG_PAM3CYS_IN_MAC_DN	GSE11864_CSF1_VS_CSF1_IFNG_PAM3CYS_IN_MAC_DN		150	0.33984873	1.3459654	0.16565657	0.45446873	1.0	2988	tags=37%, list=21%, signal=47%	
GSE3920_IFNA_VS_IFNG_TREATED_ENDOTHELIAL_CELL_UP	GSE3920_IFNA_VS_IFNG_TREATED_ENDOTHELIAL_CELL_UP		149	0.392893	1.3451314	0.2033195	0.4557698	1.0	2381	tags=34%, list=17%, signal=40%	
GSE4142_GC_BCELL_VS_MEMORY_BCELL_DN	GSE4142_GC_BCELL_VS_MEMORY_BCELL_DN		162	0.26692292	1.3450679	0.05162524	0.45500854	1.0	2081	tags=23%, list=15%, signal=27%	
GSE13306_RA_VS_UNTREATED_TREG_UP	GSE13306_RA_VS_UNTREATED_TREG_UP		151	0.25475767	1.3442248	0.037366547	0.45633534	1.0	2737	tags=28%, list=19%, signal=34%	
GSE22342_CD11C_HIGH_VS_LOW_DECIDUAL_MACROPHAGES_UP	GSE22342_CD11C_HIGH_VS_LOW_DECIDUAL_MACROPHAGES_UP		147	0.27917355	1.3441852	0.04389313	0.4555575	1.0	4233	tags=39%, list=30%, signal=56%	
GSE10094_LCMV_VS_LISTERIA_IND_EFF_CD4_TCELL_UP	GSE10094_LCMV_VS_LISTERIA_IND_EFF_CD4_TCELL_UP		169	0.3033135	1.3440766	0.122199595	0.4549216	1.0	1700	tags=25%, list=12%, signal=28%	
GSE14908_RESTING_VS_HDM_STIM_CD4_TCELL_ATOPIC_PATIENT_DN	GSE14908_RESTING_VS_HDM_STIM_CD4_TCELL_ATOPIC_PATIENT_DN		174	0.2769731	1.3440555	0.09072165	0.45407084	1.0	3316	tags=30%, list=23%, signal=39%	
GSE23505_UNTREATED_VS_4DAY_IL6_IL1_TREATED_CD4_TCELL_DN	GSE23505_UNTREATED_VS_4DAY_IL6_IL1_TREATED_CD4_TCELL_DN		144	0.3032377	1.3434548	0.060661763	0.4548879	1.0	2407	tags=28%, list=17%, signal=34%	
GSE27786_CD8_TCELL_VS_ERYTHROBLAST_UP	GSE27786_CD8_TCELL_VS_ERYTHROBLAST_UP		176	0.27646187	1.3429598	0.08299595	0.455367	1.0	1778	tags=22%, list=13%, signal=25%	
GSE12392_IFNAR_KO_VS_IFNB_KO_CD8_NEG_SPLEEN_DC_DN	GSE12392_IFNAR_KO_VS_IFNB_KO_CD8_NEG_SPLEEN_DC_DN		153	0.32429096	1.3419586	0.13645224	0.45715424	1.0	1766	tags=26%, list=12%, signal=30%	
GSE24574_BCL6_HIGH_TFH_VS_TCONV_CD4_TCELL_DN	GSE24574_BCL6_HIGH_TFH_VS_TCONV_CD4_TCELL_DN		154	0.29800457	1.3418797	0.055028465	0.45647454	1.0	3257	tags=32%, list=23%, signal=42%	
GSE4984_UNTREATED_VS_LPS_TREATED_DC_UP	GSE4984_UNTREATED_VS_LPS_TREATED_DC_UP		128	0.29259285	1.3416392	0.075	0.45619708	1.0	3126	tags=31%, list=22%, signal=40%	
GSE3982_MAC_VS_CENT_MEMORY_CD4_TCELL_UP	GSE3982_MAC_VS_CENT_MEMORY_CD4_TCELL_UP		172	0.28977975	1.3414966	0.093361	0.4556948	1.0	2479	tags=27%, list=17%, signal=32%	
GSE5589_IL6_KO_VS_IL10_KO_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_DN	GSE5589_IL6_KO_VS_IL10_KO_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_DN		164	0.26420626	1.3414361	0.05357143	0.45496655	1.0	2570	tags=25%, list=18%, signal=30%	
GSE14415_INDUCED_VS_NATURAL_TREG_UP	GSE14415_INDUCED_VS_NATURAL_TREG_UP		120	0.30101123	1.34113	0.10721649	0.4549264	1.0	2376	tags=27%, list=17%, signal=32%	
GSE17721_0.5H_VS_8H_LPS_BMDC_DN	GSE17721_0.5H_VS_8H_LPS_BMDC_DN		161	0.2936487	1.341126	0.10412574	0.45405227	1.0	2937	tags=33%, list=21%, signal=41%	
GSE3691_CONVENTIONAL_VS_PLASMACYTOID_DC_SPLEEN_UP	GSE3691_CONVENTIONAL_VS_PLASMACYTOID_DC_SPLEEN_UP		170	0.27587867	1.3404999	0.06500956	0.45483854	1.0	2701	tags=29%, list=19%, signal=35%	
GSE45365_NK_CELL_VS_BCELL_UP	GSE45365_NK_CELL_VS_BCELL_UP		170	0.3157747	1.3401012	0.16763006	0.4549978	1.0	2835	tags=29%, list=20%, signal=36%	
GSE17721_POLYIC_VS_GARDIQUIMOD_1H_BMDC_UP	GSE17721_POLYIC_VS_GARDIQUIMOD_1H_BMDC_UP		156	0.2587332	1.3395557	0.062	0.45549068	1.0	3554	tags=31%, list=25%, signal=41%	
GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_UP	GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_UP		167	0.2831014	1.3388509	0.105906315	0.45637205	1.0	2882	tags=31%, list=20%, signal=38%	
GSE27896_HDAC6_KO_VS_WT_TREG_UP	GSE27896_HDAC6_KO_VS_WT_TREG_UP		159	0.34552008	1.3374436	0.17509727	0.4591603	1.0	2154	tags=28%, list=15%, signal=33%	
GSE11924_TH1_VS_TH2_CD4_TCELL_DN	GSE11924_TH1_VS_TH2_CD4_TCELL_DN		157	0.26466775	1.337118	0.049603175	0.45921052	1.0	2882	tags=29%, list=20%, signal=36%	
GSE43863_LY6C_INT_CXCR5POS_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_DN	GSE43863_LY6C_INT_CXCR5POS_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_DN		157	0.31036943	1.3368126	0.103792414	0.4591353	1.0	1979	tags=24%, list=14%, signal=28%	
GSE5589_WT_VS_IL6_KO_LPS_STIM_MACROPHAGE_45MIN_DN	GSE5589_WT_VS_IL6_KO_LPS_STIM_MACROPHAGE_45MIN_DN		169	0.26688218	1.3362621	0.04291045	0.45971632	1.0	2412	tags=26%, list=17%, signal=31%	
GSE360_CTRL_VS_L_DONOVANI_DC_DN	GSE360_CTRL_VS_L_DONOVANI_DC_DN		158	0.30761468	1.3362485	0.085877866	0.45887467	1.0	2775	tags=30%, list=20%, signal=37%	
GSE19401_PAM2CSK4_VS_RETINOIC_ACID_STIM_FOLLICULAR_DC_UP	GSE19401_PAM2CSK4_VS_RETINOIC_ACID_STIM_FOLLICULAR_DC_UP		165	0.2645584	1.3351731	0.07386363	0.46083915	1.0	3414	tags=31%, list=24%, signal=40%	
GSE3982_NEUTROPHIL_VS_TH2_UP	GSE3982_NEUTROPHIL_VS_TH2_UP		160	0.31469205	1.3348602	0.13241106	0.46077937	1.0	3066	tags=36%, list=22%, signal=45%	
GSE17721_POLYIC_VS_PAM3CSK4_24H_BMDC_UP	GSE17721_POLYIC_VS_PAM3CSK4_24H_BMDC_UP		167	0.2658524	1.3344846	0.070866145	0.46087041	1.0	2621	tags=25%, list=18%, signal=30%	
GSE13522_WT_VS_IFNG_KO_SKING_T_CRUZI_Y_STRAIN_INF_DN	GSE13522_WT_VS_IFNG_KO_SKING_T_CRUZI_Y_STRAIN_INF_DN		100	0.27541205	1.3343683	0.04612546	0.46028772	1.0	2529	tags=27%, list=18%, signal=33%	
GSE39022_LN_VS_SPLEEN_DC_DN	GSE39022_LN_VS_SPLEEN_DC_DN		178	0.26691633	1.3342328	0.068627454	0.45974812	1.0	2713	tags=26%, list=19%, signal=32%	
GSE2585_CTEC_VS_THYMIC_DC_UP	GSE2585_CTEC_VS_THYMIC_DC_UP		142	0.31404865	1.3338453	0.08224299	0.45989293	1.0	4478	tags=47%, list=32%, signal=68%	
GSE1925_CTRL_VS_IFNG_PRIMED_MACROPHAGE_UP	GSE1925_CTRL_VS_IFNG_PRIMED_MACROPHAGE_UP		157	0.26017666	1.333385	0.025089607	0.46023318	1.0	2191	tags=23%, list=15%, signal=27%	
GSE22886_IGA_VS_IGM_MEMORY_BCELL_UP	GSE22886_IGA_VS_IGM_MEMORY_BCELL_UP		145	0.26028153	1.3331546	0.047186933	0.4599368	1.0	1917	tags=20%, list=13%, signal=23%	
GSE22140_HEALTHY_VS_ARTHRITIC_MOUSE_CD4_TCELL_DN	GSE22140_HEALTHY_VS_ARTHRITIC_MOUSE_CD4_TCELL_DN		180	0.34173793	1.3330771	0.18237706	0.4592571	1.0	2798	tags=32%, list=20%, signal=39%	
GSE8621_UNSTIM_VS_LPS_PRIMED_UNSTIM_MACROPHAGE_DN	GSE8621_UNSTIM_VS_LPS_PRIMED_UNSTIM_MACROPHAGE_DN		168	0.26244608	1.3327953	0.07047619	0.4591031	1.0	2729	tags=29%, list=19%, signal=35%	
GSE7852_TREG_VS_TCONV_FAT_UP	GSE7852_TREG_VS_TCONV_FAT_UP		170	0.26588562	1.3320582	0.05620155	0.46012646	1.0	3081	tags=30%, list=22%, signal=38%	
GSE12845_IGD_NEG_BLOOD_VS_NAIVE_TONSIL_BCELL_DN	GSE12845_IGD_NEG_BLOOD_VS_NAIVE_TONSIL_BCELL_DN		169	0.32332587	1.3318728	0.13229571	0.45981213	1.0	3208	tags=33%, list=23%, signal=42%	
GSE7768_OVA_ALONE_VS_OVA_WITH_LPS_IMMUNIZED_MOUSE_WHOLE_SPLEEN_6H_DN	GSE7768_OVA_ALONE_VS_OVA_WITH_LPS_IMMUNIZED_MOUSE_WHOLE_SPLEEN_6H_DN		142	0.39577863	1.3313764	0.21485944	0.46025732	1.0	2636	tags=35%, list=19%, signal=42%	
GSE9037_WT_VS_IRAK4_KO_LPS_4H_STIM_BMDM_UP	GSE9037_WT_VS_IRAK4_KO_LPS_4H_STIM_BMDM_UP		182	0.32148087	1.3310273	0.16064256	0.46035424	1.0	3188	tags=33%, list=22%, signal=42%	
GSE15624_3H_VS_6H_HALOFUGINONE_TREATED_CD4_TCELL_DN	GSE15624_3H_VS_6H_HALOFUGINONE_TREATED_CD4_TCELL_DN		114	0.30005783	1.3300958	0.12698413	0.46192613	1.0	2746	tags=31%, list=19%, signal=38%	
GSE24671_CTRL_VS_BAKIMULC_INFECTED_MOUSE_SPLENOCYTES_UP	GSE24671_CTRL_VS_BAKIMULC_INFECTED_MOUSE_SPLENOCYTES_UP		174	0.3114183	1.3295538	0.1602434	0.4624874	1.0	3389	tags=36%, list=24%, signal=47%	
GSE25088_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_DN	GSE25088_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_DN		171	0.4105981	1.3292619	0.23312883	0.46241623	1.0	2874	tags=40%, list=20%, signal=50%	
GSE14908_RESTING_VS_HDM_STIM_CD4_TCELL_NONATOPIC_PATIENT_UP	GSE14908_RESTING_VS_HDM_STIM_CD4_TCELL_NONATOPIC_PATIENT_UP		163	0.26419124	1.3286195	0.09448819	0.46330312	1.0	2621	tags=25%, list=18%, signal=30%	
GSE41867_NAIVE_VS_DAY8_LCMV_EFFECTOR_CD8_TCELL_DN	GSE41867_NAIVE_VS_DAY8_LCMV_EFFECTOR_CD8_TCELL_DN		174	0.32276434	1.3281955	0.17697228	0.4635712	1.0	2337	tags=29%, list=16%, signal=35%	
GSE3982_MAST_CELL_VS_TH1_UP	GSE3982_MAST_CELL_VS_TH1_UP		158	0.2680856	1.3281007	0.07302231	0.46297055	1.0	2927	tags=28%, list=21%, signal=35%	
GSE25123_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_DAY10_DN	GSE25123_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_DAY10_DN		164	0.32570753	1.3270968	0.16996047	0.46483502	1.0	2874	tags=32%, list=20%, signal=39%	
GSE27786_CD8_TCELL_VS_NEUTROPHIL_DN	GSE27786_CD8_TCELL_VS_NEUTROPHIL_DN		168	0.2644625	1.327021	0.06936416	0.4641419	1.0	3271	tags=32%, list=23%, signal=41%	
GSE29949_CD8_NEG_DC_SPLEEN_VS_MONOCYTE_BONE_MARROW_DN	GSE29949_CD8_NEG_DC_SPLEEN_VS_MONOCYTE_BONE_MARROW_DN		147	0.27769756	1.326416	0.05357143	0.46494448	1.0	2527	tags=27%, list=18%, signal=32%	
GSE17721_CTRL_VS_PAM3CSK4_24H_BMDC_DN	GSE17721_CTRL_VS_PAM3CSK4_24H_BMDC_DN		151	0.2744841	1.325125	0.08450704	0.46756327	1.0	2463	tags=25%, list=17%, signal=30%	
GSE30971_WBP7_HET_VS_KO_MACROPHAGE_2H_LPS_STIM_UP	GSE30971_WBP7_HET_VS_KO_MACROPHAGE_2H_LPS_STIM_UP		170	0.29459694	1.324862	0.11931818	0.46742046	1.0	2148	tags=25%, list=15%, signal=29%	
GSE17721_LPS_VS_CPG_24H_BMDC_DN	GSE17721_LPS_VS_CPG_24H_BMDC_DN		155	0.28021246	1.3246704	0.07465619	0.46710873	1.0	2467	tags=26%, list=17%, signal=32%	
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_1DAY_STIMULATED_IRF4HIGH_SORTED_BCELL_DN	GSE46606_UNSTIM_VS_CD40L_IL2_IL5_1DAY_STIMULATED_IRF4HIGH_SORTED_BCELL_DN		170	0.36157474	1.3241272	0.18864097	0.46771085	1.0	3336	tags=34%, list=23%, signal=44%	
GSE40685_NAIVE_CD4_TCELL_VS_FOXP3_KO_TREG_PRECURSOR_DN	GSE40685_NAIVE_CD4_TCELL_VS_FOXP3_KO_TREG_PRECURSOR_DN		150	0.30653843	1.3236831	0.08566108	0.46793082	1.0	4509	tags=41%, list=32%, signal=59%	
GSE4590_LARGE_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_DN	GSE4590_LARGE_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_DN		162	0.2891085	1.3232836	0.07633588	0.4681313	1.0	2501	tags=27%, list=18%, signal=32%	
GSE8835_HEALTHY_VS_CLL_CD8_TCELL_DN	GSE8835_HEALTHY_VS_CLL_CD8_TCELL_DN		159	0.2693833	1.3230516	0.06679035	0.46787974	1.0	2989	tags=30%, list=21%, signal=38%	
GSE3337_CTRL_VS_16H_IFNG_IN_CD8POS_DC_UP	GSE3337_CTRL_VS_16H_IFNG_IN_CD8POS_DC_UP		158	0.2704797	1.322654	0.055028465	0.4680366	1.0	2637	tags=26%, list=19%, signal=32%	
GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_24H_CD8_T_CELL_UP	GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_24H_CD8_T_CELL_UP		133	0.2892252	1.3221033	0.049913943	0.46865144	1.0	3449	tags=35%, list=24%, signal=46%	
GSE36078_UNTREATED_VS_AD5_T425A_HEXON_INF_IL1R_KO_MOUSE_LUNG_DC_DN	GSE36078_UNTREATED_VS_AD5_T425A_HEXON_INF_IL1R_KO_MOUSE_LUNG_DC_DN		143	0.29364166	1.3220611	0.05604203	0.46791875	1.0	3662	tags=37%, list=26%, signal=49%	
GSE22935_UNSTIM_VS_48H_MBOVIS_BCG_STIM_MACROPHAGE_DN	GSE22935_UNSTIM_VS_48H_MBOVIS_BCG_STIM_MACROPHAGE_DN		164	0.26067656	1.3218131	0.06666667	0.46768653	1.0	1177	tags=15%, list=8%, signal=16%	
GSE3565_CTRL_VS_LPS_INJECTED_DUSP1_KO_SPLENOCYTES_UP	GSE3565_CTRL_VS_LPS_INJECTED_DUSP1_KO_SPLENOCYTES_UP		145	0.32528096	1.32151	0.16633664	0.46763468	1.0	2955	tags=33%, list=21%, signal=41%	
GSE17721_LPS_VS_CPG_4H_BMDC_UP	GSE17721_LPS_VS_CPG_4H_BMDC_UP		171	0.27220264	1.3213612	0.10351201	0.46720603	1.0	2065	tags=22%, list=15%, signal=26%	
GSE41867_NAIVE_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN	GSE41867_NAIVE_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN		169	0.2930234	1.3211368	0.12427185	0.466947	1.0	3116	tags=32%, list=22%, signal=40%	
GSE17721_CTRL_VS_LPS_1H_BMDC_DN	GSE17721_CTRL_VS_LPS_1H_BMDC_DN		146	0.27466753	1.3201114	0.0815534	0.46884662	1.0	3602	tags=34%, list=25%, signal=45%	
GSE22886_NAIVE_TCELL_VS_DC_DN	GSE22886_NAIVE_TCELL_VS_DC_DN		179	0.32678586	1.3199781	0.17021276	0.4683742	1.0	2249	tags=29%, list=16%, signal=34%	
GSE3982_DC_VS_NEUTROPHIL_LPS_STIM_DN	GSE3982_DC_VS_NEUTROPHIL_LPS_STIM_DN		139	0.33046457	1.3198825	0.14484127	0.4677894	1.0	3946	tags=40%, list=28%, signal=54%	
GSE36078_WT_VS_IL1R_KO_LUNG_DC_UP	GSE36078_WT_VS_IL1R_KO_LUNG_DC_UP		148	0.27461767	1.3196234	0.05586592	0.46766454	1.0	3098	tags=30%, list=22%, signal=38%	
GSE11961_MEMORY_BCELL_DAY7_VS_PLASMA_CELL_DAY7_DN	GSE11961_MEMORY_BCELL_DAY7_VS_PLASMA_CELL_DAY7_DN		162	0.26105946	1.3194875	0.0625	0.46720174	1.0	1912	tags=21%, list=13%, signal=24%	
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_1H_CD4_TCELL_DN	GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_1H_CD4_TCELL_DN		161	0.3221249	1.3189044	0.16767676	0.46788147	1.0	2968	tags=32%, list=21%, signal=40%	
GSE41978_ID2_KO_AND_BIM_KO_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN	GSE41978_ID2_KO_AND_BIM_KO_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN		161	0.27806178	1.3182626	0.08166969	0.46873808	1.0	3343	tags=33%, list=24%, signal=43%	
GSE17721_CTRL_VS_LPS_8H_BMDC_DN	GSE17721_CTRL_VS_LPS_8H_BMDC_DN		155	0.27012387	1.3181751	0.07620818	0.46816707	1.0	2547	tags=28%, list=18%, signal=33%	
GSE24634_TEFF_VS_TCONV_DAY10_IN_CULTURE_UP	GSE24634_TEFF_VS_TCONV_DAY10_IN_CULTURE_UP		168	0.2666807	1.3171962	0.075	0.46978542	1.0	2027	tags=19%, list=14%, signal=22%	
GSE23321_CENTRAL_VS_EFFECTOR_MEMORY_CD8_TCELL_UP	GSE23321_CENTRAL_VS_EFFECTOR_MEMORY_CD8_TCELL_UP		161	0.29335606	1.3171666	0.12	0.46904337	1.0	2288	tags=29%, list=16%, signal=34%	
GSE41087_WT_VS_FOXP3_MUT_ANTI_CD3_CD28_STIM_CD4_TCELL_UP	GSE41087_WT_VS_FOXP3_MUT_ANTI_CD3_CD28_STIM_CD4_TCELL_UP		164	0.36879176	1.3157933	0.23217922	0.47193357	1.0	2604	tags=34%, list=18%, signal=41%	
GSE39556_CD8A_DC_VS_NK_CELL_DN	GSE39556_CD8A_DC_VS_NK_CELL_DN		166	0.29401517	1.3157405	0.101886794	0.4712432	1.0	3668	tags=36%, list=26%, signal=48%	
GSE8685_IL2_STARVED_VS_IL2_ACT_IL2_STARVED_CD4_TCELL_UP	GSE8685_IL2_STARVED_VS_IL2_ACT_IL2_STARVED_CD4_TCELL_UP		177	0.29655105	1.3156834	0.14285715	0.47058386	1.0	2511	tags=26%, list=18%, signal=31%	
