NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GSE7764_IL15_NK_CELL_24H_VS_SPLENOCYTE_UP	GSE7764_IL15_NK_CELL_24H_VS_SPLENOCYTE_UP		167	-0.25528345	-1.2523645	0.14705883	0.43982935	1.0	2228	tags=27%, list=16%, signal=32%	
GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY6_EFFECTOR_CD8_TCELL_DN	GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY6_EFFECTOR_CD8_TCELL_DN		176	-0.28806803	-1.2521667	0.19642857	0.43974498	1.0	2606	tags=34%, list=18%, signal=41%	
GSE22886_TCELL_VS_BCELL_NAIVE_UP	GSE22886_TCELL_VS_BCELL_NAIVE_UP		171	-0.30332777	-1.2521299	0.22440945	0.439247	1.0	2506	tags=30%, list=18%, signal=36%	
GSE17721_0.5H_VS_12H_LPS_BMDC_UP	GSE17721_0.5H_VS_12H_LPS_BMDC_UP		161	-0.25275293	-1.2514963	0.12345679	0.4401396	1.0	2633	tags=28%, list=19%, signal=34%	
GSE339_CD8POS_VS_CD4CD8DN_DC_IN_CULTURE_UP	GSE339_CD8POS_VS_CD4CD8DN_DC_IN_CULTURE_UP		171	-0.2588585	-1.251335	0.12475248	0.4399032	1.0	2537	tags=27%, list=18%, signal=33%	
GSE21927_C26GM_VS_4T1_TUMOR_MONOCYTE_BALBC_UP	GSE21927_C26GM_VS_4T1_TUMOR_MONOCYTE_BALBC_UP		164	-0.25071737	-1.2505116	0.11814346	0.44126603	1.0	2509	tags=27%, list=18%, signal=32%	
GSE34156_NOD2_LIGAND_VS_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_UP	GSE34156_NOD2_LIGAND_VS_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_UP		172	-0.3351187	-1.250282	0.24116424	0.4412301	1.0	2247	tags=31%, list=16%, signal=36%	
GSE14350_IL2RB_KO_VS_WT_TREG_UP	GSE14350_IL2RB_KO_VS_WT_TREG_UP		160	-0.24174966	-1.2501081	0.095918365	0.44099808	1.0	2118	tags=23%, list=15%, signal=27%	
GSE17186_NAIVE_VS_CD21HIGH_TRANSITIONAL_BCELL_DN	GSE17186_NAIVE_VS_CD21HIGH_TRANSITIONAL_BCELL_DN		167	-0.27652133	-1.2499559	0.17489712	0.4407236	1.0	3582	tags=43%, list=25%, signal=56%	
GSE5542_IFNA_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_6H_DN	GSE5542_IFNA_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_6H_DN		158	-0.23997653	-1.2499208	0.10504202	0.44020778	1.0	3844	tags=39%, list=27%, signal=52%	
GSE26928_NAIVE_VS_CXCR5_POS_CD4_TCELL_UP	GSE26928_NAIVE_VS_CXCR5_POS_CD4_TCELL_UP		141	-0.2587825	-1.2498264	0.110416666	0.43983015	1.0	1637	tags=19%, list=12%, signal=21%	
GSE9037_CTRL_VS_LPS_4H_STIM_IRAK4_KO_BMDM_UP	GSE9037_CTRL_VS_LPS_4H_STIM_IRAK4_KO_BMDM_UP		164	-0.260534	-1.2498175	0.14644352	0.4392539	1.0	2907	tags=34%, list=20%, signal=42%	
GSE11924_TH2_VS_TH17_CD4_TCELL_DN	GSE11924_TH2_VS_TH17_CD4_TCELL_DN		167	-0.24210499	-1.2495906	0.103869654	0.4391698	1.0	2246	tags=23%, list=16%, signal=27%	
GSE22432_CONVENTIONAL_CDC_VS_PLASMACYTOID_PDC_UP	GSE22432_CONVENTIONAL_CDC_VS_PLASMACYTOID_PDC_UP		168	-0.2638648	-1.2495565	0.16330644	0.43865648	1.0	3777	tags=43%, list=27%, signal=58%	
GSE5589_IL6_KO_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_UP	GSE5589_IL6_KO_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_UP		170	-0.2595528	-1.2494007	0.14777328	0.43849567	1.0	3251	tags=37%, list=23%, signal=47%	
GSE21678_WT_VS_FOXO1_FOXO3_KO_TREG_DN	GSE21678_WT_VS_FOXO1_FOXO3_KO_TREG_DN		138	-0.28617224	-1.2482455	0.15550756	0.4405943	1.0	2562	tags=31%, list=18%, signal=38%	
GSE18281_SUBCAPSULAR_VS_CENTRAL_CORTICAL_REGION_OF_THYMUS_UP	GSE18281_SUBCAPSULAR_VS_CENTRAL_CORTICAL_REGION_OF_THYMUS_UP		164	-0.29542357	-1.2480601	0.20390455	0.44040948	1.0	2426	tags=32%, list=17%, signal=38%	
GSE5589_IL6_KO_VS_IL10_KO_LPS_STIM_MACROPHAGE_180MIN_UP	GSE5589_IL6_KO_VS_IL10_KO_LPS_STIM_MACROPHAGE_180MIN_UP		164	-0.2334264	-1.2476602	0.0824295	0.44080436	1.0	2087	tags=22%, list=15%, signal=25%	
GSE17322_CD103_POS_VS_CD11B_HIGH_LUNG_DC_UP	GSE17322_CD103_POS_VS_CD11B_HIGH_LUNG_DC_UP		168	-0.27998212	-1.2468568	0.16283526	0.44203952	1.0	2491	tags=30%, list=18%, signal=36%	
GSE339_CD4POS_VS_CD8POS_DC_IN_CULTURE_DN	GSE339_CD4POS_VS_CD8POS_DC_IN_CULTURE_DN		165	-0.26473427	-1.2468282	0.15895373	0.44150987	1.0	2278	tags=28%, list=16%, signal=34%	
GSE37301_MULTIPOTENT_PROGENITOR_VS_COMMON_LYMPHOID_PROGENITOR_DN	GSE37301_MULTIPOTENT_PROGENITOR_VS_COMMON_LYMPHOID_PROGENITOR_DN		171	-0.26405644	-1.2461841	0.16496944	0.4424125	1.0	2822	tags=31%, list=20%, signal=38%	
GSE17721_LPS_VS_POLYIC_16H_BMDC_UP	GSE17721_LPS_VS_POLYIC_16H_BMDC_UP		171	-0.2913178	-1.2461624	0.18383838	0.44187066	1.0	2015	tags=25%, list=14%, signal=29%	
GSE20727_CTRL_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_DN	GSE20727_CTRL_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_DN		162	-0.29306424	-1.2453729	0.22178218	0.44307548	1.0	2815	tags=32%, list=20%, signal=40%	
GSE8921_UNSTIM_VS_TLR1_2_STIM_MONOCYTE_3H_UP	GSE8921_UNSTIM_VS_TLR1_2_STIM_MONOCYTE_3H_UP		162	-0.2815538	-1.2443676	0.13263159	0.44485468	1.0	2992	tags=31%, list=21%, signal=39%	
GSE557_WT_VS_I_AB_KO_DC_DN	GSE557_WT_VS_I_AB_KO_DC_DN		165	-0.2394992	-1.2442352	0.113247864	0.44454944	1.0	2768	tags=32%, list=19%, signal=39%	
GSE339_EX_VIVO_VS_IN_CULTURE_CD4POS_DC_UP	GSE339_EX_VIVO_VS_IN_CULTURE_CD4POS_DC_UP		170	-0.28031898	-1.2437218	0.20717132	0.44511512	1.0	3648	tags=42%, list=26%, signal=56%	
GSE40274_CTRL_VS_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	GSE40274_CTRL_VS_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN		144	-0.25547147	-1.2429309	0.11276596	0.44642544	1.0	2317	tags=28%, list=16%, signal=33%	
GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_BCELL_DN	GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_BCELL_DN		164	-0.27319723	-1.242882	0.16634052	0.4459506	1.0	3046	tags=35%, list=21%, signal=44%	
GSE36476_CTRL_VS_TSST_ACT_40H_MEMORY_CD4_TCELL_OLD_DN	GSE36476_CTRL_VS_TSST_ACT_40H_MEMORY_CD4_TCELL_OLD_DN		178	-0.30342466	-1.2427299	0.2184874	0.445744	1.0	2850	tags=30%, list=20%, signal=37%	
GSE21033_3H_VS_24H_POLYIC_STIM_DC_DN	GSE21033_3H_VS_24H_POLYIC_STIM_DC_DN		97	-0.28058544	-1.2425953	0.1919192	0.4454534	1.0	3195	tags=40%, list=22%, signal=52%	
GSE17721_POLYIC_VS_PAM3CSK4_12H_BMDC_UP	GSE17721_POLYIC_VS_PAM3CSK4_12H_BMDC_UP		171	-0.26854798	-1.2421931	0.18012422	0.4457772	1.0	992	tags=17%, list=7%, signal=18%	
GSE17721_PAM3CSK4_VS_CPG_4H_BMDC_DN	GSE17721_PAM3CSK4_VS_CPG_4H_BMDC_DN		161	-0.29247555	-1.241706	0.18142548	0.44627935	1.0	1701	tags=25%, list=12%, signal=28%	
GSE2770_UNTREATED_VS_IL4_TREATED_ACT_CD4_TCELL_48H_UP	GSE2770_UNTREATED_VS_IL4_TREATED_ACT_CD4_TCELL_48H_UP		171	-0.24508989	-1.2412807	0.156	0.44677365	1.0	2123	tags=23%, list=15%, signal=26%	
GSE24726_WT_VS_E2_2_KO_PDC_DAY6_POST_DELETION_UP	GSE24726_WT_VS_E2_2_KO_PDC_DAY6_POST_DELETION_UP		174	-0.24249008	-1.2411896	0.15800866	0.44643033	1.0	2454	tags=25%, list=17%, signal=30%	
GSE3982_BASOPHIL_VS_NKCELL_DN	GSE3982_BASOPHIL_VS_NKCELL_DN		142	-0.27911332	-1.2410915	0.115720525	0.44606614	1.0	1745	tags=21%, list=12%, signal=24%	
GSE41867_MEMORY_VS_EXHAUSTED_CD8_TCELL_DAY30_LCMV_DN	GSE41867_MEMORY_VS_EXHAUSTED_CD8_TCELL_DAY30_LCMV_DN		170	-0.26096508	-1.240603	0.18533605	0.44657612	1.0	2824	tags=32%, list=20%, signal=40%	
GSE2770_UNTREATED_VS_ACT_CD4_TCELL_48H_UP	GSE2770_UNTREATED_VS_ACT_CD4_TCELL_48H_UP		154	-0.26612392	-1.2403218	0.16699411	0.44664308	1.0	2525	tags=29%, list=18%, signal=35%	
GSE360_DC_VS_MAC_L_MAJOR_UP	GSE360_DC_VS_MAC_L_MAJOR_UP		155	-0.24305382	-1.2399634	0.1223176	0.44692183	1.0	2781	tags=32%, list=20%, signal=40%	
GSE12392_CD8A_POS_VS_NEG_SPLEEN_IFNB_KO_DC_DN	GSE12392_CD8A_POS_VS_NEG_SPLEEN_IFNB_KO_DC_DN		168	-0.24875548	-1.2397717	0.1	0.44679555	1.0	3185	tags=33%, list=22%, signal=42%	
GSE25087_FETAL_VS_ADULT_TREG_UP	GSE25087_FETAL_VS_ADULT_TREG_UP		164	-0.24866882	-1.2397509	0.13063063	0.44627148	1.0	2470	tags=29%, list=17%, signal=34%	
GSE6674_UNSTIM_VS_CPG_STIM_BCELL_UP	GSE6674_UNSTIM_VS_CPG_STIM_BCELL_UP		120	-0.27108777	-1.2396809	0.13305613	0.44584954	1.0	2453	tags=26%, list=17%, signal=31%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_4H_DN	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_4H_DN		143	-0.41468886	-1.2396767	0.30142567	0.44527918	1.0	2600	tags=39%, list=18%, signal=47%	
GSE42021_CD24HI_VS_CD24LOW_TREG_THYMUS_DN	GSE42021_CD24HI_VS_CD24LOW_TREG_THYMUS_DN		145	-0.40691096	-1.2392493	0.30223125	0.44573626	1.0	3072	tags=48%, list=22%, signal=60%	
GSE360_L_DONOVANI_VS_B_MALAYI_HIGH_DOSE_MAC_DN	GSE360_L_DONOVANI_VS_B_MALAYI_HIGH_DOSE_MAC_DN		170	-0.29909867	-1.2391897	0.23207547	0.44532308	1.0	3005	tags=34%, list=21%, signal=43%	
GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_24H_DN	GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_24H_DN		158	-0.2828275	-1.2387676	0.19921105	0.44568226	1.0	2371	tags=27%, list=17%, signal=32%	
GSE17721_CPG_VS_GARDIQUIMOD_1H_BMDC_DN	GSE17721_CPG_VS_GARDIQUIMOD_1H_BMDC_DN		174	-0.281063	-1.2383907	0.20355731	0.4459609	1.0	3223	tags=39%, list=23%, signal=49%	
GSE411_UNSTIM_VS_400MIN_IL6_STIM_SOCS3_KO_MACROPHAGE_DN	GSE411_UNSTIM_VS_400MIN_IL6_STIM_SOCS3_KO_MACROPHAGE_DN		163	-0.23929484	-1.2382642	0.13987474	0.44567278	1.0	2366	tags=24%, list=17%, signal=28%	
GSE40655_FOXO1_KO_VS_WT_NTREG_DN	GSE40655_FOXO1_KO_VS_WT_NTREG_DN		163	-0.262447	-1.2376375	0.16666667	0.44653255	1.0	2112	tags=26%, list=15%, signal=31%	
GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_WITH_EGR2_DELETED_DN	GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_WITH_EGR2_DELETED_DN		144	-0.27648145	-1.2373699	0.19547325	0.44657785	1.0	2136	tags=28%, list=15%, signal=32%	
GSE14908_ATOPIC_VS_NONATOPIC_PATIENT_HDM_STIM_CD4_TCELL_DN	GSE14908_ATOPIC_VS_NONATOPIC_PATIENT_HDM_STIM_CD4_TCELL_DN		153	-0.25977394	-1.2370678	0.14583333	0.44667345	1.0	1894	tags=24%, list=13%, signal=27%	
GSE15624_CTRL_VS_6H_HALOFUGINONE_TREATED_CD4_TCELL_DN	GSE15624_CTRL_VS_6H_HALOFUGINONE_TREATED_CD4_TCELL_DN		136	-0.27431327	-1.2370101	0.17913386	0.4462309	1.0	2718	tags=35%, list=19%, signal=42%	
GSE32986_UNSTIM_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN	GSE32986_UNSTIM_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN		169	-0.29405886	-1.2368374	0.20992367	0.446051	1.0	2961	tags=32%, list=21%, signal=40%	
GSE37532_TREG_VS_TCONV_CD4_TCELL_FROM_LN_UP	GSE37532_TREG_VS_TCONV_CD4_TCELL_FROM_LN_UP		162	-0.29287177	-1.2367859	0.22621565	0.44560224	1.0	2815	tags=33%, list=20%, signal=40%	
GSE1740_MCSF_VS_MCSF_AND_IFNG_DAY2_DERIVED_MACROPHAGE_WITH_IFNA_STIM_UP	GSE1740_MCSF_VS_MCSF_AND_IFNG_DAY2_DERIVED_MACROPHAGE_WITH_IFNA_STIM_UP		179	-0.2866266	-1.2361248	0.20362903	0.44659674	1.0	2517	tags=31%, list=18%, signal=38%	
GSE3982_DC_VS_TH2_DN	GSE3982_DC_VS_TH2_DN		162	-0.25643525	-1.2360163	0.14537445	0.44628143	1.0	2741	tags=27%, list=19%, signal=33%	
GSE22886_IGG_IGA_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_DN	GSE22886_IGG_IGA_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_DN		155	-0.28223	-1.2340989	0.20696722	0.44999036	1.0	1839	tags=24%, list=13%, signal=27%	
GSE7831_UNSTIM_VS_INFLUENZA_STIM_PDC_4H_UP	GSE7831_UNSTIM_VS_INFLUENZA_STIM_PDC_4H_UP		173	-0.23771562	-1.2335144	0.11181434	0.45087942	1.0	1635	tags=20%, list=12%, signal=22%	
GSE411_UNSTIM_VS_400MIN_IL6_STIM_SOCS3_KO_MACROPHAGE_UP	GSE411_UNSTIM_VS_400MIN_IL6_STIM_SOCS3_KO_MACROPHAGE_UP		165	-0.23845206	-1.2334771	0.10119048	0.45040384	1.0	3023	tags=32%, list=21%, signal=40%	
KAECH_DAY8_EFF_VS_DAY15_EFF_CD8_TCELL_UP	KAECH_DAY8_EFF_VS_DAY15_EFF_CD8_TCELL_UP		165	-0.3181389	-1.2334706	0.24845996	0.44985032	1.0	3411	tags=38%, list=24%, signal=49%	
GSE16385_MONOCYTE_VS_12H_IFNG_TNF_TREATED_MACROPHAGE_UP	GSE16385_MONOCYTE_VS_12H_IFNG_TNF_TREATED_MACROPHAGE_UP		165	-0.24590337	-1.233149	0.11904762	0.45002255	1.0	2808	tags=31%, list=20%, signal=38%	
GSE7548_NAIVE_VS_DAY7_PCC_IMMUNIZATION_CD4_TCELL_DN	GSE7548_NAIVE_VS_DAY7_PCC_IMMUNIZATION_CD4_TCELL_DN		167	-0.43221107	-1.2327498	0.31697342	0.4504125	1.0	2315	tags=40%, list=16%, signal=47%	
GSE17721_POLYIC_VS_CPG_8H_BMDC_UP	GSE17721_POLYIC_VS_CPG_8H_BMDC_UP		166	-0.25613597	-1.2326548	0.14777328	0.4500515	1.0	2607	tags=28%, list=18%, signal=34%	
GSE7460_CTRL_VS_TGFB_TREATED_ACT_FOXP3_HET_TCONV_DN	GSE7460_CTRL_VS_TGFB_TREATED_ACT_FOXP3_HET_TCONV_DN		171	-0.24060883	-1.2323146	0.13135593	0.45027903	1.0	2961	tags=28%, list=21%, signal=35%	
GSE17721_CPG_VS_GARDIQUIMOD_4H_BMDC_UP	GSE17721_CPG_VS_GARDIQUIMOD_4H_BMDC_UP		163	-0.26972172	-1.2322886	0.17948718	0.44978407	1.0	2159	tags=26%, list=15%, signal=30%	
GSE3982_MAST_CELL_VS_BCELL_DN	GSE3982_MAST_CELL_VS_BCELL_DN		161	-0.2623667	-1.2313377	0.15498939	0.45129985	1.0	1554	tags=19%, list=11%, signal=21%	
GSE22886_DC_VS_MONOCYTE_DN	GSE22886_DC_VS_MONOCYTE_DN		183	-0.33922032	-1.231322	0.20149253	0.45077112	1.0	1937	tags=27%, list=14%, signal=31%	
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_42H_UP	GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_42H_UP		169	-0.24870571	-1.2312633	0.15020576	0.45035198	1.0	2321	tags=26%, list=16%, signal=31%	
GSE40685_NAIVE_CD4_TCELL_VS_TREG_DN	GSE40685_NAIVE_CD4_TCELL_VS_TREG_DN		162	-0.2372881	-1.2309444	0.08793456	0.45051798	1.0	2766	tags=28%, list=19%, signal=34%	
GSE14000_UNSTIM_VS_16H_LPS_DC_TRANSLATED_RNA_DN	GSE14000_UNSTIM_VS_16H_LPS_DC_TRANSLATED_RNA_DN		167	-0.38815954	-1.2305155	0.28041238	0.4509506	1.0	2212	tags=37%, list=16%, signal=43%	
GSE22886_CTRL_VS_LPS_24H_DC_DN	GSE22886_CTRL_VS_LPS_24H_DC_DN		163	-0.41815495	-1.2300466	0.3122449	0.4514886	1.0	2247	tags=39%, list=16%, signal=45%	
GSE6674_UNSTIM_VS_CPG_STIM_BCELL_DN	GSE6674_UNSTIM_VS_CPG_STIM_BCELL_DN		135	-0.2607436	-1.2299567	0.1605691	0.4511234	1.0	2677	tags=26%, list=19%, signal=32%	
GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_DN	GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_DN		163	-0.289218	-1.2296208	0.23890063	0.45133126	1.0	2523	tags=30%, list=18%, signal=36%	
GSE22443_IL2_VS_IL12_TREATED_ACT_CD8_TCELL_DN	GSE22443_IL2_VS_IL12_TREATED_ACT_CD8_TCELL_DN		169	-0.2608512	-1.2295865	0.13821138	0.45087054	1.0	3076	tags=33%, list=22%, signal=41%	
GSE17721_12H_VS_24H_PAM3CSK4_BMDC_DN	GSE17721_12H_VS_24H_PAM3CSK4_BMDC_DN		169	-0.25924817	-1.2294198	0.1625	0.45069665	1.0	2704	tags=31%, list=19%, signal=38%	
GSE21927_SPLEEN_VS_4T1_TUMOR_MONOCYTE_BALBC_UP	GSE21927_SPLEEN_VS_4T1_TUMOR_MONOCYTE_BALBC_UP		140	-0.25152284	-1.2289591	0.102	0.45125717	1.0	2953	tags=29%, list=21%, signal=36%	
GSE17721_0.5H_VS_12H_GARDIQUIMOD_BMDC_UP	GSE17721_0.5H_VS_12H_GARDIQUIMOD_BMDC_UP		171	-0.26003283	-1.22815	0.19880715	0.4525941	1.0	3856	tags=39%, list=27%, signal=53%	
GSE17721_PAM3CSK4_VS_CPG_12H_BMDC_UP	GSE17721_PAM3CSK4_VS_CPG_12H_BMDC_UP		164	-0.31471032	-1.2279946	0.2615694	0.452352	1.0	4063	tags=46%, list=29%, signal=64%	
GSE38304_MYC_NEG_VS_POS_GC_BCELL_DN	GSE38304_MYC_NEG_VS_POS_GC_BCELL_DN		159	-0.24822246	-1.2274528	0.1325536	0.45311448	1.0	2537	tags=25%, list=18%, signal=30%	
GSE29618_BCELL_VS_PDC_DN	GSE29618_BCELL_VS_PDC_DN		176	-0.25247213	-1.2263389	0.15800416	0.4549643	1.0	2198	tags=27%, list=15%, signal=32%	
GSE26030_UNSTIM_VS_RESTIM_TH17_DAY5_POST_POLARIZATION_UP	GSE26030_UNSTIM_VS_RESTIM_TH17_DAY5_POST_POLARIZATION_UP		151	-0.24930112	-1.225566	0.15737052	0.45620126	1.0	3826	tags=38%, list=27%, signal=51%	
GSE20366_EX_VIVO_VS_DEC205_CONVERSION_NAIVE_CD4_TCELL_UP	GSE20366_EX_VIVO_VS_DEC205_CONVERSION_NAIVE_CD4_TCELL_UP		151	-0.25269976	-1.2238616	0.13777778	0.45972157	1.0	1150	tags=17%, list=8%, signal=18%	
GSE25087_TREG_VS_TCONV_ADULT_DN	GSE25087_TREG_VS_TCONV_ADULT_DN		151	-0.2597778	-1.2238479	0.12606838	0.4591964	1.0	1886	tags=19%, list=13%, signal=22%	
GSE14769_UNSTIM_VS_240MIN_LPS_BMDM_UP	GSE14769_UNSTIM_VS_240MIN_LPS_BMDM_UP		176	-0.27855593	-1.2237475	0.2090164	0.4588878	1.0	2707	tags=31%, list=19%, signal=37%	
GSE17721_CPG_VS_GARDIQUIMOD_0.5H_BMDC_UP	GSE17721_CPG_VS_GARDIQUIMOD_0.5H_BMDC_UP		143	-0.25457078	-1.2236555	0.17336152	0.45852578	1.0	1755	tags=22%, list=12%, signal=24%	
GSE7509_DC_VS_MONOCYTE_DN	GSE7509_DC_VS_MONOCYTE_DN		159	-0.28492388	-1.2234632	0.20158103	0.4584058	1.0	1674	tags=21%, list=12%, signal=24%	
GSE10325_CD4_TCELL_VS_BCELL_DN	GSE10325_CD4_TCELL_VS_BCELL_DN		170	-0.28314862	-1.2230335	0.21186441	0.45883235	1.0	2393	tags=28%, list=17%, signal=33%	
GSE17721_LPS_VS_PAM3CSK4_12H_BMDC_UP	GSE17721_LPS_VS_PAM3CSK4_12H_BMDC_UP		163	-0.28752217	-1.2230105	0.23662551	0.45832893	1.0	2278	tags=26%, list=16%, signal=31%	
GSE16450_CTRL_VS_IFNA_6H_STIM_IMMATURE_NEURON_CELL_LINE_DN	GSE16450_CTRL_VS_IFNA_6H_STIM_IMMATURE_NEURON_CELL_LINE_DN		151	-0.2942879	-1.2226657	0.23960397	0.4585626	1.0	2091	tags=26%, list=15%, signal=30%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_DN	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_16H_DN		146	-0.41097662	-1.2226083	0.2892057	0.45814586	1.0	2534	tags=40%, list=18%, signal=48%	
GSE3039_CD4_TCELL_VS_NKT_CELL_DN	GSE3039_CD4_TCELL_VS_NKT_CELL_DN		179	-0.26810363	-1.2218463	0.19166666	0.459352	1.0	3365	tags=32%, list=24%, signal=41%	
GSE369_IFNG_KO_VS_WT_LIVER_DN	GSE369_IFNG_KO_VS_WT_LIVER_DN		172	-0.28206334	-1.2214768	0.21632653	0.45960334	1.0	2740	tags=33%, list=19%, signal=41%	
GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_24H_CD8_T_CELL_DN	GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_24H_CD8_T_CELL_DN		157	-0.24044792	-1.2212908	0.16269842	0.45947322	1.0	2906	tags=32%, list=20%, signal=40%	
GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY10_DN	GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY10_DN		173	-0.32059652	-1.2208623	0.23106796	0.45993203	1.0	1970	tags=30%, list=14%, signal=34%	
GSE25087_FETAL_VS_ADULT_TCONV_UP	GSE25087_FETAL_VS_ADULT_TCONV_UP		164	-0.25783962	-1.2204306	0.19512194	0.46040672	1.0	2270	tags=30%, list=16%, signal=36%	
GSE3039_B2_VS_B1_BCELL_DN	GSE3039_B2_VS_B1_BCELL_DN		161	-0.26305407	-1.220399	0.1923077	0.45991874	1.0	2409	tags=29%, list=17%, signal=34%	
GSE2770_UNTREATED_VS_ACT_CD4_TCELL_6H_UP	GSE2770_UNTREATED_VS_ACT_CD4_TCELL_6H_UP		165	-0.2856892	-1.2200629	0.22709164	0.46018028	1.0	2743	tags=33%, list=19%, signal=41%	
GSE12198_CTRL_VS_LOW_IL2_STIM_NK_CELL_DN	GSE12198_CTRL_VS_LOW_IL2_STIM_NK_CELL_DN		166	-0.24885316	-1.2194431	0.16496944	0.46103492	1.0	3240	tags=33%, list=23%, signal=42%	
GSE3920_IFNB_VS_IFNG_TREATED_ENDOTHELIAL_CELL_DN	GSE3920_IFNB_VS_IFNG_TREATED_ENDOTHELIAL_CELL_DN		157	-0.26752728	-1.2194402	0.2074364	0.46048433	1.0	3302	tags=35%, list=23%, signal=45%	
GSE13522_WT_VS_IFNAR_KO_SKIN_UP	GSE13522_WT_VS_IFNAR_KO_SKIN_UP		160	-0.23811811	-1.2194153	0.14492753	0.4599891	1.0	3040	tags=30%, list=21%, signal=38%	
GSE6674_UNSTIM_VS_PL2_3_STIM_BCELL_UP	GSE6674_UNSTIM_VS_PL2_3_STIM_BCELL_UP		118	-0.2520997	-1.2191674	0.14224137	0.45999897	1.0	3105	tags=31%, list=22%, signal=40%	
GSE12198_NK_VS_NK_ACT_EXPANSION_SYSTEM_DERIVED_NK_CELL_DN	GSE12198_NK_VS_NK_ACT_EXPANSION_SYSTEM_DERIVED_NK_CELL_DN		173	-0.25603357	-1.2188882	0.18323587	0.46012923	1.0	3205	tags=34%, list=23%, signal=44%	
GSE17580_TREG_VS_TEFF_UP	GSE17580_TREG_VS_TEFF_UP		169	-0.22644147	-1.2188385	0.12033195	0.45970514	1.0	2388	tags=24%, list=17%, signal=29%	
GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_IFNG_KO_UP	GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_IFNG_KO_UP		131	-0.23845047	-1.2186582	0.12398374	0.4595548	1.0	2804	tags=28%, list=20%, signal=35%	
GSE17721_CTRL_VS_LPS_6H_BMDC_UP	GSE17721_CTRL_VS_LPS_6H_BMDC_UP		168	-0.25126046	-1.2178371	0.15445544	0.46088162	1.0	2528	tags=26%, list=18%, signal=31%	
GSE339_EX_VIVO_VS_IN_CULTURE_CD8POS_DC_UP	GSE339_EX_VIVO_VS_IN_CULTURE_CD8POS_DC_UP		163	-0.282239	-1.216942	0.23076923	0.46246338	1.0	3617	tags=43%, list=25%, signal=57%	
GSE32986_UNSTIM_VS_CURDLAN_HIGHDOSE_STIM_DC_UP	GSE32986_UNSTIM_VS_CURDLAN_HIGHDOSE_STIM_DC_UP		180	-0.25549087	-1.216931	0.18064517	0.4619421	1.0	2761	tags=30%, list=19%, signal=37%	
GSE17186_BLOOD_VS_CORD_BLOOD_CD21LOW_TRANSITIONAL_BCELL_UP	GSE17186_BLOOD_VS_CORD_BLOOD_CD21LOW_TRANSITIONAL_BCELL_UP		182	-0.2579745	-1.2165685	0.19186047	0.46223465	1.0	2624	tags=28%, list=18%, signal=34%	
GSE18893_TCONV_VS_TREG_24H_CULTURE_UP	GSE18893_TCONV_VS_TREG_24H_CULTURE_UP		170	-0.24557675	-1.2163771	0.15384616	0.46214467	1.0	2136	tags=22%, list=15%, signal=25%	
