NAME	TITLE	SCORE	
ARHGAP42	Rho GTPase activating protein 42 [Source:HGNC Symbol;Acc:HGNC:26545]	0.21662456	
CDH10	cadherin 10 [Source:HGNC Symbol;Acc:HGNC:1749]	0.21661669	
MYO5A	myosin VA [Source:HGNC Symbol;Acc:HGNC:7602]	0.21661578	
PTPN21	protein tyrosine phosphatase non-receptor type 21 [Source:HGNC Symbol;Acc:HGNC:9651]	0.2165975	
FBXO40	F-box protein 40 [Source:HGNC Symbol;Acc:HGNC:29816]	0.21656337	
DLC1	DLC1 Rho GTPase activating protein [Source:HGNC Symbol;Acc:HGNC:2897]	0.21652189	
LINC01266	long intergenic non-protein coding RNA 1266 [Source:HGNC Symbol;Acc:HGNC:50309]	0.21651626	
SFT2D1	SFT2 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21102]	0.21649426	
RDH12	retinol dehydrogenase 12 [Source:HGNC Symbol;Acc:HGNC:19977]	0.2164635	
ZNF630	zinc finger protein 630 [Source:HGNC Symbol;Acc:HGNC:28855]	0.21645129	
FAM228B	family with sequence similarity 228 member B [Source:HGNC Symbol;Acc:HGNC:24736]	0.21641943	
SLC16A7	solute carrier family 16 member 7 [Source:HGNC Symbol;Acc:HGNC:10928]	0.21638542	
WDR45B	WD repeat domain 45B [Source:HGNC Symbol;Acc:HGNC:25072]	0.21634538	
SPSB1	splA/ryanodine receptor domain and SOCS box containing 1 [Source:HGNC Symbol;Acc:HGNC:30628]	0.21632475	
ACOX2	acyl-CoA oxidase 2 [Source:HGNC Symbol;Acc:HGNC:120]	0.21629854	
HS3ST4	heparan sulfate-glucosamine 3-sulfotransferase 4 [Source:HGNC Symbol;Acc:HGNC:5200]	0.21628071	
LINC01478	long intergenic non-protein coding RNA 1478 [Source:HGNC Symbol;Acc:HGNC:51121]	0.21624918	
SMC1B	structural maintenance of chromosomes 1B [Source:HGNC Symbol;Acc:HGNC:11112]	0.21616781	
IGF2BP1	insulin like growth factor 2 mRNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:28866]	0.21612224	
MTPAP	mitochondrial poly(A) polymerase [Source:HGNC Symbol;Acc:HGNC:25532]	0.21608317	
PLEKHG3	pleckstrin homology and RhoGEF domain containing G3 [Source:HGNC Symbol;Acc:HGNC:20364]	0.2160199	
PDLIM5	PDZ and LIM domain 5 [Source:HGNC Symbol;Acc:HGNC:17468]	0.21593031	
CCDC40	coiled-coil domain containing 40 [Source:HGNC Symbol;Acc:HGNC:26090]	0.21589494	
TANGO2	transport and golgi organization 2 homolog [Source:HGNC Symbol;Acc:HGNC:25439]	0.21580833	
MLKL	mixed lineage kinase domain like pseudokinase [Source:HGNC Symbol;Acc:HGNC:26617]	0.21578248	
CD19	CD19 molecule [Source:HGNC Symbol;Acc:HGNC:1633]	0.21576566	
EYS	eyes shut homolog [Source:HGNC Symbol;Acc:HGNC:21555]	0.21576045	
CFTR	CF transmembrane conductance regulator [Source:HGNC Symbol;Acc:HGNC:1884]	0.21573739	
MKI67	marker of proliferation Ki-67 [Source:HGNC Symbol;Acc:HGNC:7107]	0.21572058	
PRICKLE2	prickle planar cell polarity protein 2 [Source:HGNC Symbol;Acc:HGNC:20340]	0.21569625	
UBE2K	ubiquitin conjugating enzyme E2 K [Source:HGNC Symbol;Acc:HGNC:4914]	0.21559823	
SGCE	sarcoglycan epsilon [Source:HGNC Symbol;Acc:HGNC:10808]	0.21558318	
RAD23B	RAD23 homolog B, nucleotide excision repair protein [Source:HGNC Symbol;Acc:HGNC:9813]	0.21555813	
PDE11A	phosphodiesterase 11A [Source:HGNC Symbol;Acc:HGNC:8773]	0.21550933	
PPP2R2B	protein phosphatase 2 regulatory subunit Bbeta [Source:HGNC Symbol;Acc:HGNC:9305]	0.21547872	
KCNU1	potassium calcium-activated channel subfamily U member 1 [Source:HGNC Symbol;Acc:HGNC:18867]	0.21545076	
TUBB1	tubulin beta 1 class VI [Source:HGNC Symbol;Acc:HGNC:16257]	0.2154368	
PLPPR1	phospholipid phosphatase related 1 [Source:HGNC Symbol;Acc:HGNC:25993]	0.21538343	
MYBPC1	myosin binding protein C1 [Source:HGNC Symbol;Acc:HGNC:7549]	0.21535787	
HOPX	HOP homeobox [Source:HGNC Symbol;Acc:HGNC:24961]	0.21535747	
LY6G5C	lymphocyte antigen 6 family member G5C [Source:HGNC Symbol;Acc:HGNC:13932]	0.21532579	
L3MBTL4	L3MBTL histone methyl-lysine binding protein 4 [Source:HGNC Symbol;Acc:HGNC:26677]	0.2152934	
ARHGEF28	Rho guanine nucleotide exchange factor 28 [Source:HGNC Symbol;Acc:HGNC:30322]	0.21518566	
POLD3	DNA polymerase delta 3, accessory subunit [Source:HGNC Symbol;Acc:HGNC:20932]	0.21518138	
RPS6KA6	ribosomal protein S6 kinase A6 [Source:HGNC Symbol;Acc:HGNC:10435]	0.21509613	
LRRTM4	leucine rich repeat transmembrane neuronal 4 [Source:HGNC Symbol;Acc:HGNC:19411]	0.21505855	
SFRP4	secreted frizzled related protein 4 [Source:HGNC Symbol;Acc:HGNC:10778]	0.21505624	
PPFIA2	PTPRF interacting protein alpha 2 [Source:HGNC Symbol;Acc:HGNC:9246]	0.21503173	
CISD2	CDGSH iron sulfur domain 2 [Source:HGNC Symbol;Acc:HGNC:24212]	0.21500245	
IAH1	isoamyl acetate hydrolyzing esterase 1 (putative) [Source:HGNC Symbol;Acc:HGNC:27696]	0.21497647	
MOK	MOK protein kinase [Source:HGNC Symbol;Acc:HGNC:9833]	0.21497564	
MPPED2	metallophosphoesterase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:1180]	0.21497421	
ADAMTSL1	ADAMTS like 1 [Source:HGNC Symbol;Acc:HGNC:14632]	0.2149731	
LSM14A	LSM14A mRNA processing body assembly factor [Source:HGNC Symbol;Acc:HGNC:24489]	0.21493779	
OR2B11	olfactory receptor family 2 subfamily B member 11 [Source:HGNC Symbol;Acc:HGNC:31249]	0.21484424	
GRIA4	glutamate ionotropic receptor AMPA type subunit 4 [Source:HGNC Symbol;Acc:HGNC:4574]	0.214843	
ELMO1	engulfment and cell motility 1 [Source:HGNC Symbol;Acc:HGNC:16286]	0.21482827	
UBE2D2	ubiquitin conjugating enzyme E2 D2 [Source:HGNC Symbol;Acc:HGNC:12475]	0.21477164	
CXXC4-AS1	CXXC4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41054]	0.21476856	
OTOGL	otogelin like [Source:HGNC Symbol;Acc:HGNC:26901]	0.2147506	
LINC01829	long intergenic non-protein coding RNA 1829 [Source:HGNC Symbol;Acc:HGNC:52635]	0.21474726	
CLMN	calmin [Source:HGNC Symbol;Acc:HGNC:19972]	0.21473569	
NPSR1-AS1	NPSR1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:22128]	0.21473491	
LINC01681	long intergenic non-protein coding RNA 1681 [Source:HGNC Symbol;Acc:HGNC:52468]	0.2146939	
SYTL4	synaptotagmin like 4 [Source:HGNC Symbol;Acc:HGNC:15588]	0.21468782	
MED13L	mediator complex subunit 13L [Source:HGNC Symbol;Acc:HGNC:22962]	0.21467775	
MIPOL1	mirror-image polydactyly 1 [Source:HGNC Symbol;Acc:HGNC:21460]	0.2146576	
DAB1	DAB adaptor protein 1 [Source:HGNC Symbol;Acc:HGNC:2661]	0.21459824	
COL6A2	collagen type VI alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2212]	0.21452443	
BCL2L2	BCL2 like 2 [Source:HGNC Symbol;Acc:HGNC:995]	0.21447156	
MRI1	methylthioribose-1-phosphate isomerase 1 [Source:HGNC Symbol;Acc:HGNC:28469]	0.21444876	
LSAMP	limbic system associated membrane protein [Source:HGNC Symbol;Acc:HGNC:6705]	0.2144095	
MIAT	myocardial infarction associated transcript [Source:HGNC Symbol;Acc:HGNC:33425]	0.21439892	
SERBP1	SERPINE1 mRNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17860]	0.21436197	
CSF2RA	colony stimulating factor 2 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:2435]	0.21431512	
AOX1	aldehyde oxidase 1 [Source:HGNC Symbol;Acc:HGNC:553]	0.21427669	
DPP6	dipeptidyl peptidase like 6 [Source:HGNC Symbol;Acc:HGNC:3010]	0.21427168	
LINC01630	long intergenic non-protein coding RNA 1630 [Source:HGNC Symbol;Acc:HGNC:52295]	0.21426232	
LUZP2	leucine zipper protein 2 [Source:HGNC Symbol;Acc:HGNC:23206]	0.21422629	
ARHGDIA	Rho GDP dissociation inhibitor alpha [Source:HGNC Symbol;Acc:HGNC:678]	0.21422027	
CYP27A1	cytochrome P450 family 27 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2605]	0.2141832	
MMP16	matrix metallopeptidase 16 [Source:HGNC Symbol;Acc:HGNC:7162]	0.2141568	
FMN2	formin 2 [Source:HGNC Symbol;Acc:HGNC:14074]	0.21405233	
ARRDC3	arrestin domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29263]	0.21405058	
NIPAL1	NIPA like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:27194]	0.21403223	
PAXIP1	PAX interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:8624]	0.21399899	
CLNK	cytokine dependent hematopoietic cell linker [Source:HGNC Symbol;Acc:HGNC:17438]	0.21398638	
BRDT	bromodomain testis associated [Source:HGNC Symbol;Acc:HGNC:1105]	0.21396495	
DOCK7	dedicator of cytokinesis 7 [Source:HGNC Symbol;Acc:HGNC:19190]	0.21394783	
SPOCK3	SPARC (osteonectin), cwcv and kazal like domains proteoglycan 3 [Source:HGNC Symbol;Acc:HGNC:13565]	0.21391962	
XIRP2	xin actin binding repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:14303]	0.213877	
ARPP19	cAMP regulated phosphoprotein 19 [Source:HGNC Symbol;Acc:HGNC:16967]	0.21387099	
COPB1	COPI coat complex subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:2231]	0.2137962	
ME3	malic enzyme 3 [Source:HGNC Symbol;Acc:HGNC:6985]	0.21378563	
ANXA10	annexin A10 [Source:HGNC Symbol;Acc:HGNC:534]	0.21372248	
DNAH6	dynein axonemal heavy chain 6 [Source:HGNC Symbol;Acc:HGNC:2951]	0.21371566	
LINC02408	long intergenic non-protein coding RNA 2408 [Source:HGNC Symbol;Acc:HGNC:53337]	0.21371068	
ZSWIM3	zinc finger SWIM-type containing 3 [Source:HGNC Symbol;Acc:HGNC:16157]	0.21367314	
LINC00276	long intergenic non-protein coding RNA 276 [Source:HGNC Symbol;Acc:HGNC:38663]	0.21362685	
PEX5L	peroxisomal biogenesis factor 5 like [Source:HGNC Symbol;Acc:HGNC:30024]	0.21362472	
WRN	WRN RecQ like helicase [Source:HGNC Symbol;Acc:HGNC:12791]	0.21361549	
MMP8	matrix metallopeptidase 8 [Source:HGNC Symbol;Acc:HGNC:7175]	0.21359685	
MCM6	minichromosome maintenance complex component 6 [Source:HGNC Symbol;Acc:HGNC:6949]	0.21358532	
EFCAB5	EF-hand calcium binding domain 5 [Source:HGNC Symbol;Acc:HGNC:24801]	0.21350543	
SPHKAP	SPHK1 interactor, AKAP domain containing [Source:HGNC Symbol;Acc:HGNC:30619]	0.21350455	
GNL3	G protein nucleolar 3 [Source:HGNC Symbol;Acc:HGNC:29931]	0.2134705	
LINC00698	long intergenic non-protein coding RNA 698 [Source:HGNC Symbol;Acc:HGNC:27720]	0.21344821	
RGS5	regulator of G protein signaling 5 [Source:HGNC Symbol;Acc:HGNC:10001]	0.2134429	
SDR39U1	short chain dehydrogenase/reductase family 39U member 1 [Source:HGNC Symbol;Acc:HGNC:20275]	0.21331006	
CACNA2D1	calcium voltage-gated channel auxiliary subunit alpha2delta 1 [Source:HGNC Symbol;Acc:HGNC:1399]	0.21330331	
RAI1	retinoic acid induced 1 [Source:HGNC Symbol;Acc:HGNC:9834]	0.21326816	
MGAT4C	MGAT4 family member C [Source:HGNC Symbol;Acc:HGNC:30871]	0.21323101	
ONECUT2	one cut homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8139]	0.21322504	
GML	glycosylphosphatidylinositol anchored molecule like [Source:HGNC Symbol;Acc:HGNC:4375]	0.21322033	
WDR72	WD repeat domain 72 [Source:HGNC Symbol;Acc:HGNC:26790]	0.21321356	
FZR1	fizzy and cell division cycle 20 related 1 [Source:HGNC Symbol;Acc:HGNC:24824]	0.21319503	
BNC2	basonuclin zinc finger protein 2 [Source:HGNC Symbol;Acc:HGNC:30988]	0.21303192	
WDR73	WD repeat domain 73 [Source:HGNC Symbol;Acc:HGNC:25928]	0.21302529	
PGGT1B	protein geranylgeranyltransferase type I subunit beta [Source:HGNC Symbol;Acc:HGNC:8895]	0.21298623	
RARB	retinoic acid receptor beta [Source:HGNC Symbol;Acc:HGNC:9865]	0.21297804	
TNR	tenascin R [Source:HGNC Symbol;Acc:HGNC:11953]	0.21286348	
COL5A1	collagen type V alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2209]	0.21284434	
OSBPL2	oxysterol binding protein like 2 [Source:HGNC Symbol;Acc:HGNC:15761]	0.21281378	
SLCO1C1	solute carrier organic anion transporter family member 1C1 [Source:HGNC Symbol;Acc:HGNC:13819]	0.21281289	
TCF4	transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11634]	0.21281013	
EIPR1	EARP complex and GARP complex interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:12383]	0.21277632	
SLC16A14	solute carrier family 16 member 14 [Source:HGNC Symbol;Acc:HGNC:26417]	0.21276857	
CNTN5	contactin 5 [Source:HGNC Symbol;Acc:HGNC:2175]	0.21275751	
DLD	dihydrolipoamide dehydrogenase [Source:HGNC Symbol;Acc:HGNC:2898]	0.2127347	
CNTN6	contactin 6 [Source:HGNC Symbol;Acc:HGNC:2176]	0.21264729	
NALCN-AS1	NALCN antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:42743]	0.21262546	
SLCO1A2	solute carrier organic anion transporter family member 1A2 [Source:HGNC Symbol;Acc:HGNC:10956]	0.21255688	
ASS1	argininosuccinate synthase 1 [Source:HGNC Symbol;Acc:HGNC:758]	0.21251546	
FAM230C	family with sequence similarity 230 member C [Source:HGNC Symbol;Acc:HGNC:24482]	0.21246782	
STXBP5L	syntaxin binding protein 5L [Source:HGNC Symbol;Acc:HGNC:30757]	0.21236324	
ATF1	activating transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:783]	0.21235788	
SUZ12	SUZ12 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:17101]	0.21232592	
PCDH15	protocadherin related 15 [Source:HGNC Symbol;Acc:HGNC:14674]	0.21230467	
MAB21L3	mab-21 like 3 [Source:HGNC Symbol;Acc:HGNC:26787]	0.21218397	
TMC2	transmembrane channel like 2 [Source:HGNC Symbol;Acc:HGNC:16527]	0.21216807	
ZBTB7C	zinc finger and BTB domain containing 7C [Source:HGNC Symbol;Acc:HGNC:31700]	0.21215211	
ADAMTS16	ADAM metallopeptidase with thrombospondin type 1 motif 16 [Source:HGNC Symbol;Acc:HGNC:17108]	0.21213122	
RIMS4	regulating synaptic membrane exocytosis 4 [Source:HGNC Symbol;Acc:HGNC:16183]	0.21198764	
KCTD21-AS1	KCTD21 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48674]	0.21197568	
AGBL1	AGBL carboxypeptidase 1 [Source:HGNC Symbol;Acc:HGNC:26504]	0.21192247	
ZNF804B	zinc finger protein 804B [Source:HGNC Symbol;Acc:HGNC:21958]	0.21190386	
NDUFS4	NADH:ubiquinone oxidoreductase subunit S4 [Source:HGNC Symbol;Acc:HGNC:7711]	0.21189038	
CHCHD3	coiled-coil-helix-coiled-coil-helix domain containing 3 [Source:HGNC Symbol;Acc:HGNC:21906]	0.21188763	
SOX6	SRY-box transcription factor 6 [Source:HGNC Symbol;Acc:HGNC:16421]	0.21187337	
EPHA3	EPH receptor A3 [Source:HGNC Symbol;Acc:HGNC:3387]	0.21182245	
TCN1	transcobalamin 1 [Source:HGNC Symbol;Acc:HGNC:11652]	0.21178289	
EYA4	EYA transcriptional coactivator and phosphatase 4 [Source:HGNC Symbol;Acc:HGNC:3522]	0.21176605	
GALNT17	polypeptide N-acetylgalactosaminyltransferase 17 [Source:HGNC Symbol;Acc:HGNC:16347]	0.2117507	
CAND1	cullin associated and neddylation dissociated 1 [Source:HGNC Symbol;Acc:HGNC:30688]	0.21174532	
RBMS3	RNA binding motif single stranded interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:13427]	0.21173199	
RGS7	regulator of G protein signaling 7 [Source:HGNC Symbol;Acc:HGNC:10003]	0.21172552	
DOK5	docking protein 5 [Source:HGNC Symbol;Acc:HGNC:16173]	0.21170537	
SLCO2A1	solute carrier organic anion transporter family member 2A1 [Source:HGNC Symbol;Acc:HGNC:10955]	0.21170099	
C1orf87	chromosome 1 open reading frame 87 [Source:HGNC Symbol;Acc:HGNC:28547]	0.21157697	
PTPRR	protein tyrosine phosphatase receptor type R [Source:HGNC Symbol;Acc:HGNC:9680]	0.21155122	
PKHD1	PKHD1 ciliary IPT domain containing fibrocystin/polyductin [Source:HGNC Symbol;Acc:HGNC:9016]	0.21151954	
NOC3L	NOC3 like DNA replication regulator [Source:HGNC Symbol;Acc:HGNC:24034]	0.21142407	
ANKRD34C-AS1	ANKRD34C antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48618]	0.21138231	
ITGA6	integrin subunit alpha 6 [Source:HGNC Symbol;Acc:HGNC:6142]	0.21117781	
LINC02465	long intergenic non-protein coding RNA 2465 [Source:HGNC Symbol;Acc:HGNC:53403]	0.21116182	
SEC23IP	SEC23 interacting protein [Source:HGNC Symbol;Acc:HGNC:17018]	0.21114278	
TOMM34	translocase of outer mitochondrial membrane 34 [Source:HGNC Symbol;Acc:HGNC:15746]	0.21112055	
LINC00927	long intergenic non-protein coding RNA 927 [Source:HGNC Symbol;Acc:HGNC:27522]	0.21107882	
PHF24	PHD finger protein 24 [Source:HGNC Symbol;Acc:HGNC:29180]	0.2110464	
FAM78B	family with sequence similarity 78 member B [Source:HGNC Symbol;Acc:HGNC:13495]	0.2110303	
ZNF230	zinc finger protein 230 [Source:HGNC Symbol;Acc:HGNC:13024]	0.21099725	
MID2	midline 2 [Source:HGNC Symbol;Acc:HGNC:7096]	0.21098755	
EIF5	eukaryotic translation initiation factor 5 [Source:HGNC Symbol;Acc:HGNC:3299]	0.21096234	
BMP5	bone morphogenetic protein 5 [Source:HGNC Symbol;Acc:HGNC:1072]	0.21086414	
SLC25A16	solute carrier family 25 member 16 [Source:HGNC Symbol;Acc:HGNC:10986]	0.21080029	
LINC00587	long intergenic non-protein coding RNA 587 [Source:HGNC Symbol;Acc:HGNC:31372]	0.21076162	
ZNF215	zinc finger protein 215 [Source:HGNC Symbol;Acc:HGNC:13007]	0.21074872	
TATDN1	TatD DNase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24220]	0.21072786	
GULP1	GULP PTB domain containing engulfment adaptor 1 [Source:HGNC Symbol;Acc:HGNC:18649]	0.21066558	
KLHL1	kelch like family member 1 [Source:HGNC Symbol;Acc:HGNC:6352]	0.21062641	
ART1	ADP-ribosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:723]	0.21057335	
COL4A5	collagen type IV alpha 5 chain [Source:HGNC Symbol;Acc:HGNC:2207]	0.21052696	
IQCM	IQ motif containing M [Source:HGNC Symbol;Acc:HGNC:53443]	0.21044357	
DOK6	docking protein 6 [Source:HGNC Symbol;Acc:HGNC:28301]	0.21043134	
ERBB4	erb-b2 receptor tyrosine kinase 4 [Source:HGNC Symbol;Acc:HGNC:3432]	0.21042596	
NRCAM	neuronal cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:7994]	0.21042445	
ANO3	anoctamin 3 [Source:HGNC Symbol;Acc:HGNC:14004]	0.21038842	
TVP23B	trans-golgi network vesicle protein 23 homolog B [Source:HGNC Symbol;Acc:HGNC:20399]	0.21038102	
ZNF808	zinc finger protein 808 [Source:HGNC Symbol;Acc:HGNC:33230]	0.21037795	
RNF180	ring finger protein 180 [Source:HGNC Symbol;Acc:HGNC:27752]	0.21030065	
FAT1	FAT atypical cadherin 1 [Source:HGNC Symbol;Acc:HGNC:3595]	0.2102629	
COL9A1	collagen type IX alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2217]	0.21023014	
ADCY8	adenylate cyclase 8 [Source:HGNC Symbol;Acc:HGNC:239]	0.21022713	
GUCY2C	guanylate cyclase 2C [Source:HGNC Symbol;Acc:HGNC:4688]	0.21016428	
ULBP2	UL16 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:14894]	0.21003176	
PI3	peptidase inhibitor 3 [Source:HGNC Symbol;Acc:HGNC:8947]	0.21002772	
GRM3	glutamate metabotropic receptor 3 [Source:HGNC Symbol;Acc:HGNC:4595]	0.20997813	
LINC01019	long intergenic non-protein coding RNA 1019 [Source:HGNC Symbol;Acc:HGNC:27742]	0.20992795	
NALCN	sodium leak channel, non-selective [Source:HGNC Symbol;Acc:HGNC:19082]	0.20990074	
RERG	RAS like estrogen regulated growth inhibitor [Source:HGNC Symbol;Acc:HGNC:15980]	0.20986047	
ROR1	receptor tyrosine kinase like orphan receptor 1 [Source:HGNC Symbol;Acc:HGNC:10256]	0.20981361	
SGO1-AS1	SGO1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41081]	0.20974009	
LINC01807	long intergenic non-protein coding RNA 1807 [Source:HGNC Symbol;Acc:HGNC:52610]	0.20967859	
STXBP5-AS1	STXBP5 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44183]	0.20965564	
DPP10	dipeptidyl peptidase like 10 [Source:HGNC Symbol;Acc:HGNC:20823]	0.20959389	
SYT9	synaptotagmin 9 [Source:HGNC Symbol;Acc:HGNC:19265]	0.20958309	
LINC02343	long intergenic non-protein coding RNA 2343 [Source:HGNC Symbol;Acc:HGNC:53263]	0.2095199	
HERPUD1	homocysteine inducible ER protein with ubiquitin like domain 1 [Source:HGNC Symbol;Acc:HGNC:13744]	0.20945211	
LINC00639	long intergenic non-protein coding RNA 639 [Source:HGNC Symbol;Acc:HGNC:27502]	0.20943578	
NDST1-AS1	NDST1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:52899]	0.20940936	
SLC35D2	solute carrier family 35 member D2 [Source:HGNC Symbol;Acc:HGNC:20799]	0.20937945	
LINC01060	long intergenic non-protein coding RNA 1060 [Source:HGNC Symbol;Acc:HGNC:49081]	0.20937756	
RBM26-AS1	RBM26 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:39805]	0.20937534	
LINC00958	long intergenic non-protein coding RNA 958 [Source:HGNC Symbol;Acc:HGNC:48671]	0.20936927	
MGAT5B	alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase B [Source:HGNC Symbol;Acc:HGNC:24140]	0.20932943	
LINC00847	long intergenic non-protein coding RNA 847 [Source:HGNC Symbol;Acc:HGNC:45050]	0.20931768	
AJM1	apical junction component 1 homolog [Source:HGNC Symbol;Acc:HGNC:37284]	0.20928144	
KCNH1	potassium voltage-gated channel subfamily H member 1 [Source:HGNC Symbol;Acc:HGNC:6250]	0.20923074	
SLC4A10	solute carrier family 4 member 10 [Source:HGNC Symbol;Acc:HGNC:13811]	0.20922874	
BMPR1B	bone morphogenetic protein receptor type 1B [Source:HGNC Symbol;Acc:HGNC:1077]	0.2092283	
DSCAM	DS cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:3039]	0.20918919	
STEAP2-AS1	STEAP2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40820]	0.20917064	
RIMS2	regulating synaptic membrane exocytosis 2 [Source:HGNC Symbol;Acc:HGNC:17283]	0.20913348	
PTGES	prostaglandin E synthase [Source:HGNC Symbol;Acc:HGNC:9599]	0.20912975	
POMT1	protein O-mannosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:9202]	0.20912471	
FSTL5	follistatin like 5 [Source:HGNC Symbol;Acc:HGNC:21386]	0.20904852	
SARDH	sarcosine dehydrogenase [Source:HGNC Symbol;Acc:HGNC:10536]	0.20903157	
C12orf42	chromosome 12 open reading frame 42 [Source:HGNC Symbol;Acc:HGNC:24729]	0.20897107	
USP35	ubiquitin specific peptidase 35 [Source:HGNC Symbol;Acc:HGNC:20061]	0.20895271	
WDR90	WD repeat domain 90 [Source:HGNC Symbol;Acc:HGNC:26960]	0.20893364	
CEP68	centrosomal protein 68 [Source:HGNC Symbol;Acc:HGNC:29076]	0.2088953	
TMEM178B	transmembrane protein 178B [Source:HGNC Symbol;Acc:HGNC:44112]	0.20888801	
CDH20	cadherin 20 [Source:HGNC Symbol;Acc:HGNC:1760]	0.20883116	
KIDINS220	kinase D interacting substrate 220 [Source:HGNC Symbol;Acc:HGNC:29508]	0.20878391	
NAA15	N-alpha-acetyltransferase 15, NatA auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:30782]	0.20877787	
RPL3P2	ribosomal protein L3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:17834]	0.2087448	
CLIP2	CAP-Gly domain containing linker protein 2 [Source:HGNC Symbol;Acc:HGNC:2586]	0.20866199	
SCUBE3	signal peptide, CUB domain and EGF like domain containing 3 [Source:HGNC Symbol;Acc:HGNC:13655]	0.20850809	
PDE5A	phosphodiesterase 5A [Source:HGNC Symbol;Acc:HGNC:8784]	0.2084932	
MIR3142HG	MIR3142 host gene [Source:HGNC Symbol;Acc:HGNC:51944]	0.20835167	
ZIC1	Zic family member 1 [Source:HGNC Symbol;Acc:HGNC:12872]	0.20834047	
LINC01643	long intergenic non-protein coding RNA 1643 [Source:HGNC Symbol;Acc:HGNC:52430]	0.20830494	
ZNF580	zinc finger protein 580 [Source:HGNC Symbol;Acc:HGNC:29473]	0.20828371	
DNAJB13	DnaJ heat shock protein family (Hsp40) member B13 [Source:HGNC Symbol;Acc:HGNC:30718]	0.20823993	
C4orf51	chromosome 4 open reading frame 51 [Source:HGNC Symbol;Acc:HGNC:37264]	0.20822132	
VASH2	vasohibin 2 [Source:HGNC Symbol;Acc:HGNC:25723]	0.20817004	
FHOD3	formin homology 2 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:26178]	0.20811608	
ITGA8	integrin subunit alpha 8 [Source:HGNC Symbol;Acc:HGNC:6144]	0.20807116	
RELN	reelin [Source:HGNC Symbol;Acc:HGNC:9957]	0.207978	
IREB2	iron responsive element binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6115]	0.2079681	
IP6K2	inositol hexakisphosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:17313]	0.20795092	
MTCO1P40	MT-CO1 pseudogene 40 [Source:HGNC Symbol;Acc:HGNC:52105]	0.20788583	
CCDC137	coiled-coil domain containing 137 [Source:HGNC Symbol;Acc:HGNC:33451]	0.20785432	
SGSM1	small G protein signaling modulator 1 [Source:HGNC Symbol;Acc:HGNC:29410]	0.207846	
